Shannon Index	Latitude	Location
5.299488389	78.172	Soil
5.679053133	78.165	Soil
5.512623648	78.153	Soil
5.723774648	78.152	Soil
5.377773397	78.152	Soil
5.08432511	78.151	Soil
6.05892924	78.148	Soil
5.193924223	78.148	Soil
5.963955709	78.141	Soil
6.311504733	78.139	Soil
6.453254735	78.135	Soil
5.341099114	78.135	Soil
5.972654798	78.134	Soil
6.122545941	78.132	Soil
5.432011119	78.127	Soil
6.617424036	78.122	Soil
6.923459054	78.122	Soil
5.339429583	78.121	Soil
6.291218375	78.12	Soil
6.040921467	78.119	Soil
5.91915549	78.113	Soil
6.402987464	78.112	Soil
7.473095874	78.11	Soil
5.482281685	78.109	Soil
5.343580607	78.102	Soil
6.200522192	78.101	Soil
6.451535845	78.096	Soil
6.077500163	78.095	Soil
5.940243354	78.094	Soil
6.253290645	78.093	Soil
5.505249036	78.093	Soil
5.240260628	78.092	Soil
5.796965548	78.09	Soil
5.149569066	78.087	Soil
5.232403489	78.087	Soil
5.871998134	78.086	Soil
5.580084039	78.086	Soil
4.621371614	78.083	Soil
6.005256214	78.079	Soil
5.52720678	78.079	Soil
5.344077059	78.079	Soil
5.416180391	78.078	Soil
6.214023365	78.078	Soil
5.947950254	78.078	Soil
5.296084315	78.077	Soil
5.573887903	78.075	Soil
5.970746645	78.074	Soil
6.127184219	78.074	Soil
6.007042429	78.074	Soil
5.207070791	78.074	Soil
6.929597809	78.073	Soil
6.607412019	78.073	Soil
6.272528799	78.073	Soil
5.513545039	78.073	Soil
5.896923703	78.072	Soil
6.900598231	78.071	Soil
7.764039107	78.07	Soil
5.954029547	78.068	Soil
5.910800426	78.066	Soil
6.862435022	78.066	Soil
6.698890956	78.065	Soil
6.511400161	78.065	Soil
7.167938431	78.063	Soil
5.565938087	78.061	Soil
6.413020788	78.059	Soil
5.736745307	78.059	Soil
7.123454248	78.059	Soil
5.980988727	78.058	Soil
5.829179986	78.058	Soil
6.072933816	78.058	Soil
5.551182249	78.058	Soil
6.748045606	78.057	Soil
7.488260165	78.057	Soil
5.425586958	78.056	Soil
7.13228318	78.056	Soil
7.159678486	78.056	Soil
7.126186972	78.053	Soil
6.28071897	78.053	Soil
5.997291506	78.049	Soil
6.747119235	78.048	Soil
5.429248887	78.048	Soil
6.328667318	78.047	Soil
7.805253479	78.047	Soil
5.628136231	78.047	Soil
7.398686734	78.047	Soil
7.365148485	78.047	Soil
5.701673996	78.046	Soil
5.14040597	78.044	Soil
5.810609356	78.044	Soil
6.100736715	78.043	Soil
5.444541516	78.042	Soil
6.205646058	78.042	Soil
4.144638659	78.04	Soil
6.106040266	78.04	Soil
5.823200335	78.039	Soil
6.857765251	78.039	Soil
7.195031077	78.036	Soil
6.936013181	78.036	Soil
5.225803304	78.036	Soil
6.414759808	78.036	Soil
6.070952767	78.034	Soil
5.595603097	78.033	Soil
6.104261141	78.031	Soil
5.509357136	78.03	Soil
6.450096538	78.027	Soil
7.839365076	78.024	Soil
6.119665026	78.023	Soil
6.402163484	78.02	Soil
7.578719788	78.014	Soil
6.679795129	78.009	Soil
7.74047081	78.009	Soil
6.358968989	78.001	Soil
6.204648353	77.73	Soil
3.643007442	77.72	Soil
6.923459111	77.65	Soil
6.727003517	77.63	Soil
7.09924071	77.61	Soil
7.170531137	77.61	Soil
3.690914725	77.53	Soil
6.72554637	77.53	Soil
5.205756001	77.52	Soil
5.650995251	77.52	Soil
4.25095816	77.435	Water
4.983897505	77.435	Water
5.717488693	77.435	Water
6.091616206	77.435	Water
5.03279948	77.435	Water
4.915099269	77.435	Water
4.598864405	77.435	Water
3.887213148	77.435	Water
3.304447624	77.435	Water
4.084255621	77.435	Water
3.664724431	77.435	Water
3.082319972	77.435	Water
2.914036368	77.435	Water
4.562339269	77.435	Water
4.860520463	77.435	Water
4.267602476	77.435	Water
4.374767308	77.435	Water
3.328731863	77.435	Water
4.267486884	77.435	Water
2.971995674	77.435	Water
3.917163757	77.435	Water
2.969705219	77.435	Water
4.09151255	77.435	Water
2.930018954	77.435	Water
4.472765421	77.435	Water
1.044218628	77.435	Water
0.794013681	77.435	Water
0.454263879	77.435	Water
1.132009023	77.435	Water
0.746451039	77.435	Water
1.280877946	77.435	Water
1.72649612	77.435	Water
1.913924603	77.435	Water
4.432758678	77.435	Water
3.049019322	77.435	Water
3.344687429	77.435	Water
2.756566867	77.435	Water
3.162468592	77.435	Water
3.469354577	77.435	Water
9.34645791	77.364	Water
9.410750058	77.364	Water
8.540364053	77.364	Water
9.473946215	77.364	Water
6.769991828	77.364	Water
8.749498398	77.364	Water
3.658056342	77.364	Water
3.331628677	77.364	Water
3.199214299	77.364	Water
2.858827396	77.364	Water
2.709524352	77.364	Water
2.78227494	77.364	Water
3.843518845	77.364	Water
4.375224891	77.364	Water
2.93974674	77.364	Water
3.691586232	77.364	Water
2.561558576	77.364	Water
3.48736906	77.364	Water
0.824382252	77.364	Water
1.219195507	77.364	Water
1.900485805	77.364	Water
3.342363276	77.364	Water
3.420614479	77.316	Water
3.441266807	77.316	Water
4.004561607	77.316	Water
1.445439565	77.316	Water
3.779328847	77.316	Water
2.469355866	77.316	Water
3.318653092	77.316	Water
3.17512144	77.316	Water
3.370586755	77.316	Water
3.975626047	77.316	Water
3.178765696	77.316	Water
3.240366914	77.316	Water
1.726944075	77.316	Water
0.042718152	77.316	Water
3.787091043	77.316	Water
3.285208317	77.316	Water
3.076593801	77.316	Water
3.094954429	77.316	Water
3.566846593	77.316	Water
3.543400388	77.316	Water
5.320261899	77.316	Water
4.78617559	77.316	Water
5.09096883	77.316	Water
5.504111071	77.316	Water
5.370039187	77.316	Water
4.88959475	77.316	Water
5.194288806	77.316	Water
3.571193749	77.316	Water
2.988274606	62.05	Soil
5.328216231	62.05	Soil
3.535630507	62.05	Soil
2.816736369	62.05	Soil
4.794575576	62.05	Soil
3.227222327	62.05	Soil
4.068224436	62.05	Soil
2.828615851	62.05	Soil
5.009128752	62.05	Soil
3.932956191	62.05	Soil
3.00693074	62.05	Soil
4.524554333	62.05	Soil
4.317759365	62.05	Soil
3.53321718	62.05	Soil
7.267828734	62.05	Soil
4.344795783	62.05	Soil
3.024749314	62.05	Soil
6.671980917	62.05	Soil
4.795262659	62.05	Soil
4.779894199	62.05	Soil
4.540042569	62.05	Soil
5.431604992	62.05	Soil
3.914665223	62.05	Soil
5.398047587	62.05	Soil
6.853052066	62.05	Soil
6.532609478	62.05	Soil
3.075848399	62.05	Soil
3.025277583	62.05	Soil
3.28576333	62.05	Soil
7.307480043	62.05	Soil
5.223538451	62.05	Soil
5.074105833	62.05	Soil
5.814830795	62.05	Soil
5.482290369	62.05	Soil
4.924067746	40.017	Soil
6.220315775	40.017	Soil
6.396885903	40.017	Soil
5.767470923	40.017	Soil
7.145951097	40.017	Soil
5.783664463	40.017	Soil
6.885621201	40.017	Soil
6.257205557	40.017	Soil
6.183151521	40.017	Soil
6.334968526	40.017	Soil
6.278687655	40.017	Soil
6.626058188	40.017	Soil
6.59561981	40.017	Soil
6.728778973	40.017	Soil
6.592187444	40.017	Soil
6.091596918	40.017	Soil
5.765792967	40.017	Soil
6.502052048	40.017	Soil
5.910919385	40.017	Soil
6.188934766	40.017	Soil
6.655079981	40.017	Soil
6.25531475	40.017	Soil
5.683900026	40.017	Soil
7.223766736	28.833	Soil
3.184101003	28.833	Soil
4.677695689	28.833	Soil
3.805546062	28.833	Soil
6.802864429	28.833	Soil
5.154582531	28.833	Soil
7.115394191	28.833	Soil
4.056475534	28.833	Soil
7.063529175	28.833	Soil
5.430083334	28.833	Soil
5.082807696	28.833	Soil
7.736008114	28.833	Soil
7.25126065	28.833	Soil
6.953041866	28.833	Soil
6.857195335	28.833	Soil
6.323321378	28.833	Soil
3.884959828	28.833	Soil
7.773718997	28.833	Soil
4.212942292	28.833	Soil
7.505587754	28.833	Soil
7.961878125	28.833	Soil
5.489577605	28.833	Soil
8.61488061	28.833	Soil
7.037467815	28.833	Soil
5.669775862	28.833	Soil
6.620689759	28.833	Soil
3.85575144	28.833	Soil
7.821182374	28.833	Soil
2.087642225	28.833	Soil
6.697212043	28.833	Soil
4.728620351	28.833	Soil
7.388453209	28.833	Soil
2.631930839	28.833	Soil
1.815466183	28.833	Soil
6.808959979	28.833	Soil
7.253404737	28.833	Soil
3.137053711	28.833	Soil
3.020053115	28.833	Soil
1.42998649	28.833	Soil
6.496658576	28.833	Soil
1.085390447	28.833	Soil
2.260179307	28.833	Soil
4.383272778	28.833	Soil
7.545125907	28.833	Soil
8.067346199	28.833	Soil
3.732753419	28.833	Soil
7.746157312	28.833	Soil
1.105855369	28.833	Soil
5.172570321	28.833	Soil
5.025328	28.833	Soil
5.45887828	28.833	Soil
3.866162399	28.833	Soil
7.020955119	28.833	Soil
8.023538671	28.833	Soil
6.228371083	28.833	Soil
5.950322733	28.833	Soil
2.745575494	28.833	Soil
5.86950112	28.833	Soil
7.292990476	28.833	Soil
7.94250177	28.833	Soil
3.444780082	28.833	Soil
8.561839416	28.833	Soil
7.500482182	28.833	Soil
6.788294815	28.833	Soil
7.206923808	28.833	Soil
8.087654862	28.833	Soil
6.150839891	28.833	Soil
7.617734957	28.833	Soil
7.686337976	28.833	Soil
7.926863698	28.833	Soil
8.247543331	28.833	Soil
8.064314069	28.833	Soil
8.135084485	28.833	Soil
8.164418725	28.833	Soil
5.82040191	28.833	Soil
7.700376692	28.833	Soil
5.264901304	28.833	Soil
8.570936307	28.833	Soil
8.243738179	28.833	Soil
8.252886709	28.833	Soil
8.053227231	28.833	Soil
7.754155149	28.833	Soil
8.05238087	28.833	Soil
8.083727124	28.833	Soil
8.26360784	28.833	Soil
7.839276298	28.833	Soil
8.344264453	28.833	Soil
7.976716112	28.833	Soil
8.28406003	28.833	Soil
7.887829646	28.833	Soil
8.738962003	28.833	Soil
8.579914077	28.833	Soil
8.20588138	28.833	Soil
8.212395806	28.833	Soil
7.668141234	28.833	Soil
7.948056194	28.833	Soil
8.158764964	28.833	Soil
8.130009116	28.833	Soil
8.474838496	28.833	Soil
7.751045251	28.833	Soil
8.050390839	28.833	Soil
8.508343267	28.833	Soil
8.223299187	28.833	Soil
8.315480508	28.833	Soil
8.400821253	28.833	Soil
7.863243045	28.833	Soil
8.040115275	28.833	Soil
8.370250075	28.833	Soil
8.469926803	28.833	Soil
8.479655349	28.833	Soil
7.984874518	28.833	Soil
8.05379728	28.833	Soil
7.610826125	28.833	Soil
8.193461256	28.833	Soil
8.145103479	28.833	Soil
7.721740791	28.833	Soil
7.780702411	28.833	Soil
7.479095475	28.833	Soil
8.301327716	28.833	Soil
8.158903944	28.833	Soil
8.07888633	28.833	Soil
8.613238647	28.833	Soil
8.201520389	28.833	Soil
7.73994018	28.833	Soil
8.26890182	28.833	Soil
7.827044155	28.833	Soil
7.894695653	28.833	Soil
8.155734787	28.833	Soil
8.027129587	28.833	Soil
7.504992163	28.833	Soil
7.903320207	28.833	Soil
8.036566018	28.833	Soil
8.389588857	28.833	Soil
8.192366894	28.833	Soil
8.485282128	28.833	Soil
8.074532374	28.833	Soil
8.04235852	28.833	Soil
7.84150178	28.833	Soil
7.965371602	28.833	Soil
7.875691745	28.833	Soil
8.192358496	28.833	Soil
0.875555979	28.833	Soil
8.153320234	28.833	Soil
7.958963185	28.833	Soil
8.139781175	28.833	Soil
8.164775369	28.833	Soil
6.261378827	28.833	Soil
8.172039391	28.833	Soil
8.487359794	28.833	Soil
8.439378567	28.833	Soil
8.208740284	28.833	Soil
7.911941364	28.833	Soil
8.211437021	28.833	Soil
8.099746227	28.833	Soil
7.973297862	28.833	Soil
8.192161353	28.833	Soil
8.613864195	28.833	Soil
8.278098457	28.833	Soil
8.245727079	28.833	Soil
8.040618808	28.833	Soil
8.460771845	28.833	Soil
8.151235442	28.833	Soil
8.261257233	28.833	Soil
7.680697485	28.833	Soil
8.220996506	28.833	Soil
8.354799804	28.833	Soil
8.070025851	28.833	Soil
8.239739524	28.833	Soil
7.902065333	28.833	Soil
7.901604318	28.833	Soil
8.130545786	28.833	Soil
7.894583441	28.833	Soil
1.297081568	28.833	Soil
2.098066976	28.833	Soil
6.697460173	28.833	Soil
1.782363014	28.833	Soil
1.823097638	28.833	Soil
1.401971718	28.833	Soil
2.765723762	28.833	Soil
1.542720935	28.833	Soil
1.863703882	28.833	Soil
3.402605046	28.833	Soil
1.967879298	28.833	Soil
2.76003094	28.833	Soil
1.990912733	28.833	Soil
2.250202883	28.833	Soil
8.361376947	28.833	Soil
8.223056278	28.833	Soil
7.523856108	28.833	Soil
8.576780585	28.833	Soil
8.133008925	28.833	Soil
4.818719887	28.833	Soil
8.270983922	28.833	Soil
8.461597614	28.833	Soil
8.193853673	28.833	Soil
8.198355348	28.833	Soil
8.004493538	28.833	Soil
8.166888638	28.833	Soil
8.203973173	28.833	Soil
8.005408967	28.833	Soil
8.276835723	28.833	Soil
7.944990873	28.833	Soil
8.143567603	28.833	Soil
8.044682197	28.833	Soil
8.319830319	28.833	Soil
8.320811386	28.833	Soil
8.132268964	28.833	Soil
8.216087146	28.833	Soil
8.208837114	28.833	Soil
8.306658205	28.833	Soil
7.834945613	28.833	Soil
2.482753291	28.833	Soil
6.84099826	28.833	Soil
7.602993746	28.833	Soil
6.275050046	28.833	Soil
7.031334774	28.833	Soil
5.953355726	28.833	Soil
7.672590384	28.833	Soil
5.812778874	28.833	Soil
7.878745737	28.833	Soil
6.628455356	28.833	Soil
7.730992654	28.833	Soil
7.676662311	28.833	Soil
7.246355592	28.833	Soil
7.702335644	28.833	Soil
6.26551807	28.833	Soil
7.265937348	28.833	Soil
7.391432082	28.833	Soil
7.965545366	28.833	Soil
6.711755337	28.833	Soil
7.46550423	28.833	Soil
7.889798489	28.833	Soil
7.894125287	28.833	Soil
6.871985883	28.833	Soil
5.810142144	28.833	Soil
5.952154941	28.833	Soil
6.015453116	28.833	Soil
6.230475125	28.833	Soil
5.528066356	28.833	Soil
5.360255126	28.833	Soil
5.875321475	28.833	Soil
6.266216644	28.833	Soil
6.568597493	28.833	Soil
6.283099855	28.833	Soil
6.916456488	28.833	Soil
7.557784592	28.833	Soil
6.872994518	28.833	Soil
6.486672722	28.833	Soil
7.627756432	28.833	Soil
7.981820994	28.833	Soil
7.480721699	28.833	Soil
7.613002737	28.833	Soil
7.287064165	28.833	Soil
7.100531389	28.833	Soil
5.82280201	27.73	Soil
6.030924641	27.73	Soil
6.75054379	27.73	Soil
5.763718414	27.73	Soil
6.145245098	23.14	Water
6.322720508	23.14	Sediment
8.72599537	22.92	Water
9.305276575	12.65	Soil
7.534502123	12.65	Soil
7.699526062	12.65	Soil
8.025425494	12.63	Soil
8.342789878	6.94	Soil
9.208363267	6.94	Soil
8.857524162	6.93	Soil
8.897198415	6.93	Soil
9.135237495	6.93	Soil
9.179901025	6.93	Soil
7.963306996	6.93	Soil
9.048769438	6.93	Soil
8.831189597	6.91	Soil
8.938609994	6.91	Soil
9.238055042	6.91	Soil
9.206666125	6.91	Soil
7.894614273	6.91	Soil
8.975598597	6.91	Soil
8.843790341	6.91	Soil
8.844238634	6.91	Soil
9.045445503	6.89	Soil
8.721912973	6.89	Soil
8.882338646	6.89	Soil
8.990708528	6.88	Soil
8.662811123	6.88	Soil
8.734595921	6.88	Soil
8.966071397	6.88	Soil
9.151152421	6.87	Soil
9.039465559	6.87	Soil
8.739795489	6.87	Soil
9.123863311	6.87	Soil
8.65507143	6.86	Soil
8.598710752	6.86	Soil
8.347291257	6.86	Soil
8.982588979	6.86	Soil
8.820984247	6.13	Soil
8.572548985	6.13	Soil
8.018036728	6.12	Soil
8.368272006	6.12	Soil
7.623745259	6.12	Soil
6.457142638	6.12	Soil
7.232606761	6.12	Soil
8.549873124	6.1	Soil
8.582373899	6.1	Soil
8.318205241	6.09	Soil
8.522867381	6.09	Soil
8.220229729	6.09	Soil
8.478576104	6.09	Soil
8.311857672	6.09	Soil
8.013502092	6.09	Soil
7.812256996	6.08	Soil
8.015416379	6.08	Soil
7.925990393	6.07	Soil
7.728482112	6.07	Soil
8.581316331	6.07	Soil
8.769064462	6.07	Soil
7.650911728	6.06	Soil
7.708522377	6.06	Soil
8.515652854	6.06	Soil
8.641789819	6.06	Soil
8.189886597	6.06	Soil
9.093813038	6.06	Soil
8.500190295	6.05	Soil
8.265000546	6.05	Soil
8.827136815	6.05	Soil
6.48417169	5.38	Soil
6.997278333	5.38	Soil
7.898420683	5.38	Soil
8.119411063	5.38	Soil
8.363171487	5.38	Soil
7.916496623	5.38	Soil
8.115984602	5.38	Soil
8.258844737	5.38	Soil
8.324890556	5.36	Soil
7.426798464	5.36	Soil
7.877491807	5.36	Soil
7.479405941	5.36	Soil
7.677277781	5.35	Soil
7.000160057	5.35	Soil
8.068200986	5.35	Soil
7.648232536	5.35	Soil
8.105740096	5.34	Soil
7.966865944	5.34	Soil
8.047190377	5.34	Soil
7.82843051	5.34	Soil
7.629129143	5.33	Soil
7.167463878	5.33	Soil
7.436864849	5.33	Soil
8.083059785	5.32	Soil
7.680152964	5.32	Soil
8.08746764	5.31	Soil
8.026595337	5.31	Soil
7.499721577	5.31	Soil
7.530936218	5.31	Soil
7.820171351	5.31	Soil
6.774645465	5.31	Soil
8.51822669	3.39	Soil
8.938181035	3.39	Soil
8.831529891	3.39	Soil
8.959760033	3.39	Soil
8.503969713	3.39	Soil
8.989684239	3.39	Soil
8.639235378	3.38	Soil
8.872619997	3.38	Soil
8.765114895	3.37	Soil
9.061414745	3.37	Soil
8.888521878	3.37	Soil
9.161088034	3.37	Soil
9.119243663	3.37	Soil
9.026588746	3.37	Soil
8.414060218	3.36	Soil
9.025860396	3.36	Soil
8.857903412	3.34	Soil
9.113928754	3.34	Soil
8.390749915	3.34	Soil
9.031103655	3.34	Soil
8.027691337	3.34	Soil
8.977103445	3.34	Soil
8.118305892	3.34	Soil
6.801543662	3.34	Soil
7.986662232	3.33	Soil
8.624175553	3.33	Soil
8.248656424	3.32	Soil
8.73037419	3.32	Soil
8.265053641	3.32	Soil
9.062879425	3.32	Soil
8.664807721	3.32	Soil
7.420642295	0.0921	Soil
7.892570854	0.0926	Soil
7.72906927	0.0929	Soil
8.583512352	0.0929	Soil
8.461731181	0.0931	Soil
8.696108056	0.0936	Soil
8.047575278	0.0968	Soil
8.376649449	0.0968	Soil
8.581246273	0.0984	Soil
8.209868038	0.0984	Soil
7.938597798	0.0989	Soil
8.048577876	0.0989	Soil
7.161219353	0.0994	Soil
8.857663386	0.0994	Soil
8.230927837	0.1015	Soil
8.494716177	0.1015	Soil
8.171905164	0.1015	Soil
8.152051183	0.1015	Soil
7.659144357	0.1015	Soil
7.9322843	0.1015	Soil
8.197346443	0.1015	Soil
7.973667344	0.1015	Soil
8.469091167	0.1015	Soil
8.155923627	0.1015	Soil
7.678193578	0.1015	Soil
8.27509751	0.1015	Soil
8.144992432	0.1015	Soil
7.963860883	0.1015	Soil
7.706034452	0.1015	Soil
8.474200033	0.1015	Soil
8.348765165	0.1015	Soil
8.151057531	0.1015	Soil
8.460074326	0.1015	Soil
7.633361141	0.1015	Soil
7.442250283	0.1071	Soil
8.644938084	0.1071	Soil
7.197645126	0.1075	Soil
8.440902368	0.1075	Soil
8.258494458	0.1089	Soil
8.572725206	0.1089	Soil
8.601080276	0.1127	Soil
8.348680787	0.1127	Soil
7.208953628	0.1146	Soil
9.417787572	0.1146	Soil
8.545856323	0.1204	Soil
8.314190367	0.1204	Soil
8.13891351	0.1216	Soil
7.76327912	0.1225	Soil
8.218086227	0.1225	Soil
8.208217169	0.1226	Soil
8.803492719	0.1226	Soil
8.217214533	0.127	Soil
8.015829348	0.1325	Soil
8.329819874	0.1328	Soil
9.78570447	0.15	Soil
9.121957798	0.15	Soil
9.490068981	0.15	Soil
9.599789439	0.15	Soil
9.251842613	0.15	Soil
7.88576674	0.15	Soil
9.193889191	0.15	Soil
9.140031631	0.15	Soil
8.826842186	0.15	Soil
9.848260552	0.15	Soil
9.851636821	0.15	Soil
8.710737249	0.15	Soil
9.229678296	0.15	Soil
9.527791933	0.15	Soil
9.892610766	0.15	Soil
9.476446134	0.15	Soil
9.449425633	0.15	Soil
8.905798678	0.15	Soil
8.884664114	0.15	Soil
9.313252667	0.15	Soil
8.960912507	0.15	Soil
8.933264452	0.15	Soil
9.201197341	0.15	Soil
9.469249613	0.15	Soil
9.328930273	0.15	Soil
9.350235469	0.15	Soil
9.096685009	0.15	Soil
9.235998032	0.15	Soil
9.304010489	0.15	Soil
9.392044799	0.15	Soil
9.11978815	0.15	Soil
9.259766937	0.15	Soil
9.091749521	0.15	Soil
9.219517386	0.15	Soil
9.307572369	0.15	Soil
9.179256082	0.15	Soil
9.145533104	0.15	Soil
9.240284113	0.15	Soil
9.194244467	0.15	Soil
9.285230803	0.15	Soil
8.455296782	0.15	Soil
9.676341211	0.15	Soil
9.308578358	0.15	Soil
8.907018257	0.15	Soil
9.27347539	0.15	Soil
9.31889493	0.15	Soil
8.860004428	0.15	Soil
9.170055763	0.15	Soil
9.345530193	0.15	Soil
9.48929714	0.15	Soil
9.493612953	0.15	Soil
9.471041663	0.15	Soil
9.747009679	0.15	Soil
9.65797948	0.15	Soil
9.382925321	0.15	Soil
9.427087261	0.15	Soil
9.329975997	0.15	Soil
9.313618015	0.15	Soil
9.009665501	0.15	Soil
8.931416849	0.15	Soil
9.172753632	0.15	Soil
9.607326065	0.15	Soil
9.37294687	0.15	Soil
9.247972315	0.15	Soil
9.651234662	0.15	Soil
9.399300519	0.15	Soil
9.382436631	0.15	Soil
8.953377417	0.15	Soil
9.289614878	0.15	Soil
8.858853371	0.15	Soil
9.392474633	0.15	Soil
6.997695112	2.982	Soil
6.493783349	2.982	Soil
8.095899759	2.982	Soil
7.496125002	2.982	Soil
6.808966069	2.982	Soil
8.226370944	2.982	Soil
7.392378627	2.982	Soil
6.573288582	2.982	Soil
6.793187381	2.982	Soil
7.46273142	2.982	Soil
7.366877989	2.982	Soil
7.11446086	2.982	Soil
7.414556655	2.982	Soil
7.23889311	2.982	Soil
8.03458872	2.982	Soil
8.807934057	2.982	Soil
9.08808979	2.982	Soil
8.008287937	2.982	Soil
8.782531289	2.982	Soil
8.50130354	2.982	Soil
8.48496928	2.982	Soil
9.685797803	2.982	Soil
7.240548226	4.1865	Soil
7.518298625	4.1865	Soil
7.096784511	4.1865	Soil
7.593422087	4.1865	Soil
7.083302856	4.1865	Soil
6.648871964	4.1865	Soil
7.426084394	4.1865	Soil
7.296899093	4.1865	Soil
7.298913005	4.1865	Soil
6.92543892	4.1865	Soil
6.731664366	4.1865	Soil
7.04316543	4.1865	Soil
7.294713292	4.1865	Soil
6.919023963	4.1865	Soil
6.740460266	4.1865	Soil
7.031273581	4.1865	Soil
6.840647227	4.1865	Soil
6.78598409	4.1865	Soil
7.180321317	4.1865	Soil
7.370288482	4.1865	Soil
7.03892991	4.1865	Soil
6.846087256	4.1865	Soil
6.755459882	4.1865	Soil
6.784289412	4.1865	Soil
7.596147244	4.1865	Soil
7.468156628	4.1865	Soil
6.522225917	4.1865	Soil
7.690134204	4.1865	Soil
7.581460835	4.1865	Soil
7.896335806	4.1865	Soil
6.653763519	4.1865	Soil
7.465579595	4.1865	Soil
6.952989478	4.1865	Soil
8.566640437	8.908218366	Soil
9.082608212	8.989456833	Soil
8.889905315	8.999615	Soil
8.491883624	9.071699048	Soil
7.767037127	9.071731072	Soil
9.090751651	9.080094077	Soil
8.183933952	9.080259764	Soil
8.731748251	9.080329918	Soil
8.368172246	9.099057886	Soil
8.934091348	9.099062226	Soil
9.429150844	9.116534863	Soil
7.484519038	9.116536883	Soil
7.331945829	9.11663238	Soil
8.703775039	9.117236617	Soil
7.326332793	9.117291084	Soil
9.373048596	9.13468741	Soil
7.723702821	9.135323364	Soil
9.113483282	9.143727423	Soil
8.55965889	9.143791061	Soil
8.40840328	9.143796136	Soil
8.17368566	9.144274282	Soil
8.979644863	9.144279065	Soil
8.46812221	9.144279065	Soil
6.928500467	9.144331143	Soil
7.849814149	9.152934489	Soil
8.416493658	9.152961446	Soil
8.629412591	9.15296177	Soil
8.773570648	9.152966703	Soil
8.960306881	9.153322089	Soil
8.825424635	9.161976114	Soil
8.438375076	9.16200706	Soil
8.900169218	9.17132473	Soil
8.629764156	9.1803379	Soil
9.157492179	9.189192805	Soil
8.446116086	9.19665471	Soil
8.490182604	9.198266411	Soil
9.13879157	9.205734408	Soil
8.42021011	9.253074555	Soil
8.615331844	9.253103294	Soil
8.358392759	9.316433187	Soil
8.329195516	9.325450768	Soil
8.221957015	13.26267	Soil
8.464565326	13.26267	Soil
8.572471924	13.26267	Soil
8.113801503	13.26267	Soil
8.717858503	13.26267	Soil
8.97308779	13.26267	Soil
8.217005868	13.26267	Soil
8.462999283	13.26267	Soil
8.475470317	13.26267	Soil
8.643925721	13.26267	Soil
8.417294452	13.26267	Soil
8.758908226	13.26267	Soil
8.944902141	13.26267	Soil
8.462133634	13.26267	Soil
8.62867553	13.26267	Soil
8.67240498	13.26267	Soil
8.811032737	13.26267	Soil
9.013111977	13.26267	Soil
8.357180545	13.26267	Soil
8.636440955	13.26267	Soil
8.280719156	13.26267	Soil
8.12814398	13.26267	Soil
8.143572422	13.26267	Soil
8.328739918	13.26267	Soil
8.647815356	13.26267	Soil
7.988095323	13.26267	Soil
8.241358153	13.26267	Soil
8.396049407	13.26267	Soil
8.61512832	13.26267	Soil
8.84528311	13.26267	Soil
8.479719668	13.26267	Soil
8.523655062	13.26267	Soil
8.675500632	13.26267	Soil
8.788227131	13.26267	Soil
8.283836946	13.26267	Soil
8.533410018	13.26267	Soil
8.695359866	13.26267	Soil
8.235202529	13.26267	Soil
7.467463013	13.26267	Soil
8.469859034	13.26267	Soil
8.488673385	13.26267	Soil
8.669377213	13.26267	Soil
8.316343421	13.26267	Soil
8.571241669	13.26267	Soil
8.969541917	13.26267	Soil
8.791042637	13.26267	Soil
8.462351475	13.26267	Soil
9.079471446	13.26267	Soil
8.7723766	13.26267	Soil
8.773925548	13.26267	Soil
8.809799176	13.26267	Soil
8.725262058	13.26267	Soil
8.768628865	13.26267	Soil
8.527269525	13.26267	Soil
9.171092274	13.26267	Soil
9.066838695	13.26267	Soil
8.850389282	13.26267	Soil
9.355287368	13.26267	Soil
9.163924848	13.26267	Soil
9.157450399	13.26267	Soil
6.406255981	18.13	Soil
6.535232065	18.13	Soil
5.957284816	18.13	Soil
6.549667884	18.13	Soil
6.689630826	18.13	Soil
6.032761879	18.13	Soil
5.806554282	18.13	Soil
6.378094727	18.13	Soil
5.789753487	18.13	Soil
6.630043446	18.13	Soil
6.696445458	18.13	Soil
6.496706709	18.13	Soil
6.99006176	18.13	Soil
6.266148748	18.13	Soil
6.488459661	18.13	Soil
6.725339289	18.13	Soil
6.371969264	18.13	Soil
5.963875179	18.13	Soil
6.140813721	18.13	Soil
5.658992936	18.13	Soil
6.33851937	18.13	Soil
6.82780801	18.13	Soil
6.245211276	18.13	Soil
5.518898718	18.13	Soil
6.098877541	18.13	Soil
6.531368096	18.13	Soil
7.773353129	18.3	Soil
7.255361095	18.3	Soil
4.249207281	19.389	Surface
3.038996531	19.389	Surface
3.668588894	19.389	Soil
2.799970298	19.389	Soil
4.124024511	19.389	Soil
8.405762806	19.931	Soil
8.28418011	19.931	Soil
7.5771873	20.08	Soil
8.219042765	20.08	Soil
6.566847999	20.08	Soil
8.567785624	20.086	Soil
8.593693462	20.086	Soil
7.448228431	20.086	Soil
8.689187286	20.086	Soil
7.202785778	20.086	Soil
6.234092622	20.086	Soil
7.780332246	20.086	Soil
8.66006092	20.086	Soil
7.866907575	20.092	Soil
8.129542171	20.092	Soil
7.258385532	20.092	Soil
6.802572583	20.092	Soil
8.283978343	20.092	Soil
7.106322656	20.092	Soil
