ID	group
638.RMK.ENR.5.2	"[-80,-70)"
638.RMK.ENR.6.1	"[-80,-70)"
638.RMK.ENR.6.2	"[-80,-70)"
638.FRX6.120710.1	"[-80,-70)"
638.FRX6.120710.2	"[-80,-70)"
638.FRX7.120710.1	"[-80,-70)"
638.FRX7.120710.2	"[-80,-70)"
638.FRX7.120910.2	"[-80,-70)"
638.FRX9.120710.1	"[-80,-70)"
638.RMK.ENR.10.1	"[-80,-70)"
638.RMK.ENR.10.2	"[-80,-70)"
638.RMK.ENR.11.1	"[-80,-70)"
638.RMK.ENR.11.2	"[-80,-70)"
638.RMK.ENR.12.1	"[-80,-70)"
638.RMK.ENR.12.2	"[-80,-70)"
638.RMK.ENR.27.1	"[-80,-70)"
638.RMK.ENR.27.2	"[-80,-70)"
638.RMK.ENR.28.1	"[-80,-70)"
638.RMK.ENR.28.2	"[-80,-70)"
638.RMK.ENR.29.1	"[-80,-70)"
638.RMK.ENR.29.2	"[-80,-70)"
638.RMK.ENR.35.1	"[-80,-70)"
638.RMK.ENR.35.2	"[-80,-70)"
638.RMK.ENR.36.1	"[-80,-70)"
638.RMK.ENR.36.2	"[-80,-70)"
638.RMK.ENR.15.1	"[-80,-70)"
638.RMK.ENR.15.2	"[-80,-70)"
638.RMK.ENR.16.1	"[-80,-70)"
638.RMK.ENR.16.2	"[-80,-70)"
638.RMK.ENR.17.1	"[-80,-70)"
638.RMK.ENR.17.2	"[-80,-70)"
638.RMK.ENR.18.1	"[-80,-70)"
638.RMK.ENR.18.2	"[-80,-70)"
638.RMK.ENR.25.1	"[-80,-70)"
638.RMK.ENR.25.2	"[-80,-70)"
638.RMK.ENR.26.1	"[-80,-70)"
638.RMK.ENR.26.2	"[-80,-70)"
638.RMK.ENR.34.1	"[-80,-70)"
638.RMK.ENR.34.2	"[-80,-70)"
638.RMK.ENR.7.1	"[-80,-70)"
638.RMK.ENR.7.2	"[-80,-70)"
638.RMK.ENR.8.1	"[-80,-70)"
638.RMK.ENR.8.2	"[-80,-70)"
638.RMK.ENR.9.1	"[-80,-70)"
638.RMK.ENR.9.2	"[-80,-70)"
638.VAN20.120210.1	"[-80,-70)"
638.VAN20.120210.2	"[-80,-70)"
638.VAN35.120210.1	"[-80,-70)"
638.VAN35.120210.2	"[-80,-70)"
638.VAN45.120210.1	"[-80,-70)"
638.VAN45.120210.2	"[-80,-70)"
638.VAN65.120210.1	"[-80,-70)"
638.VAN65.120210.2	"[-80,-70)"
776.SC.BE.T1A	"[-70,-60)"
776.SN.2.C.T1C	"[-70,-60)"
776.SN.BE.T3B	"[-70,-60)"
776.SC.BE.T1B	"[-70,-60)"
776.SN.2.C.T3A	"[-70,-60)"
776.SN.BE.T3C	"[-70,-60)"
776.SC.C.T1A	"[-70,-60)"
776.SC.BE.T1C	"[-70,-60)"
776.SN.2.C.T3B	"[-70,-60)"
776.SC.C.T1B	"[-70,-60)"
776.SC.BE.T3A	"[-70,-60)"
776.SN.2.C.T3C	"[-70,-60)"
776.SC.C.T1C	"[-70,-60)"
776.SC.BE.T3B	"[-70,-60)"
776.SN.BE.T1A	"[-70,-60)"
776.SC.C.T3A	"[-70,-60)"
776.SC.BE.T3C	"[-70,-60)"
776.SN.BE.T1B	"[-70,-60)"
776.SC.C.T3B	"[-70,-60)"
776.SN.2.C.T1A	"[-70,-60)"
776.SC.C.T3C	"[-70,-60)"
776.SN.2.C.T1B	"[-70,-60)"
776.SN.BE.T3A	"[-70,-60)"
776.Ant.Solo.N.cont.A	"[-70,-60)"
776.Ant.Solo.N.cont.B	"[-70,-60)"
776.Ant.Solo.N.cont.C	"[-70,-60)"
776.Ant.Solo.cont.A	"[-70,-60)"
776.Ant.Solo.cont.B	"[-70,-60)"
776.Ant.Solo.cont.C	"[-70,-60)"
1033.Antarctic.soil.10A.2.1	"[-70,-60)"
1033.Antarctic.soil.3B.7.2	"[-70,-60)"
1033.Antarctic.soil.4C.6.4	"[-70,-60)"
1033.Antarctic.soil.5C.1.7	"[-70,-60)"
1033.Antarctic.soil.9A.2.0	"[-70,-60)"
659.NZFACE.R1.Browntop	"[-50,-40)"
659.NZFACE.R1.control.19.4	"[-50,-40)"
659.NZFACE.R1.Ryegrass.26.4	"[-50,-40)"
659.NZFACE.R1.warm	"[-50,-40)"
659.NZFACE.R2.Browntop	"[-50,-40)"
659.NZFACE.R2.control.23.4	"[-50,-40)"
659.NZFACE.R2.Ryegrass.24.4	"[-50,-40)"
659.NZFACE.R3.Browntop	"[-50,-40)"
659.NZFACE.R3.Ryegrass.19.7	"[-50,-40)"
659.NZFACE.R3.warm	"[-50,-40)"
659.NZFACE.R4.Browntop	"[-50,-40)"
659.NZFACE.R4.Ryegrass.16.4	"[-50,-40)"
659.NZFACE.R5.Browntop	"[-50,-40)"
659.NZFACE.R5.Ryegrass	"[-50,-40)"
659.NZFACE.R6.Browntop	"[-50,-40)"
659.NZFACE.R6.Ryegrass	"[-50,-40)"
659.NZFACE.R2.warm	"[-50,-40)"
659.NZFACE.R3.control.19.4	"[-50,-40)"
659.NZFACE.R4.control.19.8	"[-50,-40)"
659.NZFACE.R4.warm	"[-50,-40)"
659.NZFACE.R5.warm	"[-50,-40)"
659.NZFACE.R6.control	"[-50,-40)"
659.NZFACE.R6.warm	"[-50,-40)"
1721.B11B	"[-30,-20)"
1721.B11M	"[-30,-20)"
1721.B11T	"[-30,-20)"
1721.B12B	"[-30,-20)"
