Shannon Index	Latitude	Location
4.842429619	20.91	Water
3.476798958	20.91	Water
5.512546739	20.989	Water
3.785549256	20.989	Water
5.674948829	22.983	Water
3.610965002	22.983	Water
2.494528512	22.983	Water
5.491437793	25.233	Water
3.97393718	25.233	Water
3.774370257	25.233	Water
8.050665216	26.999739	Sediment
8.826334743	27.46042	Sediment
8.836435637	27.46042	Sediment
6.694514339	27.460422	Sediment
5.69560716	27.483	Water
2.05985215	27.483	Water
3.015905161	27.483	Water
9.230150097	27.528031	Sediment
9.182649343	27.528031	Sediment
9.245090231	27.651172	Sediment
9.250160161	27.654381	Sediment
9.056468365	27.828322	Sediment
8.846028957	27.887417	Sediment
9.372612519	28.05944	Sediment
9.077518398	28.086583	Sediment
8.789700791	28.11671	Sediment
8.883372662	28.11671	Sediment
8.985010996	28.204853	Sediment
9.18589679	28.218692	Sediment
8.52274593	28.265647	Sediment
9.192320527	28.293817	Sediment
8.656456945	28.297258	Sediment
7.907592181	28.32465833	Sediment
7.912613411	28.32465833	Sediment
8.781096808	28.343094	Sediment
9.177352671	28.345175	Sediment
9.039279583	28.345175	Sediment
7.878439305	28.41556667	Sediment
8.476200862	28.41556667	Sediment
8.298335321	28.44705556	Sediment
8.274900962	28.44705556	Sediment
9.202152669	28.473367	Sediment
8.990608117	28.511	Sediment
8.546246244	28.51414444	Sediment
8.530172848	28.51414444	Sediment
8.787190254	28.557089	Sediment
8.782233397	28.557089	Sediment
8.423240101	28.565414	Sediment
9.261573237	28.570086	Sediment
7.341593036	28.575208	Sediment
8.234036933	28.575208	Sediment
9.097545648	28.580933	Sediment
7.559749595	28.639058	Sediment
7.280456751	28.639058	Sediment
6.936384108	28.667883	Sediment
6.932363055	28.667883	Sediment
9.563261675	28.672442	Sediment
9.389123442	28.672442	Sediment
7.266803162	28.672508	Sediment
7.271901298	28.672508	Sediment
8.401432883	28.672706	Sediment
7.226746122	28.688081	Sediment
7.404185631	28.688081	Sediment
8.2930669	28.696767	Sediment
8.318126864	28.696767	Sediment
8.5287903	28.70304444	Sediment
8.254554252	28.70304444	Sediment
6.581684229	28.704972	Sediment
6.495312073	28.704972	Sediment
8.144202171	28.704972	Sediment
8.850247517	28.704972	Sediment
8.081056902	28.70523	Sediment
8.328095225	28.70523	Sediment
6.503048202	28.709925	Sediment
7.254792172	28.709925	Sediment
8.526533234	28.710903	Sediment
7.687152521	28.713306	Sediment
7.984879801	28.713306	Sediment
8.295360035	28.719603	Sediment
8.61061988	28.719603	Sediment
6.47064257	28.720005	Sediment
6.205708654	28.720005	Sediment
7.611946134	28.730175	Sediment
7.6890936	28.730175	Sediment
6.655060502	28.731703	Sediment
6.426765606	28.731703	Sediment
8.261820005	28.734822	Sediment
8.045955367	28.734822	Sediment
6.958871408	28.738786	Sediment
7.383400581	28.738786	Sediment
5.164031444	28.740483	Sediment
5.812403153	28.740483	Sediment
5.918607865	28.742303	Sediment
5.630799945	28.742303	Sediment
6.427642259	28.742525	Sediment
6.736003093	28.742525	Sediment
7.360707291	28.74491944	Sediment
7.415190385	28.74491944	Sediment
7.435361042	28.745108	Sediment
7.543804033	28.745108	Sediment
7.435071002	28.757164	Sediment
7.879769156	28.757164	Sediment
7.695790434	28.757853	Sediment
7.97792987	28.757853	Sediment
7.29384142	28.765306	Sediment
7.692862021	28.765306	Sediment
8.625404085	28.806806	Sediment
8.467314515	28.806806	Sediment
9.253299751	28.834111	Sediment
9.090574169	28.87395	Sediment
9.019136676	28.939914	Sediment
8.965219854	28.939914	Sediment
8.077749133	28.968861	Sediment
6.416453481	30.122599	Surface
8.860963656	30.122599	Surface
7.069331809	30.123357	Surface
5.234849262	30.123465	Surface
5.040041924	30.123465	Surface
4.772818753	30.123492	Surface
8.399229535	30.123492	Surface
5.85402699	30.123555	Surface
8.121991558	30.123826	Surface
6.611691384	30.123826	Surface
1.118684918	30.123835	Surface
5.958362204	30.123835	Surface
4.651406134	30.123871	Surface
7.722515517	30.123889	Surface
1.250683968	30.123889	Surface
5.75087313	30.123889	Surface
9.874004055	30.123934	Surface
5.232427011	30.123934	Surface
5.869746942	30.123934	Surface
6.874242749	30.123961	Surface
5.454920285	30.123961	Surface
6.141053742	30.123961	Surface
6.022278181	30.123961	Surface
4.023342617	30.12397	Surface
6.285241663	30.12397	Surface
4.133565067	30.124051	Surface
6.909235068	30.124051	Surface
6.556268309	30.124051	Surface
7.677993513	30.124051	Surface
5.80627963	30.12406	Surface
6.27211777	30.124069	Surface
7.277741983	30.124178	Surface
7.525271787	30.124178	Surface
8.337143241	30.124259	Surface
7.817406536	30.124286	Surface
7.971485163	30.124358	Surface
5.605247299	30.124394	Surface
7.171208582	30.124466	Surface
7.865198997	30.124466	Surface
7.2871467	30.124755	Surface
4.188292404	30.124755	Surface
7.251410282	30.124755	Surface
7.159105027	30.124755	Surface
7.216332919	30.124782	Surface
5.142207083	30.125008	Surface
8.364418016	30.125314	Surface
8.836319317	30.125314	Surface
7.203725541	30.125314	Surface
5.267691294	30.125314	Surface
5.014158387	31.85	Sediment
6.086729726	32	Water
6.323185058	32	Water
3.573675865	32	Water
7.269774621	32.12	Sediment
7.249859528	32.43	Sediment
6.504948233	32.47	Sediment
7.082436755	32.54	Sediment
6.86808571	32.58	Sediment
5.560585876	32.76	Sediment
1.826826632	32.77074	Sediment
4.041931984	32.77074	Sediment
2.665814062	32.77074	Sediment
4.674527025	32.77074	Sediment
4.987560401	32.77074	Sediment
5.487915763	32.77074	Sediment
4.012683508	32.77074	Sediment
6.603076176	32.77074	Sediment
6.736123258	32.77074	Sediment
3.876933668	32.77119	Sediment
4.934238321	32.77119	Sediment
2.618272143	32.78075	Sediment
1.909313148	32.78075	Sediment
4.297026846	32.78075	Sediment
3.097678859	32.78075	Sediment
0.998534027	32.78075	Sediment
2.856430446	32.78075	Sediment
0.303779944	32.78075	Sediment
4.756733218	32.78075	Sediment
1.035116122	32.78075	Sediment
5.008929687	32.78075	Sediment
5.243860654	32.78075	Sediment
3.983435501	32.78149	Sediment
1.447585765	32.78149	Sediment
1.442167954	32.78725	Sediment
4.953226483	32.78725	Sediment
5.932607641	33.04	Sediment
6.849363892	33.06	Sediment
6.84160939	33.11	Sediment
6.508274911	33.12	Sediment
6.991909656	33.37	Sediment
5.803509425	33.607	Water
5.761122115	33.607	Water
6.25425753	33.607	Water
5.997095071	33.607	Water
5.755363485	33.607	Water
6.124142165	33.607	Water
5.92675561	33.607	Water
5.761262606	33.607	Water
6.148883563	33.607	Water
5.908453561	33.607	Water
5.835981068	33.607	Water
6.185070537	33.607	Water
5.887593558	33.607	Water
5.838827371	33.607	Water
6.182264715	33.607	Water
5.803248366	33.607	Water
5.831691444	33.607	Water
6.206875178	33.607	Water
5.796478311	33.607	Water
5.825262474	33.607	Water
6.237120369	33.607	Water
5.831174295	34.25	Water
3.096283221	34.25	Water
6.086352609	34.59	Sediment
6.152736249	36.5	Water
5.263320603	36.5	Water
4.14140723	36.5	Water
3.959061992	36.5	Water
4.685071059	36.5	Water
3.964971777	37.474067	Hypersaline
6.533059389	37.474067	Sediment
3.999995888	37.475383	Hypersaline
6.402937298	37.475383	Sediment
7.622848958	37.568817	Sediment
7.787523276	37.569017	Sediment
7.221300282	37.569083	Sediment
7.164883749	37.5693	Sediment
7.049208546	37.56945	Sediment
6.021133612	38.333	Water
5.58699914	38.333	Water
4.339931201	38.333	Water
7.956936245	38.419	Water
7.798148958	38.419	Water
7.9998151	38.419	Water
7.788338037	38.419	Water
7.765169072	38.42	Water
7.816986263	38.42	Water
8.340526827	38.422	Water
8.662281209	38.422	Water
3.397852046	38.862	Surface
3.742552709	38.862	Surface
2.885989704	38.862	Surface
1.300795106	38.862	Surface
6.468018206	38.862	Surface
8.50989678	38.862	Surface
8.13550187	38.862	Surface
8.030179156	38.862	Surface
6.059329976	38.862	Surface
5.116521229	38.862	Surface
6.349243392	38.862	Surface
3.111454651	38.862	Surface
6.545052741	41.667	Water
3.611237854	41.667	Water
4.347497127	41.667	Water
6.1492763	41.667	Water
5.306293509	42.883	Water
5.24996105	42.883	Water
5.901890285	42.883	Water
5.68537672	42.883	Water
1.521280666	44.4216	Surface
1.413032794	44.4216	Surface
3.460178957	44.4216	Surface
3.971807278	44.4216	Surface
2.77408454	44.4216	Surface
2.826820024	44.4453	Surface
2.935960689	44.4453	Surface
6.498067824	44.4453	Surface
1.771914695	44.4512	Surface
3.354402358	44.4512	Surface
7.157129174	44.597	Surface
5.464862143	44.597	Surface
5.109624444	44.597	Surface
5.268837735	44.597	Surface
6.283423503	44.597	Surface
7.858728759	44.597	Surface
2.335832321	44.597	Surface
3.941236726	48.36	Surface
5.24066482	48.36	Surface
4.389865518	48.36	Surface
4.388647505	48.36	Surface
4.813958177	48.36	Surface
5.227200828	48.36	Surface
3.816971175	48.36	Surface
4.262312204	48.36	Surface
3.02271367	48.36	Surface
4.198932959	48.36	Surface
3.960234807	48.36	Surface
4.209482496	48.36	Surface
5.480055375	48.36	Water
4.962400462	48.36	Water
1.861258342	48.36	Water
6.417640999	48.36	Surface
7.145509638	48.36	Surface
6.556500165	48.36	Surface
6.897729614	48.36	Surface
6.57538226	48.36	Surface
6.666775767	48.36	Surface
6.77693606	48.36	Surface
6.072071245	48.36	Surface
6.808398172	48.36	Surface
6.099919687	48.36	Surface
3.627852782	48.38	Surface
3.898378182	48.38	Surface
4.520886175	48.38	Surface
4.220426592	48.38	Surface
5.141951992	48.38	Surface
4.554961858	48.38	Surface
4.469223937	48.38	Surface
6.33028308	48.38	Surface
5.954143484	48.38	Surface
4.649594278	48.38	Surface
6.433611744	48.38	Surface
1.803954591	48.38	Surface
5.543605038	48.38	Surface
3.096714654	48.38	Surface
6.380501786	48.38	Surface
3.436096343	48.38	Surface
3.176642097	48.38	Surface
5.913493686	49.465	Sediment
6.20609956	50.15	Water
7.374026851	50.15	Water
7.161254825	50.15	Water
6.153346491	50.15	Water
6.441917582	50.15	Water
6.639844388	50.15	Water
5.578745218	50.15	Water
6.206868675	50.15	Water
5.405048318	50.15	Water
6.395596654	50.15	Water
3.30020227	50.15	Water
4.551298864	50.15	Water
4.773951796	50.15	Water
4.761422484	50.15	Water
6.223901596	50.15	Water
7.136411291	50.15	Water
7.268719851	50.15	Water
4.205073149	50.15	Water
4.503220313	50.15	Water
4.413260916	50.15	Water
4.894690676	50.15	Water
4.890886491	50.15	Water
5.283093017	50.15	Water
5.604639492	50.15	Water
4.001010165	50.15	Water
5.536662541	50.15	Water
4.936160909	50.15	Water
4.703444531	50.15	Water
5.007738862	50.15	Water
5.540348626	50.15	Water
5.828277398	50.15	Water
5.972028951	50.15	Water
4.869597085	50.15	Water
5.510946353	50.15	Water
5.687471106	50.15	Water
6.040836834	50.15	Water
5.526581211	50.15	Water
5.500060116	50.15	Water
6.874684422	50.15	Water
5.653399555	50.15	Water
6.538259381	50.15	Water
6.598977952	50.15	Water
3.464334074	50.15	Water
4.518227305	50.15	Water
5.335648576	50.15	Water
4.9560729	50.15	Water
4.403530714	50.15	Water
6.809271322	50.15	Water
6.216524543	50.15	Water
6.803601398	50.15	Water
5.601312701	50.15	Water
6.462293669	50.15	Water
7.595260473	50.15	Water
5.859020213	50.15	Water
7.22758233	50.15	Water
7.230443542	50.15	Water
4.098396824	50.15	Water
5.159638673	50.15	Water
5.262110056	50.15	Water
4.566498886	50.15	Water
5.112367981	50.15	Water
5.283797775	50.15	Water
5.554817288	50.15	Water
5.312568918	50.15	Water
5.970678082	50.15	Water
6.107938935	50.15	Water
6.447601517	50.15	Water
4.600439742	50.15	Water
5.341897155	50.15	Water
4.803189283	50.15	Water
3.929006167	50.15	Water
3.776495095	50.15	Water
5.509113256	50.15	Water
5.302646643	50.15	Water
4.600867949	50.15	Water
4.482219244	50.15	Water
5.487424596	50.15	Water
5.234770659	50.15	Water
5.686184027	50.15	Water
5.758966839	50.15	Water
6.42756138	50.15	Water
5.76916892	50.15	Water
5.899817632	50.15	Water
6.072823641	50.15	Water
6.71590031	50.15	Water
7.099527457	50.15	Water
5.837376412	50.15	Water
5.945804995	50.15	Water
4.723889207	50.15	Water
5.041380111	50.15	Water
6.028043742	50.15	Water
6.532249065	50.15	Water
6.720697554	50.15	Water
5.703285247	50.15	Water
5.899709758	50.15	Water
6.088744262	50.15	Water
6.56693002	50.15	Water
3.853394647	50.15	Water
4.823215804	50.15	Water
5.648932757	50.15	Water
4.112710655	50.15	Water
4.30344537	50.15	Water
4.494895799	50.15	Water
4.61936324	50.15	Water
6.110699073	50.15	Water
6.930844293	50.15	Water
6.598451373	50.15	Water
7.105732856	50.15	Water
4.122428134	50.15	Water
4.835233781	50.15	Water
5.333189779	50.15	Water
5.273228296	50.15	Water
5.151112526	50.15	Water
5.654301312	50.15	Water
5.974978351	50.15	Water
6.78919878	50.15	Water
4.499968908	50.15	Water
5.470624707	50.15	Water
6.000686117	50.15	Water
6.267071625	50.15	Water
6.176002536	50.15	Water
6.795291171	50.15	Water
6.715393046	50.15	Water
4.645198085	50.15	Water
3.672341904	50.15	Water
4.788449225	50.15	Water
5.5496186	50.15	Water
7.04446513	50.15	Water
6.571956689	50.15	Water
4.265852206	50.15	Water
1.131789867	50.15	Water
4.956719805	50.15	Water
5.334421351	50.15	Water
4.525879897	50.15	Water
5.393793826	50.15	Water
5.693543704	50.15	Water
6.175086882	50.15	Water
4.985267228	50.15	Water
4.714724264	50.15	Water
4.159014959	50.15	Water
5.274532993	50.15	Water
7.656540736	50.338	Sediment
7.164952409	50.338	Sediment
7.671280569	50.338	Sediment
7.601319611	50.338	Sediment
7.579095192	50.338	Sediment
7.869556206	50.338	Sediment
6.709919202	50.338	Sediment
7.807838261	50.338	Sediment
8.360008375	50.338	Sediment
8.79636803	50.338	Sediment
9.283957556	50.338	Sediment
7.824498467	50.338	Sediment
9.444397453	50.338	Sediment
8.18397885	50.338	Sediment
7.80107307	50.338	Sediment
7.701277477	50.338	Sediment
8.740902289	50.338	Sediment
7.879916764	50.338	Sediment
7.309417992	50.338	Sediment
8.177309587	50.338	Sediment
8.003110304	50.338	Sediment
7.162894197	50.338	Sediment
9.422816934	50.338	Sediment
8.360448097	50.338	Sediment
8.074630675	50.338	Sediment
7.949065316	50.338	Sediment
8.071747251	50.338	Sediment
8.478911992	50.338	Sediment
9.261296808	50.338	Sediment
7.432865748	50.338	Sediment
6.648660402	50.338	Sediment
8.302893399	50.338	Sediment
6.564319007	50.338	Sediment
8.102601208	50.338	Sediment
8.369157697	50.338	Sediment
8.170534346	50.338	Sediment
7.377174541	50.338	Sediment
6.596158418	50.338	Sediment
8.179326864	50.338	Sediment
8.28757326	50.338	Sediment
7.395001984	50.338	Sediment
7.382862251	50.338	Sediment
8.972974767	50.338	Sediment
7.906563483	50.338	Sediment
7.249126519	50.338	Sediment
7.680685842	50.338	Sediment
7.595260034	50.338	Sediment
7.370984115	50.338	Sediment
6.925866153	50.338	Sediment
7.582667917	50.338	Sediment
6.646015009	50.338	Sediment
7.979172032	50.338	Sediment
7.528342447	50.338	Sediment
7.343835587	50.338	Sediment
7.539309321	50.338	Sediment
6.684583583	50.338	Sediment
7.339323951	50.338	Sediment
7.281216038	50.338	Sediment
7.666943529	50.338	Sediment
6.400692572	50.338	Sediment
7.470665749	50.338	Sediment
7.71920827	50.338	Sediment
6.832129361	50.338	Sediment
7.173630714	50.338	Sediment
7.69119592	50.338	Sediment
7.35522219	50.338	Sediment
7.438031913	50.338	Sediment
8.104680618	50.338	Sediment
6.969435845	50.338	Sediment
7.441245877	50.338	Sediment
7.353412309	50.338	Sediment
6.854043244	50.338	Sediment
7.724435486	50.338	Sediment
7.841892815	50.338	Sediment
6.891124292	50.338	Sediment
7.907918207	50.338	Sediment
7.365870414	50.338	Sediment
6.976660401	50.338	Sediment
7.883663237	50.338	Sediment
7.729636409	50.338	Sediment
7.35139669	50.338	Sediment
6.456950776	50.338	Sediment
7.406132381	50.338	Sediment
7.485570441	50.338	Sediment
6.903933115	50.338	Sediment
7.551712817	50.338	Sediment
8.476789169	50.338	Sediment
8.600107769	50.338	Sediment
8.581189893	50.338	Sediment
8.037994259	50.338	Sediment
7.955703884	50.338	Sediment
8.33147678	50.338	Sediment
7.802305173	50.338	Sediment
8.575641434	50.338	Sediment
7.915984944	50.338	Sediment
8.164203349	50.338	Sediment
9.379209643	50.338	Sediment
9.010784208	50.338	Sediment
9.290888712	50.338	Sediment
7.844013161	50.338	Sediment
8.154478429	50.338	Sediment
8.575101632	50.338	Sediment
8.345025421	50.338	Sediment
9.201785941	50.338	Sediment
9.123708119	50.338	Sediment
8.080149322	50.338	Sediment
8.622070738	50.338	Sediment
8.543890642	50.338	Sediment
7.553569354	50.338	Sediment
8.22942357	50.338	Sediment
9.134639226	50.338	Sediment
8.706617279	50.338	Sediment
8.63235608	50.338	Sediment
8.559444147	50.338	Sediment
8.705481532	50.338	Sediment
8.87775047	50.338	Sediment
8.735005937	50.338	Sediment
9.263196048	50.338	Sediment
7.433829258	50.338	Sediment
8.198718057	50.338	Sediment
8.047447786	50.338	Sediment
8.489620393	50.338	Sediment
8.169095342	50.338	Sediment
7.920692442	50.338	Sediment
8.659728759	50.338	Sediment
8.353626676	50.338	Sediment
8.404725497	50.338	Sediment
8.379460084	50.338	Sediment
8.846023825	50.338	Sediment
8.250256593	50.338	Sediment
7.824196097	50.338	Sediment
8.462337395	50.338	Sediment
8.168260602	50.338	Sediment
8.33423452	50.338	Sediment
7.956330105	50.338	Sediment
8.982535204	50.338	Sediment
9.140800858	50.338	Sediment
8.889625268	50.338	Sediment
8.381886789	50.338	Sediment
9.149613198	50.338	Sediment
9.067697043	50.338	Sediment
8.122350112	50.338	Sediment
7.895215732	50.338	Sediment
9.345333775	50.338	Sediment
9.200246787	50.338	Sediment
9.159549473	50.338	Sediment
9.278606615	50.338	Sediment
9.206626431	50.338	Sediment
8.17291178	50.338	Sediment
8.594406284	50.338	Sediment
8.052389256	50.338	Sediment
8.159557584	50.338	Sediment
8.677171883	50.338	Sediment
7.986476635	50.338	Sediment
7.76040761	50.338	Sediment
8.325355028	50.338	Sediment
8.928538707	50.338	Sediment
9.091194127	50.338	Sediment
8.377014795	50.338	Sediment
9.363893201	50.338	Sediment
7.616786486	50.338	Sediment
8.819945084	50.338	Sediment
9.113077158	50.338	Sediment
8.905047659	50.338	Sediment
8.620408387	50.338	Sediment
9.028011734	50.338	Sediment
7.656697354	50.338	Sediment
7.561132905	50.338	Sediment
7.818767823	50.338	Sediment
7.94997051	50.338	Sediment
7.811696962	50.338	Sediment
6.44757229	50.338	Sediment
7.00226617	50.338	Sediment
8.576999077	50.338	Sediment
7.812169989	50.338	Sediment
6.453306182	50.338	Sediment
7.639588401	50.338	Sediment
6.607779091	50.338	Sediment
7.543678272	50.338	Sediment
7.105094257	50.338	Sediment
8.317092219	50.338	Sediment
6.602447121	50.338	Sediment
8.292234025	50.338	Sediment
7.698107445	50.338	Sediment
7.627396527	50.338	Sediment
7.688504194	50.338	Sediment
7.873141861	50.338	Sediment
8.376497844	50.338	Sediment
8.237397264	50.338	Sediment
8.917956113	50.338	Sediment
9.430201048	50.338	Sediment
8.703244699	50.338	Sediment
7.625282705	50.338	Sediment
8.841621494	50.338	Sediment
7.516458819	50.338	Sediment
7.734966288	50.338	Sediment
8.75786092	50.338	Sediment
7.041713821	50.338	Sediment
8.723302513	50.338	Sediment
9.092302075	50.338	Sediment
9.245997702	50.338	Sediment
8.741185477	50.338	Sediment
8.643662241	50.338	Sediment
7.191544528	50.338	Sediment
7.291026133	50.338	Sediment
7.996312664	50.338	Sediment
7.775847703	50.338	Sediment
7.214711198	50.338	Sediment
7.762707364	50.338	Sediment
7.714395957	50.338	Sediment
7.287787693	50.338	Sediment
6.815803922	50.338	Sediment
8.022428336	50.338	Sediment
4.397841509	50.338	Sediment
6.288287519	50.338	Sediment
7.040744398	50.338	Sediment
7.91660741	50.338	Sediment
8.059256265	50.338	Sediment
8.60435803	50.338	Sediment
7.547937565	50.338	Sediment
8.060990502	50.338	Sediment
7.394531019	50.338	Sediment
8.424709228	50.338	Sediment
7.805388183	50.338	Sediment
8.67120385	50.338	Sediment
7.788220518	50.338	Sediment
8.746736571	50.338	Sediment
8.088613585	50.338	Sediment
7.952737675	50.338	Sediment
7.715953694	50.338	Sediment
8.053136767	50.338	Sediment
7.863702379	50.338	Sediment
7.458623335	50.338	Sediment
8.154919064	50.338	Sediment
8.159766848	50.338	Sediment
7.863616436	50.338	Sediment
7.071585659	50.338	Sediment
7.962380537	50.338	Sediment
8.335088369	50.338	Sediment
8.600448993	50.338	Sediment
8.765332511	50.338	Sediment
8.899069439	50.338	Sediment
8.889948971	50.338	Sediment
8.874310871	50.338	Sediment
8.825263461	50.338	Sediment
7.672634438	50.338	Sediment
7.559315091	50.338	Sediment
7.211815999	50.338	Sediment
2.803365971	58.22	Sediment
3.244651308	58.22	Sediment
3.50462183	58.22	Sediment
6.678752594	58.22	Sediment
3.028004837	58.22	Sediment
5.668289443	58.22	Sediment
3.044830591	58.22	Sediment
2.817688909	58.22	Sediment
2.761605631	58.22	Sediment
3.818391016	58.22	Sediment
6.612336428	58.22	Sediment
6.20760483	58.22	Sediment
5.2450813	58.22	Sediment
5.572447338	58.22	Sediment
3.182200222	58.22	Sediment
2.468793906	58.22	Sediment
2.362631485	58.322	Sediment
3.04616081	58.322	Sediment
2.755202029	58.322	Sediment
1.536193487	58.322	Sediment
1.142156938	58.322	Sediment
0.761510856	58.322	Sediment
1.162024991	58.322	Sediment
1.166234883	58.322	Sediment
0.915869379	58.322	Sediment
2.375972695	58.322	Sediment
2.181014294	58.322	Sediment
2.079256102	58.322	Sediment
1.344257772	58.322	Sediment
0.68840173	58.322	Sediment
1.009963106	58.322	Sediment
0.38822303	58.322	Sediment
1.646371559	58.322	Sediment
7.25351638	58.322	Sediment
7.485256469	58.322	Sediment
7.412810779	58.322	Sediment
7.678559092	58.322	Sediment
7.32002413	58.322	Sediment
7.558513447	58.322	Sediment
7.420276124	58.322	Sediment
7.213394346	58.322	Sediment
7.386492496	58.322	Sediment
7.291512035	58.322	Sediment
7.289625557	58.322	Sediment
7.07160822	58.322	Sediment
7.052466903	58.322	Sediment
7.003354086	58.322	Sediment
6.996710684	58.322	Sediment
7.200719863	58.322	Sediment
7.227163856	58.322	Sediment
6.818971962	58.322	Sediment
7.435507986	58.322	Sediment
7.298799828	58.322	Sediment
7.173343332	58.322	Sediment
6.92058955	58.322	Sediment
6.844607278	58.322	Sediment
4.352971359	58.322	Sediment
7.024368081	58.322	Sediment
7.403598086	58.322	Sediment
6.667645256	58.322	Sediment
8.372900445	59.583	Sediment
8.356701598	59.583	Sediment
8.394975946	59.583	Sediment
8.362670938	59.583	Sediment
8.289589576	59.583	Sediment
8.248370424	59.583	Sediment
8.307087951	59.583	Sediment
8.385254063	59.583	Sediment
8.334549878	59.583	Sediment
8.228026472	59.583	Sediment
8.231889458	59.583	Sediment
8.436202551	59.583	Sediment
8.357008322	59.583	Sediment
8.291935069	59.583	Sediment
8.34894342	59.583	Sediment
8.343354514	59.583	Sediment
8.309992003	59.583	Sediment
8.319418643	59.583	Sediment
8.267338352	59.583	Sediment
8.299617214	59.583	Sediment
8.163903782	59.583	Sediment
8.208268903	59.583	Sediment
8.313649433	59.583	Sediment
8.271204773	59.583	Sediment
8.279647105	59.583	Sediment
7.995573701	59.583	Sediment
8.220831566	59.583	Sediment
8.260697468	59.583	Sediment
8.116772296	59.583	Sediment
8.081143369	59.583	Sediment
4.466717434	60.27	Water
4.768210923	60.27	Water
5.112388728	60.27	Water
5.149437762	60.27	Water
4.56481995	60.27	Water
4.744556258	60.27	Water
4.86325346	60.27	Water
5.23601417	60.27	Water
5.360601201	60.27	Water
5.042294858	60.27	Water
5.077484879	60.27	Water
4.835828544	60.27	Water
4.464472253	60.27	Water
3.383799933	60.27	Water
3.889195055	60.27	Water
3.970201639	60.27	Water
4.193545598	60.27	Water
4.97062242	60.27	Water
4.481005009	60.27	Water
4.062115088	60.27	Water
4.709160353	60.27	Water
5.037699766	60.27	Water
4.790367056	60.27	Water
4.902567156	60.27	Water
5.30622404	60.27	Water
4.771014807	60.27	Water
4.456967375	60.27	Water
4.859534109	60.27	Water
4.794944726	60.27	Water
5.220517953	60.27	Water
4.70891452	60.27	Water
4.02963923	60.27	Water
5.205046913	60.27	Water
4.677371593	60.27	Water
4.949488157	60.27	Water
5.508266109	60.27	Water
5.161062928	60.27	Water
4.889839841	60.27	Water
4.207833397	60.27	Water
5.092258365	60.27	Water
4.476215243	60.27	Water
4.360281766	60.27	Water
5.189627786	60.27	Water
4.805744581	60.27	Water
4.426321849	60.27	Water
3.472077959	60.27	Water
3.351190371	60.27	Water
4.985641193	60.27	Water
3.643743135	60.27	Water
5.416029197	60.27	Water
3.758229754	60.27	Water
4.887058868	60.27	Water
4.669406982	60.27	Water
4.537104932	60.27	Water
4.720237342	60.27	Water
4.672877965	60.27	Water
5.08531555	60.27	Water
5.11933837	60.27	Water
5.131669837	60.27	Water
5.375202446	60.27	Water
4.105936821	60.27	Water
4.992764858	60.27	Water
4.812940796	60.27	Water
4.541146975	60.27	Water
4.254776739	60.27	Water
4.151345081	60.27	Water
3.977916435	60.27	Water
4.217963508	60.27	Water
4.558345631	60.27	Water
4.464542985	60.27	Water
4.22547766	60.27	Water
4.408656461	60.27	Water
8.259356565	69.6344	Sediment
4.245634554	69.6344	Water
7.404993063	69.6598	Water
