OO	Latitude	Location
134	42.95092	Surface
255	42.95092	Surface
162	42.95092	Surface
134	42.95092	Surface
248	42.95092	Surface
127	42.95092	Surface
229	42.95092	Surface
221	42.95092	Surface
287	42.95092	Surface
172	42.95092	Surface
419	31.83792	Surface
165	31.83792	Surface
125	31.83792	Surface
118	31.83792	Surface
187	31.83792	Surface
113	31.83792	Surface
207	31.83792	Surface
80	31.83792	Surface
383	31.71313	Surface
409	31.71313	Surface
189	31.71313	Surface
375	31.71313	Surface
368	31.71313	Surface
99	31.71313	Surface
144	31.71313	Surface
136	31.71313	Surface
110	31.71313	Surface
161	31.71313	Surface
273	31.76795	Surface
346	31.76795	Surface
110	31.76795	Surface
154	31.76795	Surface
263	31.76795	Surface
100	31.76795	Surface
65	31.76795	Surface
77	31.76795	Surface
137	31.76795	Surface
61	31.76795	Surface
194	35.781	Surface
250	35.781	Surface
199	35.781	Surface
209	35.781	Surface
190	35.781	Surface
366	35.781	Surface
297	35.781	Surface
681	35.781	Surface
228	35.781	Surface
369	35.781	Surface
276	35.781	Surface
355	35.781	Surface
148	35.781	Surface
354	35.781	Surface
137	35.781	Surface
454	35.817	Surface
451	35.817	Surface
648	35.817	Surface
440	35.817	Surface
294	35.817	Surface
215	35.817	Surface
151	35.817	Surface
201	35.817	Surface
92	31.86453	Surface
100	31.86453	Surface
91	31.86453	Surface
310	31.86453	Surface
207	31.86453	Surface
311	43.425683	Surface
346	43.425683	Surface
355	43.425683	Surface
310	35.817	Surface
168	35.817	Surface
269	35.748	Surface
327	35.748	Surface
300	35.748	Surface
258	35.748	Surface
277	35.748	Surface
154	35.748	Surface
147	35.748	Surface
142	35.748	Surface
108	35.748	Surface
141	35.748	Surface
341	33.96665	Surface
305	33.96665	Surface
143	33.96665	Surface
300	33.96665	Surface
335	33.96665	Surface
182	33.96665	Surface
180	33.96665	Surface
259	33.96665	Surface
474	33.96665	Surface
240	34.01925	Surface
290	34.01925	Surface
271	34.01925	Surface
340	34.01925	Surface
477	34.01925	Surface
57	34.01925	Surface
60	34.01925	Surface
159	34.01925	Surface
295	34.01925	Surface
172	34.01925	Surface
146	33.9998	Surface
473	33.9998	Surface
340	33.9998	Surface
205	33.9998	Surface
321	33.9998	Surface
146	33.9998	Surface
141	33.9998	Surface
193	33.9998	Surface
206	33.9998	Surface
245	33.9998	Surface
208	33.194	Rhizosphere
252	33.194	Rhizosphere
277	33.194	Rhizosphere
342	33.194	Rhizosphere
250	33.194	Rhizosphere
328	33.194	Rhizosphere
323	33.194	Rhizosphere
260	33.194	Rhizosphere
225	33.194	Rhizosphere
7	41.01493	Corpus
1105	41.01507	Corpus
1545	41.06278	Rhizosphere
1777	35.117	Rhizosphere
1785	35.117	Rhizosphere
1867	35.117	Rhizosphere
1806	35.117	Rhizosphere
1861	35.117	Rhizosphere
1773	35.117	Rhizosphere
1905	35.117	Rhizosphere
