ID	group
723.AcidLow1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidLow2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidLow2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidLow3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidLow3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidMid1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidMid1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidMid2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidMid3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
723.AcidMid3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[-10,0)"
1883.2011.537.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
1883.2011.539.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
2080.S24D4898	"[0,10)"
1883.2011.496.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.533.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
1883.2011.536.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
2080.S39D5329.2	"[0,10)"
2080.S39D5329	"[0,10)"
2080.S16D4611	"[0,10)"
2080.S60D5450.2	"[0,10)"
2080.S60D5450	"[0,10)"
2080.S71D4336	"[0,10)"
2080.S57D3700	"[0,10)"
1883.2011.538.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
2080.S33D2585	"[0,10)"
2080.S45D2585	"[0,10)"
2080.S39D2585	"[0,10)"
2080.S60D2835	"[0,10)"
2080.S54D2585	"[0,10)"
2080.S71D2500	"[0,10)"
2080.S63D2585	"[0,10)"
2080.S48D2335	"[0,10)"
2080.S24D2085	"[0,10)"
2080.S16D2165	"[0,10)"
2080.S30D2085	"[0,10)"
2080.S42D2085	"[0,10)"
2080.S79D740	"[0,10)"
1883.2011.498.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.493.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.495.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.497.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.491.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
905.Gullmarsfjord.stations9	"[0,10)"
905.Gullmarsfjord.stations8	"[0,10)"
905.Gullmarsfjord.stations7	"[0,10)"
905.Gullmarsfjord.stations6	"[0,10)"
905.Gullmarsfjord.stations5	"[0,10)"
905.Gullmarsfjord.stations4	"[0,10)"
905.Gullmarsfjord.stations3	"[0,10)"
905.Gullmarsfjord.stations2	"[0,10)"
905.Gullmarsfjord.stations1	"[0,10)"
905.Alsback.4.5to5cm	"[0,10)"
905.Alsback.4to4.5cm	"[0,10)"
905.Alsback.3.5to4cm	"[0,10)"
905.Alsback.3to3.5cm	"[0,10)"
905.Alsback.0.75to1cm	"[0,10)"
905.Alsback.0.5to0.75cm	"[0,10)"
905.Alsback.0.25to0.5cm	"[0,10)"
905.Alsback.0to0.25cm	"[0,10)"
905.PLO6.t2.ANOX.0to1cm.3	"[0,10)"
905.PLO6.t2.ANOX.0to1cm.2	"[0,10)"
905.PLO6.t2.ANOX.0to1cm.1	"[0,10)"
905.PLO6.t2.OX.0to1cm.3	"[0,10)"
905.PLO6.t2.OX.0to1cm.2	"[0,10)"
905.PLO6.t2.OX.0to1cm.1	"[0,10)"
905.PLO6.t0D	"[0,10)"
905.PLO6.t0C	"[0,10)"
905.PLO6.t0B	"[0,10)"
905.PLO6.t3.OX.0to1cm.4	"[0,10)"
905.PLO6.t3.OX.0to1cm.3	"[0,10)"
905.PLO6.t3.OX.0to1cm.2	"[0,10)"
905.PLO6.t2.OSCANOX.0to1cm.3	"[0,10)"
905.PLO6.t2.OSCANOX.0to1cm.2	"[0,10)"
905.PLO6.t2.OSCANOX.0to1cm.1	"[0,10)"
905.PLO6.t2.OSCOX.0to1cm.3	"[0,10)"
905.PLO6.t2.OSCOX.0to1cm.2	"[0,10)"
905.PLO6.t2.OSCOX.0to1cm.1	"[0,10)"
905.PLO6.t3.OSCANOX.0to1cm.3	"[0,10)"
905.PLO6.t3.OSCANOX.0to1cm.2	"[0,10)"
905.PLO6.t3.OSCANOX.0to1cm.1	"[0,10)"
905.PLO6.t3.OSCOX.0to1cm.4	"[0,10)"
905.PLO6.t3.OSCOX.0to1cm.2	"[0,10)"
905.PLO6.t3.OSCOX.0to1cm.1	"[0,10)"
905.PLO6.t3.ANOX.0to1cm.3	"[0,10)"
905.PLO6.t3.ANOX.0to1cm.2	"[0,10)"
905.PLO6.t3.ANOX.0to1cm.1	"[0,10)"
2080.S16D765	"[0,10)"
1883.2011.535.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
1883.2011.532.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.562.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
2080.S79D5	"[0,10)"
1883.2011.53.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1240.0803B	"[0,10)"
1240.0803BCDNA	"[0,10)"
1240.0803TCDNA	"[0,10)"
1883.2011.534.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1883.2011.531.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1240.1801B	"[0,10)"
1240.1801BCDNA	"[0,10)"
1240.1801TCDNA	"[0,10)"
1240.1503B	"[0,10)"
1240.1503BCDNA	"[0,10)"
1240.1503T	"[0,10)"
1240.1503TCDNA	"[0,10)"
1240.0103B	"[0,10)"
1240.0103BCDNA	"[0,10)"
1240.0103TCDNA	"[0,10)"
1240.2601B	"[0,10)"
1240.2601BCDNA	"[0,10)"
1240.2601TCDNA	"[0,10)"
1883.2011.561.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
1240.0704B	"[0,10)"
1240.0704BCDNA	"[0,10)"
1240.0704TCDNA	"[0,10)"
1240.0102B	"[0,10)"
1240.0102BCDNA	"[0,10)"
1240.0102TCDNA	"[0,10)"
1240.0401B	"[0,10)"
1240.0401BCDNA	"[0,10)"
1240.0401TCDNA	"[0,10)"
1222.B5.5.15.06	"[0,10)"
1222.B2.5.15.06	"[0,10)"
1222.B3.5.15.06	"[0,10)"
1222.B5.5.16.06	"[0,10)"
1883.2011.56.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
2080.S79D240	"[0,10)"
1222.B1.5.15.06	"[0,10)"
1222.B1.5.16.06	"[0,10)"
1222.B2.5.16.06	"[0,10)"
1222.B6.5.16.06	"[0,10)"
1240.2004B	"[0,10)"
1240.2004BCDNA	"[0,10)"
1240.2004TCDNA	"[0,10)"
1240.1101B	"[0,10)"
1240.1101BCDNA	"[0,10)"
1240.1101TCDNA	"[0,10)"
2080.S48D835	"[0,10)"
1222.B1.5.18.06	"[0,10)"
1222.B2.5.18.06	"[0,10)"
1222.B3.5.16.06	"[0,10)"
1222.B3.5.19.06	"[0,10)"
1222.B4.5.16.06	"[0,10)"
1222.B5.5.18.06	"[0,10)"
1222.B5.5.19.06	"[0,10)"
1222.B6.5.19.06	"[0,10)"
1240.1204B	"[0,10)"
1240.1204BCDNA	"[0,10)"
1240.1204TCDNA	"[0,10)"
1222.B3.5.17.06	"[0,10)"
1222.B5.5.17.06	"[0,10)"
1222.B6.5.17.06	"[0,10)"
1222.B1.5.17.06	"[0,10)"
1222.B2.5.17.06	"[0,10)"
1222.B5.5.14.06	"[0,10)"
804.3872.1347A	"[0,10)"
804.3872.1347B	"[0,10)"
1222.B1.5.14.06	"[0,10)"
1222.B6.5.14.06	"[0,10)"
1883.2011.558.Crump.Artic.LTREB.main.lane3.NoIndex	"[0,10)"
1222.B5.5.20.06	"[0,10)"
2080.S71D350.400	"[0,10)"
1222.B1.5.20.06	"[0,10)"
1222.B3.5.13.06	"[0,10)"
1222.B5.5.13.06	"[0,10)"
1240.2112B	"[0,10)"
1240.2112BCDNA	"[0,10)"
1240.2112T	"[0,10)"
1240.2112TCDNA	"[0,10)"
1222.B1.5.13.06	"[0,10)"
1222.B2.5.13.06	"[0,10)"
1222.B6.5.13.06	"[0,10)"
2080.S24D365	"[0,10)"
1240.2604BCDNA	"[0,10)"
1240.2604T	"[0,10)"
1240.2604TCDNA	"[0,10)"
804.3872.1530A	"[0,10)"
804.3872.1530B	"[0,10)"
1222.B3.5.21.06	"[0,10)"
1222.B5.5.21.06	"[0,10)"
1883.2011.487.Crump.Artic.LTREB.main.lane4.NoIndex	"[0,10)"
1222.B1.5.21.06	"[10,20)"
1222.B2.5.21.06	"[10,20)"
1222.B3.5.12.06	"[10,20)"
1222.B4.5.12.06	"[10,20)"
1222.B5.5.12.06	"[10,20)"
1222.B6.5.21.06	"[10,20)"
1883.2011.489.Crump.Artic.LTREB.main.lane4.NoIndex	"[10,20)"
2080.S42D735	"[10,20)"
1222.B1.5.12.06	"[10,20)"
1222.B6.5.12.06	"[10,20)"
2080.S26D350.400	"[10,20)"
1222.B4.5.9.06	"[10,20)"
1222.B6.5.9.06	"[10,20)"
1240.1512B	"[10,20)"
1240.1512BCDNA	"[10,20)"
1240.1512TCDNA	"[10,20)"
1222.B1.5.9.06	"[10,20)"
1222.B2.5.9.06	"[10,20)"
1222.B5.5.9.06	"[10,20)"
678.OA.mesocosm.442	"[10,20)"
678.OA.mesocosm.443	"[10,20)"
1222.B3.5.9.06	"[10,20)"
1883.2011.485.Crump.Artic.LTREB.main.lane4.NoIndex	"[10,20)"
678.OA.mesocosm.350	"[10,20)"
678.OA.mesocosm.351	"[10,20)"
678.OA.mesocosm.352	"[10,20)"
678.OA.mesocosm.354	"[10,20)"
678.OA.mesocosm.355	"[10,20)"
678.OA.mesocosm.396	"[10,20)"
678.OA.mesocosm.397	"[10,20)"
678.OA.mesocosm.398	"[10,20)"
678.OA.mesocosm.399	"[10,20)"
678.OA.mesocosm.372	"[10,20)"
678.OA.mesocosm.373	"[10,20)"
678.OA.mesocosm.374	"[10,20)"
678.OA.mesocosm.375	"[10,20)"
678.OA.mesocosm.376	"[10,20)"
678.OA.mesocosm.400	"[10,20)"
678.OA.mesocosm.401	"[10,20)"
678.OA.mesocosm.402	"[10,20)"
678.OA.mesocosm.403	"[10,20)"
678.OA.mesocosm.451	"[10,20)"
678.OA.mesocosm.452	"[10,20)"
1222.B3.5.11.06	"[10,20)"
1222.B1.5.11.06	"[10,20)"
1222.B2.5.11.06	"[10,20)"
1222.B6.5.10.06	"[10,20)"
1222.B6.5.11.06	"[10,20)"
678.OA.mesocosm.357	"[10,20)"
678.OA.mesocosm.361	"[10,20)"
678.OA.mesocosm.362	"[10,20)"
678.OA.mesocosm.363	"[10,20)"
678.OA.mesocosm.364	"[10,20)"
678.OA.mesocosm.365	"[10,20)"
678.OA.mesocosm.366	"[10,20)"
678.OA.mesocosm.367	"[10,20)"
678.OA.mesocosm.368	"[10,20)"
678.OA.mesocosm.369	"[10,20)"
678.OA.mesocosm.370	"[10,20)"
678.OA.mesocosm.386	"[10,20)"
678.OA.mesocosm.387	"[10,20)"
678.OA.mesocosm.388	"[10,20)"
678.OA.mesocosm.389	"[10,20)"
678.OA.mesocosm.390	"[10,20)"
678.OA.mesocosm.391	"[10,20)"
678.OA.mesocosm.392	"[10,20)"
678.OA.mesocosm.393	"[10,20)"
678.OA.mesocosm.394	"[10,20)"
678.OA.mesocosm.395	"[10,20)"
678.OA.mesocosm.404	"[10,20)"
678.OA.mesocosm.405	"[10,20)"
678.OA.mesocosm.406	"[10,20)"
678.OA.mesocosm.412	"[10,20)"
678.OA.mesocosm.413	"[10,20)"
678.OA.mesocosm.414	"[10,20)"
678.OA.mesocosm.415	"[10,20)"
678.OA.mesocosm.416	"[10,20)"
678.OA.mesocosm.417	"[10,20)"
678.OA.mesocosm.418	"[10,20)"
678.OA.mesocosm.424	"[10,20)"
678.OA.mesocosm.425	"[10,20)"
678.OA.mesocosm.426	"[10,20)"
678.OA.mesocosm.427	"[10,20)"
678.OA.mesocosm.446	"[10,20)"
678.OA.mesocosm.458	"[10,20)"
678.OA.mesocosm.467	"[10,20)"
1222.B1.5.10.06	"[10,20)"
1222.B2.5.10.06	"[10,20)"
1222.B3.5.10.06	"[10,20)"
1222.B5.5.10.06	"[10,20)"
678.OA.mesocosm.420	"[10,20)"
678.OA.mesocosm.421	"[10,20)"
678.OA.mesocosm.422	"[10,20)"
678.OA.mesocosm.423	"[10,20)"
678.OA.mesocosm.430	"[10,20)"
678.OA.mesocosm.431	"[10,20)"
678.OA.mesocosm.455	"[10,20)"
1883.2011.5.Crump.Artic.LTREB.main.lane4.NoIndex	"[10,20)"
1883.2011.499.Crump.Artic.LTREB.main.lane4.NoIndex	"[10,20)"
2080.S79D97	"[10,20)"
1883.2011.502.Crump.Artic.LTREB.main.lane4.NoIndex	"[10,20)"
1883.2011.501.Crump.Artic.LTREB.main.lane4.NoIndex	"[10,20)"
1240.1305B	"[10,20)"
1240.1305BCDNA	"[10,20)"
1240.1305T	"[10,20)"
1240.1305TCDNA	"[10,20)"
1240.0912B	"[10,20)"
1240.0912BCDNA	"[10,20)"
1240.0912TCDNA	"[10,20)"
