OO	Latitude	Location
42	40.015	Animal
47	40.015	Animal
47	40.015	Animal
53	40.015	Animal
46	40.015	Animal
55	40.015	Animal
38	40.015	Animal
43	40.015	Animal
57	40.015	Animal
45	40.015	Animal
49	40.015	Animal
57	40.015	Animal
47	40.015	Animal
46	40.015	Animal
61	40.015	Animal
44	40.015	Animal
74	40.015	Animal
48	40.015	Animal
52	40.015	Animal
43	40.015	Animal
55	40.015	Animal
56	40.015	Animal
55	40.015	Animal
43	40.015	Animal
53	40.015	Animal
52	40.015	Animal
47	40.015	Animal
54	40.015	Animal
54	40.015	Animal
54	40.015	Animal
47	40.015	Animal
60	40.015	Animal
55	40.015	Animal
61	40.015	Animal
181	40.015	Animal
60	40.015	Animal
62	40.015	Animal
55	40.015	Animal
53	40.015	Animal
50	40.015	Animal
45	40.015	Animal
80	40.015	Animal
48	40.015	Animal
53	40.015	Animal
47	40.015	Animal
42	40.015	Animal
51	40.015	Animal
49	40.015	Animal
40	40.015	Animal
58	40.015	Animal
64	40.015	Animal
50	40.015	Animal
44	40.015	Animal
61	40.015	Animal
44	40.015	Animal
47	40.015	Animal
48	40.015	Animal
45	40.015	Animal
55	40.015	Animal
57	40.015	Animal
45	40.015	Animal
50	40.015	Animal
43	40.015	Animal
52	40.015	Animal
52	40.015	Animal
49	40.015	Animal
51	40.015	Animal
63	40.015	Animal
52	40.015	Animal
51	40.015	Animal
62	40.015	Animal
41	40.015	Animal
43	40.015	Animal
63	40.015	Animal
51	40.015	Animal
50	40.015	Animal
50	40.015	Animal
61	40.015	Animal
59	40.015	Animal
63	40.015	Animal
80	40.015	Animal
60	40.015	Animal
72	40.015	Animal
61	40.015	Animal
46	40.015	Animal
126	40.015	Animal
80	40.015	Animal
62	40.015	Animal
47	40.015	Animal
55	40.015	Animal
72	40.015	Animal
68	40.015	Animal
66	40.015	Animal
66	40.015	Animal
68	40.015	Animal
71	40.015	Animal
67	40.015	Animal
65	40.015	Animal
62	40.015	Animal
68	40.015	Animal
73	40.015	Animal
49	40.015	Animal
57	40.015	Animal
62	40.015	Animal
75	40.015	Animal
46	40.015	Animal
63	40.015	Animal
57	40.015	Animal
48	40.015	Animal
67	40.015	Animal
54	40.015	Animal
58	40.015	Animal
56	40.015	Animal
52	40.015	Animal
49	40.015	Animal
55	40.015	Animal
69	40.015	Animal
64	40.015	Animal
56	40.015	Animal
49	40.015	Animal
44	40.015	Animal
56	40.015	Animal
232	40.015	Animal
165	40.015	Animal
80	40.015	Animal
92	40.015	Animal
83	40.015	Animal
61	40.015	Animal
51	40.015	Animal
63	40.015	Animal
57	40.015	Animal
60	40.015	Animal
61	40.015	Animal
62	40.015	Animal
69	40.015	Animal
75	40.015	Animal
57	40.015	Animal
47	40.015	Animal
60	40.015	Animal
58	40.015	Animal
64	40.015	Animal
56	40.015	Animal
68	40.015	Animal
67	40.015	Animal
64	40.015	Animal
57	40.015	Animal
53	40.015	Animal
86	40.015	Animal
50	40.015	Animal
65	40.015	Animal
57	40.015	Animal
54	40.015	Animal
48	40.015	Animal
68	40.015	Animal
67	40.015	Animal
59	40.015	Animal
47	40.015	Animal
65	40.015	Animal
69	40.015	Animal
63	40.015	Animal
72	40.015	Animal
57	40.015	Animal
59	40.015	Animal
90	40.015	Animal
60	40.015	Animal
70	40.015	Animal
61	40.015	Animal
68	40.015	Animal
51	40.015	Animal
59	40.015	Animal
58	40.015	Animal
74	40.015	Animal
62	40.015	Animal
66	40.015	Animal
61	40.015	Animal
60	40.015	Animal
58	40.015	Animal
66	40.015	Animal
70	40.015	Animal
65	40.015	Animal
73	40.015	Animal
49	40.015	Animal
60	40.015	Animal
67	40.015	Animal
74	40.015	Animal
83	40.015	Animal
65	40.015	Animal
69	40.015	Animal
69	40.015	Animal
70	40.015	Animal
63	40.015	Animal
60	40.015	Animal
51	40.015	Animal
56	40.015	Animal
60	40.015	Animal
61	40.015	Animal
81	40.015	Animal
47	40.015	Animal
56	40.015	Animal
82	40.015	Animal
67	40.015	Animal
59	40.015	Animal
68	40.015	Animal
57	40.015	Animal
55	40.015	Animal
55	40.015	Animal
54	40.015	Animal
72	40.015	Animal
88	40.015	Animal
66	40.015	Animal
66	40.015	Animal
59	40.015	Animal
72	40.015	Animal
75	40.015	Animal
62	40.015	Animal
75	40.015	Animal
65	40.015	Animal
64	40.015	Animal
54	40.015	Animal
84	40.015	Animal
78	40.015	Animal
71	40.015	Animal
66	40.015	Animal
75	40.015	Animal
50	40.015	Animal
48	40.015	Animal
54	40.015	Animal
54	40.015	Animal
50	40.015	Animal
50	40.015	Animal
52	40.015	Animal
64	40.015	Animal
58	40.015	Animal
50	40.015	Animal
54	40.015	Animal
59	40.015	Animal
57	40.015	Animal
55	40.015	Animal
52	40.015	Animal
48	40.015	Animal
77	40.015	Animal
56	40.015	Animal
78	40.015	Animal
57	40.015	Animal
72	40.015	Animal
81	40.015	Animal
68	40.015	Animal
64	40.015	Animal
63	40.015	Animal
82	40.015	Animal
76	40.015	Animal
75	40.015	Animal
78	40.015	Animal
74	40.015	Animal
75	40.015	Animal
64	40.015	Animal
72	40.015	Animal
63	40.015	Animal
64	40.015	Animal
63	40.015	Animal
75	40.015	Animal
68	40.015	Animal
62	40.015	Animal
74	40.015	Animal
50	40.015	Animal
57	40.015	Animal
58	40.015	Animal
67	40.015	Animal
57	40.015	Animal
76	40.015	Animal
58	40.015	Animal
74	40.015	Animal
57	40.015	Animal
64	40.015	Animal
61	40.015	Animal
83	40.015	Animal
58	40.015	Animal
65	40.015	Animal
57	40.015	Animal
72	40.015	Animal
60	40.015	Animal
76	40.015	Animal
71	40.015	Animal
65	40.015	Animal
58	40.015	Animal
50	40.015	Animal
55	40.015	Animal
69	40.015	Animal
61	40.015	Animal
52	40.015	Animal
63	40.015	Animal
52	40.015	Animal
66	40.015	Animal
53	40.015	Animal
61	40.015	Animal
53	40.015	Animal
74	40.015	Animal
70	40.015	Animal
84	40.015	Animal
91	40.015	Animal
70	40.015	Animal
65	40.015	Animal
73	40.015	Animal
68	40.015	Animal
76	40.015	Animal
69	40.015	Animal
61	40.015	Animal
84	40.015	Animal
