Chao1	Latitude	Location
1756.03125	55.906	Soil
1637.180124	55.905	Soil
1639.227273	55.906	Soil
1441.924528	55.906	Soil
768.0434783	55.905	Soil
994.5581395	55.905	Soil
996.8961039	55.905	Soil
1213.550847	55.905	Soil
1908.098522	55.905	Soil
1683.938462	55.905	Soil
1580.389831	55.905	Soil
1804.639344	55.906	Soil
1566.022099	55.905	Soil
2110.898089	55.906	Soil
1807.556054	55.905	Soil
1652.088496	55.905	Soil
851.7272727	55.905	Soil
1035.717949	55.905	Soil
1000.059406	55.905	Soil
1876.451923	55.905	Water
2197.863636	55.905	Soil
2144.600985	55.905	Soil
1602.863354	55.905	Soil
1647.718085	55.906	Soil
1521.07362	55.905	Soil
1891.20339	55.906	Soil
1563.377953	55.905	Soil
698.53125	55.905	Soil
916.7878788	55.905	Soil
749.3125	55.905	Soil
2011.014354	55.905	Water
2308.264706	55.905	Soil
1727.09375	55.905	Soil
1431.695946	55.905	Soil
1723.428571	55.906	Soil
1610.298013	55.905	Soil
1683.626866	55.906	Soil
1708.084507	55.905	Soil
916.1578947	55.905	Soil
778.3829787	55.905	Soil
864	55.905	Soil
1766.165919	55.905	Soil
1988.132743	55.905	Soil
1935.577982	55.905	Soil
1736.375	55.906	Soil
1653.847368	55.905	Soil
1972.457944	55.906	Soil
210.5	55.906	Water
1806.511013	55.905	Soil
1695.366197	55.905	Soil
1499.020833	55.906	Soil
2053.369863	55.906	Soil
2103.772277	55.905	Soil
1816.40991	55.905	Soil
1628.138393	55.905	Soil
1766.765957	55.906	Soil
2090.469613	55.906	Soil
1628.087866	55.905	Soil
1853.488038	55.905	Soil
2345.638462	55.905	Soil
2505.129464	55.906	Soil
2301.738693	55.906	Soil
942.8461538	55.905	Water
1777.207373	55.905	Soil
1826.263636	55.905	Soil
1911.906977	55.905	Soil
1598.554913	55.906	Soil
1880.152174	55.906	Soil
1834.480851	55.905	Soil
2029.762931	55.905	Soil
2297.842105	55.905	Soil
2165.857143	55.906	Soil
1645.4	55.906	Soil
1888.75	55.906	Soil
1279.521739	55.905	Water
2057.471503	55.905	Soil
1817.571429	55.905	Soil
1751	55.906	Soil
1952.973958	55.906	Soil
1879.366197	55.905	Soil
1709.536585	55.905	Soil
2269.668122	55.905	Soil
2317.411765	55.906	Soil
1794.020619	55.906	Soil
2083.9375	55.906	Soil
1979.528846	55.905	Soil
1941.81106	55.905	Soil
1944.739437	55.906	Water
1828.228155	55.905	Soil
1671.685714	55.906	Soil
2161.443182	55.906	Soil
1915.304147	55.905	Soil
1846.406977	55.905	Soil
2399.839286	55.905	Soil
2237.068493	55.906	Soil
1774.374408	55.906	Soil
2041.452736	55.906	Soil
2172.872449	55.905	Soil
1995.0625	55.905	Soil
2298.778243	55.905	Water
1808.611765	55.905	Soil
1831.138298	55.906	Soil
1877.060606	55.906	Soil
2110.968254	55.905	Soil
2019.697959	55.905	Soil
2179.411765	55.905	Soil
2212.767241	55.906	Soil
1958.899083	55.906	Soil
2113.331658	55.905	Soil
1947.615721	55.905	Soil
1918.393939	55.905	Soil
1892.448718	55.906	Soil
168.625	55.905	Water
2110.567568	55.905	Soil
2011.295775	55.905	Soil
199	55.873	Soil
70.42857143	55.873	Soil
1110.864662	55.873	Soil
651.0983607	55.873	Soil
469.2884615	55.873	Soil
250.3571429	55.873	Soil
378.3658537	55.873	Soil
379.0227273	55.873	Water
162.9375	55.873	Soil
131	55.873	Soil
146	55.873	Soil
137.8571429	55.873	Soil
1889.328125	55.873	Soil
837	55.873	Soil
487.8409091	55.873	Water
276.6774194	55.873	Soil
517.047619	55.873	Soil
154.5	55.873	Water
281.7241379	55.873	Water
196	55.873	Soil
