ID	group
2229.W1.N1.6.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.6.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.S2.N1.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N1.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N1.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N1.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N1.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W2.N1.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.6.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.5.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.S2.T1.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.5.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.5.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T1.5.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T2.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.T1.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.T1.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.T1.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.T1.4.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r	"[10,15)"
2229.W1.N3.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r	"[10,15)"
2229.S2.T2.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.5.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.4.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.4.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.T3.4.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N2.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.5.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.6.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.6.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.6.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N1.4.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
