Chao1	Latitude	Location
629.6233766	43.139883	Surface
975.5670103	43.139883	Surface
584.6521739	43.139883	Surface
895.7142857	43.139883	Surface
665.85	41.8693167	Surface
306.3076923	41.8693167	Surface
352.1034483	41.8693167	Surface
278.6666667	41.8693167	Surface
347.0465116	41.8693167	Surface
316.2222222	41.8693167	Surface
469.8181818	41.8693167	Surface
521.122449	41.8693167	Surface
733.2523364	41.8693167	Surface
341.2413793	41.8693167	Surface
293.1071429	41.8693167	Surface
374.7017544	41.8693167	Surface
414.1304348	41.8693167	Surface
405.8571429	41.8693167	Surface
310.7179487	41.8693167	Surface
424.1538462	41.86463	Surface
841.5365854	41.86463	Surface
355.5277778	41.86463	Surface
389.5714286	41.86463	Surface
267.5517241	41.86463	Surface
480.3829787	41.86463	Surface
571.362069	41.86463	Surface
375.6153846	41.86463	Surface
283.5	41.86463	Surface
415.6666667	41.86463	Surface
226.12	41.86463	Surface
251.15	41.86463	Surface
291.1956522	41.86463	Surface
422.7241379	41.86463	Surface
304	41.86463	Surface
228.0555556	41.908767	Surface
415.4285714	41.908767	Surface
209	41.908767	Surface
185.125	41.908767	Surface
240.1578947	41.908767	Surface
284.3333333	41.908767	Surface
552.2465753	41.908767	Surface
555.2826087	41.908767	Surface
654.3333333	41.908767	Surface
395.5789474	41.908767	Surface
161.8695652	41.908767	Surface
132.25	41.908767	Surface
217.9032258	41.908767	Surface
295	41.908767	Surface
306.1	41.908767	Surface
182	43.42568	Surface
250.5	43.42568	Surface
264.5	43.42568	Surface
240	43.42568	Surface
121.1111111	43.42568	Surface
333.0217391	43.42568	Surface
230.5652174	43.42568	Surface
123	43.42568	Surface
118	43.42568	Surface
227.047619	43.52965	Surface
291.3571429	43.52965	Surface
349.7142857	43.52965	Surface
305.95	43.52965	Surface
396.2307692	43.52965	Surface
243.7142857	43.52965	Surface
180.75	43.52965	Surface
164.75	43.52965	Surface
217.4	43.52965	Surface
172	43.52965	Surface
165	42.95092	Surface
300	42.95092	Surface
262.5	42.95092	Surface
197.9090909	42.95092	Surface
332.40625	42.95092	Surface
171.4	42.95092	Surface
280	42.95092	Surface
274.0357143	42.95092	Surface
346.4418605	42.95092	Surface
228.8947368	42.95092	Surface
532.7631579	31.83792	Surface
210	31.83792	Surface
151.4	31.83792	Surface
158.0714286	31.83792	Surface
224.4347826	31.83792	Surface
152.375	31.83792	Surface
370.1666667	31.83792	Surface
131.6666667	31.83792	Surface
461.0535714	31.71313	Surface
524.2380952	31.71313	Surface
282.84	31.71313	Surface
502.1	31.71313	Surface
