OO	Latitude	Location
526	30.124466	Surface
81	30.123465	Surface
73	30.123465	Surface
182	30.122599	Surface
912	30.122599	Surface
111	30.123492	Surface
863	30.123492	Surface
818	30.124286	Surface
804	30.124358	Surface
169	30.123555	Surface
747	30.124069	Surface
125	30.123871	Surface
91	30.124394	Surface
64	30.123835	Surface
353	30.123835	Surface
253	30.123357	Surface
56	30.123889	Surface
193	30.123889	Surface
683	30.124178	Surface
792	30.124178	Surface
149	30.125314	Surface
140	30.125008	Surface
94	30.124051	Surface
345	30.124051	Surface
322	30.124051	Surface
797	30.124051	Surface
117	38.862	Surface
84	38.862	Surface
145	38.862	Surface
51	38.862	Surface
354	38.862	Surface
1070	38.862	Surface
940	38.862	Surface
961	38.862	Surface
351	38.862	Surface
258	38.862	Surface
432	38.862	Surface
64	38.862	Surface
47	44.4216	Surface
39	44.4216	Surface
79	44.4216	Surface
77	44.4216	Surface
78	44.4216	Surface
69	44.4512	Surface
83	44.4512	Surface
104	44.4453	Surface
110	44.4453	Surface
289	44.4453	Surface
435	44.597	Surface
242	44.597	Surface
162	44.597	Surface
164	44.597	Surface
826	44.597	Surface
879	44.597	Surface
71	44.597	Surface
267	9.112281667	Sediment
98	9.112281667	Sediment
100	9.112281667	Sediment
138	20.91	Water
265	20.91	Water
262	20.586	Water
204	20.586	Water
250	20.586	Water
319	20.586	Water
197	20.989	Water
144	20.989	Water
477	20.37	Water
283	20.91	Water
180	20.91	Water
660	20.37	Water
812	38.419	Water
742	38.419	Water
686	38.42	Water
913	38.422	Water
761	38.419	Water
738	38.419	Water
644	38.42	Water
984	38.422	Water
218	58.322	Sediment
207	58.322	Sediment
193	58.322	Sediment
141	58.322	Sediment
96	58.322	Sediment
78	58.322	Sediment
97	58.322	Sediment
72	58.322	Sediment
74	58.322	Sediment
269	58.322	Sediment
200	58.322	Sediment
199	58.322	Sediment
182	58.322	Sediment
73	58.322	Sediment
95	58.322	Sediment
55	58.322	Sediment
71	58.322	Sediment
655	58.322	Sediment
693	58.322	Sediment
688	58.322	Sediment
799	58.322	Sediment
759	58.322	Sediment
