ID	Tem_10
723.IC3.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.IC4.S3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.IC4.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.C11.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C11.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C11.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C11.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C11.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C8.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C9.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C10.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C6.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C6.3m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C6.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C11.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C11.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C6.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C6.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.0m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.C7.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	0
723.AcidCtrl1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidCtrl1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidCtrl2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidCtrl2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidCtrl3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidCtrl3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidLow1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidLow1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidLow2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidLow2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidLow3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidLow3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidMid1.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidMid1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidMid2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidMid3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
723.AcidMid3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	0
1883.2004.241.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2005.215.Crump.Artic.LTREB.main.lane4.NoIndex	0
1883.2004.031.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.TBH21JJune07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	0
1288.TBH21JJune07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	0
945.P8.A11.lane2.NoIndex.L002	0
945.P8.B11.lane2.NoIndex.L002	0
1883.2005.214.Crump.Artic.LTREB.main.lane4.NoIndex	0
1288.TBH29June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH22June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
945.P6.D10.lane2.NoIndex.L002	0
945.P8.C12.lane2.NoIndex.L002	0
945.P8.D12.lane2.NoIndex.L002	0
1288.TBH22June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2005.216.Crump.Artic.LTREB.main.lane4.NoIndex	0
1883.2011.537.Crump.Artic.LTREB.main.lane3.NoIndex	0
945.P6.A10.lane2.NoIndex.L002	0
945.P6.B10.lane2.NoIndex.L002	0
945.P8.A12.lane2.NoIndex.L002	0
945.P8.B12.lane2.NoIndex.L002	0
1883.2011.539.Crump.Artic.LTREB.main.lane3.NoIndex	0
1288.MAH08June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH24Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH20Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.SSBH22June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	0
1288.TBH13Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH03Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH24Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
945.P8.E11.lane2.NoIndex.L002	0
945.P8.F11.lane2.NoIndex.L002	0
945.P8.G11.lane2.NoIndex.L002	0
945.P8.H11.lane2.NoIndex.L002	0
1883.2005.218.Crump.Artic.LTREB.main.lane4.NoIndex	0
1288.TBH30Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH08June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH20July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH25Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2004.005.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.MAH13July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH15June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH05Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH13Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2004.03.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.TBH01June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH03Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.MAH30Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.SSBH25June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	0
1288.SSBH25June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	0
1883.2005.217.Crump.Artic.LTREB.main.lane4.NoIndex	0
1288.MAH27July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH09Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2004.001.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2003.001.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.MAH29June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
945.P4.A11.lane2.NoIndex.L002	0
945.P4.B11.lane2.NoIndex.L002	0
945.P4.A12.lane2.NoIndex.L002	0
945.P4.B12.lane2.NoIndex.L002	0
945.P4.E10.lane2.NoIndex.L002	0
945.P4.F10.lane2.NoIndex.L002	0
1692.Soil.BE.PolygonA.Shallow.Rim.7.15.2012	0
1883.2005.219.Crump.Artic.LTREB.main.lane4.NoIndex	0
1288.MAH20July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2000.002.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.FBH21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	0
1883.2004.026.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P8.B10.lane2.NoIndex.L002	0
1288.MAH20Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2004.007.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P8.C10.lane2.NoIndex.L002	0
1883.2008.497.Crump.Artic.LTREB.main.lane3.NoIndex	0
1288.TBH17Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2003.002.Crump.Artic.LTREB.main.lane1.NoIndex	0
2080.S24D4898	0
1883.2011.496.Crump.Artic.LTREB.main.lane4.NoIndex	0
1883.2004.025.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2005.001.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2000.004.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.019.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P8.C11.lane2.NoIndex.L002	0
945.P8.D11.lane2.NoIndex.L002	0
945.P4.E12.lane2.NoIndex.L002	0
945.P4.F12.lane2.NoIndex.L002	0
1883.2011.001.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2011.533.Crump.Artic.LTREB.main.lane4.NoIndex	0
1883.2011.004.Crump.Artic.LTREB.main.lane3.NoIndex	0
1288.MAH11Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2004.028.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.MAH25Sept05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1288.TBH27July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2005.005.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2011.563.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2011.536.Crump.Artic.LTREB.main.lane3.NoIndex	0
1288.MAH09Oct05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2005.002.Crump.Artic.LTREB.main.lane1.NoIndex	0
2080.S39D5329.2	0
2080.S39D5329	0
1883.2000.005.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.021.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2005.006.Crump.Artic.LTREB.main.lane1.NoIndex	0
2080.S16D4611	0
1883.2004.015.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.TBH13July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2011.003.Crump.Artic.LTREB.main.lane3.NoIndex	0
2080.S60D5450.2	0
2080.S60D5450	0
1288.TBH06July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
2080.S71D4336	0
945.P11.H2.lane3.NoIndex.L003	0
945.P14.D11.lane3.NoIndex.L003	0
2080.S57D3700	0
1288.TBH11Aug05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
1883.2006.001.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.02.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P4.E5.lane2.NoIndex.L002	0
945.P4.F5.lane2.NoIndex.L002	0
945.P5.A6.lane2.NoIndex.L002	0
945.P5.B6.lane2.NoIndex.L002	0
1883.2004.029.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.011.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.013.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.NSBH22June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	0
1288.NSBH22June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	0
1883.2011.538.Crump.Artic.LTREB.main.lane3.NoIndex	0
1041.S001.5	0
1041.S001.10	0
1041.S019.20	0
1041.S019.150	0
1041.S019.5	0
1041.S019.100	0
1041.S019.10	0
1041.S001.20	0
1041.S019.50	0
1883.2004.017.Crump.Artic.LTREB.main.lane1.NoIndex	0
1041.S019.10m.off.bottom	0
1041.S001.50	0
1041.S001.10m.off.bottom	0
1041.S001.2m.off.bottom	0
1883.2003.051.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2008.366.Crump.Artic.LTREB.main.lane2.NoIndex	0
1883.2004.012.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P8.G4.lane2.NoIndex.L002	0
945.P8.H4.lane2.NoIndex.L002	0
945.P12.A10.lane5.NoIndex.L005	0
945.P12.B10.lane5.NoIndex.L005	0
945.P1.A12.lane2.NoIndex.L002	0
945.P1.B12.lane2.NoIndex.L002	0
945.P4.A5.lane2.NoIndex.L002	0
945.P4.B5.lane2.NoIndex.L002	0
1883.2004.027.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2003.05.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P8.E4.lane2.NoIndex.L002	0
945.P8.F4.lane2.NoIndex.L002	0
945.P9.C10.lane3.NoIndex.L003	0
945.P9.D10.lane3.NoIndex.L003	0
945.P11.C11.lane3.NoIndex.L003	0
945.P11.D11.lane3.NoIndex.L003	0
945.P4.C11.lane2.NoIndex.L002	0
945.P4.D11.lane2.NoIndex.L002	0
1883.2008.503.Crump.Artic.LTREB.main.lane3.NoIndex	0
1041.S019.2m.off.bottom	0
1883.2004.014.Crump.Artic.LTREB.main.lane1.NoIndex	0
1041.S114.20	0
1041.S114.50	0
1041.S008.100	0
1041.S008.150	0
1041.S114.10	0
1041.S008.10	0
1041.S114.5	0
1041.S008.20	0
1041.S114.100	0
945.P12.G3.lane3.NoIndex.L003	0
945.P12.H3.lane3.NoIndex.L003	0
945.P1.C12.lane2.NoIndex.L002	0
945.P1.D12.lane2.NoIndex.L002	0
945.P5.E6.lane2.NoIndex.L002	0
945.P5.F6.lane2.NoIndex.L002	0
1041.S008.50	0
1041.S008.200	0
1041.S008.5	0
1883.2008.367.Crump.Artic.LTREB.main.lane2.NoIndex	0
1041.S114.150	0
1041.S114.200	0
1288.CBH21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	0
1288.CBH21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	0
1883.2003.053.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P6.E12.lane2.NoIndex.L002	0
945.P6.F12.lane2.NoIndex.L002	0
945.P10.A10.lane3.NoIndex.L003	0
945.P10.C12.lane3.NoIndex.L003	0
945.P14.E10.lane3.NoIndex.L003	0
945.P5.C7.lane2.NoIndex.L002	0
945.P5.D7.lane2.NoIndex.L002	0
1883.2008.502.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2002.152.Crump.Artic.LTREB.main.lane1.NoIndex	0
2080.S33D2585	0
1041.S114.250	0
1883.2003.052.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.009.Crump.Artic.LTREB.main.lane1.NoIndex	0
1041.S114.300	0
1041.S114.365	0
1883.2011.005.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2011.002.Crump.Artic.LTREB.main.lane3.NoIndex	0
1288.MAH06July05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence	0
2080.S45D2585	0
945.P6.G12.lane2.NoIndex.L002	0
945.P6.H12.lane2.NoIndex.L002	0
945.P11.C8.lane3.NoIndex.L003	0
945.P11.D8.lane3.NoIndex.L003	0
945.P11.E8.lane3.NoIndex.L003	0
945.P11.F8.lane3.NoIndex.L003	0
945.P1.A6.lane2.NoIndex.L002	0
945.P1.B6.lane2.NoIndex.L002	0
945.P4.C12.lane2.NoIndex.L002	0
945.P4.D12.lane2.NoIndex.L002	0
945.P4.G5.lane2.NoIndex.L002	0
945.P4.H5.lane2.NoIndex.L002	0
945.P5.G6.lane2.NoIndex.L002	0
945.P5.H6.lane2.NoIndex.L002	0
1883.2006.002.Crump.Artic.LTREB.main.lane1.NoIndex	0
2080.S39D2585	0
2080.S60D2835	0
945.P7.C6.lane2.NoIndex.L002	0
945.P7.D6.lane2.NoIndex.L002	0
945.P11.E5.lane3.NoIndex.L003	0
945.P11.F5.lane3.NoIndex.L003	0
945.P1.G6.lane2.NoIndex.L002	0
945.P1.H6.lane2.NoIndex.L002	0
945.P4.G10.lane2.NoIndex.L002	0
945.P4.G12.lane2.NoIndex.L002	0
945.P4.H10.lane2.NoIndex.L002	0
945.P4.H12.lane2.NoIndex.L002	0
945.P5.A7.lane2.NoIndex.L002	0
945.P5.B7.lane2.NoIndex.L002	0
1883.2004.022.Crump.Artic.LTREB.main.lane1.NoIndex	0
1883.2004.018.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P7.G11.lane2.NoIndex.L002	0
945.P7.H11.lane2.NoIndex.L002	0
945.P12.E7.lane5.NoIndex.L005	0
945.P12.F7.lane5.NoIndex.L005	0
945.P1.C6.lane2.NoIndex.L002	0
945.P1.D6.lane2.NoIndex.L002	0
945.P1.E6.lane2.NoIndex.L002	0
945.P1.F6.lane2.NoIndex.L002	0
945.P5.C6.lane2.NoIndex.L002	0
945.P5.D6.lane2.NoIndex.L002	0
1883.2008.496.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2008.37.Crump.Artic.LTREB.main.lane2.NoIndex	0
1883.2004.016.Crump.Artic.LTREB.main.lane1.NoIndex	0
2080.S54D2585	0
1883.2009.009.Crump.Artic.LTREB.main.lane3.NoIndex	0
2080.S71D2500	0
945.P4.C5.lane2.NoIndex.L002	0
945.P4.D5.lane2.NoIndex.L002	0
1883.2008.501.Crump.Artic.LTREB.main.lane3.NoIndex	0
2080.S63D2585	0
2080.S48D2335	0
1041.S008.10m.off.bottom	0
1041.S008.2m.off.bottom	0
945.P9.G7.lane3.NoIndex.L003	0
945.P9.H7.lane3.NoIndex.L003	0
1883.2006.038.Crump.Artic.LTREB.main.lane1.NoIndex	0
1288.FBE21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	0
1288.FBE21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	0
2080.S24D2085	0
2080.S16D2165	0
1041.M028.10m.off.bottom	0
1041.M028.100	0
1041.M028.50	0
1041.M028.2m.off.bottom	0
945.P5.C1.lane2.NoIndex.L002	0
945.P5.D1.lane2.NoIndex.L002	0
1883.2007.289.Crump.Artic.LTREB.main.lane2.NoIndex	0
1883.2008.504.Crump.Artic.LTREB.main.lane3.NoIndex	0
2080.S30D2085	0
1041.M041.2m.off.bottom	0
1041.M028.5	0
1041.M041.10m.off.bottom	0
1041.M028.20	0
1041.M028.10	0
1041.M041.100	0
1041.M041.150	0
1041.M041.200	0
1041.M041.50	0
1041.M041.20	0
1288.FBE06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	0
1288.FBE06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	0
1041.M041.10	0
1041.M041.5	0
945.P6.C12.lane2.NoIndex.L002	0
945.P6.D12.lane2.NoIndex.L002	0
945.P6.G2.lane2.NoIndex.L002	0
945.P6.H2.lane2.NoIndex.L002	0
945.P3.E3.lane2.NoIndex.L002	0
945.P3.F3.lane2.NoIndex.L002	0
945.P3.G3.lane2.NoIndex.L002	0
945.P3.H3.lane2.NoIndex.L002	0
945.P5.A1.lane2.NoIndex.L002	0
945.P5.B1.lane2.NoIndex.L002	0
2080.S42D2085	0
945.P7.E11.lane2.NoIndex.L002	0
945.P7.F11.lane2.NoIndex.L002	0
945.P2.C5.lane2.NoIndex.L002	0
945.P2.D5.lane2.NoIndex.L002	0
945.P2.A5.lane2.NoIndex.L002	0
945.P2.B5.lane2.NoIndex.L002	0
1883.2008.494.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2008.39.Crump.Artic.LTREB.main.lane2.NoIndex	0
1883.2003.141.Crump.Artic.LTREB.main.lane1.NoIndex	0
945.P7.A6.lane2.NoIndex.L002	0
945.P7.B6.lane2.NoIndex.L002	0
945.P7.C11.lane2.NoIndex.L002	0
945.P7.D11.lane2.NoIndex.L002	0
945.P8.G9.lane2.NoIndex.L002	0
945.P8.H9.lane2.NoIndex.L002	0
945.P12.E5.lane5.NoIndex.L005	0
945.P12.F5.lane5.NoIndex.L005	0
945.P13.G2.lane5.NoIndex.L005	0
945.P13.H2.lane5.NoIndex.L005	0
945.P1.G1.lane2.NoIndex.L002	0
945.P1.H1.lane2.NoIndex.L002	0
1883.2008.549.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2008.51.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2008.495.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2008.528.Crump.Artic.LTREB.main.lane3.NoIndex	0
1883.2008.005.Crump.Artic.LTREB.main.lane2.NoIndex	0
945.P12.E12.lane5.NoIndex.L005	0
945.P12.F12.lane5.NoIndex.L005	0
945.P9.E7.lane3.NoIndex.L003	0
945.P9.F7.lane3.NoIndex.L003	0
945.P3.A4.lane2.NoIndex.L002	0
945.P3.B4.lane2.NoIndex.L002	0
945.P3.C4.lane2.NoIndex.L002	0
945.P3.D4.lane2.NoIndex.L002	0
