Chao1	Latitude	Location
847.1235294	50.338	Sediment
2046.123711	50.338	Sediment
944.5142857	50.338	Sediment
2453.497487	50.338	Sediment
1661.333333	50.338	Sediment
2419.356164	50.338	Sediment
1178.399083	50.338	Sediment
980.0707965	50.338	Sediment
1756.921875	50.338	Sediment
2108.880435	50.338	Sediment
1159.924138	50.338	Sediment
1187.274194	50.338	Sediment
1400.232295	50.338	Sediment
2692.571429	50.338	Sediment
2050.304348	50.338	Sediment
1198.597087	50.338	Sediment
2760.751004	50.338	Sediment
1687.233503	50.338	Sediment
1271.652361	50.338	Sediment
2002.145833	50.338	Sediment
689.2087379	50.338	Sediment
1650.166667	50.338	Sediment
2468.350725	50.338	Sediment
2782.925234	50.338	Sediment
2726.46473	50.338	Sediment
1345.757225	50.338	Sediment
1169.115385	50.338	Sediment
1080.917127	50.338	Sediment
2160.618812	50.338	Sediment
2264.75	50.338	Sediment
1798.017045	50.338	Sediment
2007.407609	50.338	Sediment
1368.685535	50.338	Sediment
1211.064706	50.338	Sediment
1511.608	50.338	Sediment
1882.910526	50.338	Sediment
918.4473684	50.338	Sediment
510.2531646	50.338	Sediment
727.292887	50.338	Sediment
2337.338624	50.338	Sediment
1906.884793	50.338	Sediment
2027.083333	50.338	Sediment
1883.568862	50.338	Sediment
1365.049751	50.338	Sediment
1894.486631	50.338	Sediment
2380.085837	50.338	Sediment
1970.129464	50.338	Sediment
2002.202703	50.338	Sediment
1487.439614	50.338	Sediment
1608.751678	50.338	Sediment
1404.777358	50.338	Sediment
1229.050633	50.338	Sediment
1155.037037	50.338	Sediment
1737.535714	50.338	Sediment
1921.027027	50.338	Sediment
871.0913043	50.338	Sediment
1797.633188	50.338	Sediment
2001.367257	50.338	Sediment
1547.376963	50.338	Sediment
551.5081967	50.338	Sediment
1658.712195	50.338	Sediment
918.5152355	50.338	Sediment
1851.538732	50.338	Sediment
1665.616822	50.338	Sediment
2657.992754	50.338	Sediment
1955.584615	50.338	Sediment
2311.629139	50.338	Sediment
2082.224684	50.338	Sediment
1755.21875	50.338	Sediment
1711.117647	50.338	Sediment
1349.721429	50.338	Sediment
269.6603774	49.465	Sediment
268	33.607	Water
236	33.607	Water
344.1818182	33.607	Water
285.037037	33.607	Water
275.4545455	33.607	Water
312.7368421	33.607	Water
264.1290323	33.607	Water
280	33.607	Water
337.027027	33.607	Water
289.3913043	33.607	Water
231.3333333	33.607	Water
319.1764706	33.607	Water
274.6764706	33.607	Water
269.25	33.607	Water
329.1538462	33.607	Water
267.0625	33.607	Water
381.6818182	33.607	Water
311.09375	33.607	Water
268.0344828	33.607	Water
270.4285714	33.607	Water
312.1707317	33.607	Water
332.2777778	78.712	Water
396.7837838	78.712	Water
332.1	78.712	Water
391.8857143	78.712	Water
332.825	78.712	Water
319.1538462	78.712	Water
342.326087	78.712	Water
343	78.712	Water
423.1632653	78.712	Water
329.3030303	78.712	Water
385.0285714	78.712	Water
408	78.712	Water
490.826087	78.712	Water
337	78.712	Water
219.0526316	78.712	Water
376.3658537	78.712	Water
465.375	78.712	Water
320.6923077	78.712	Water
329.8857143	78.712	Water
395.75	78.712	Water
392.0857143	78.712	Water
145.6818182	78.712	Water
76.25	78.712	Water
303.09375	78.712	Water
321.212766	78.712	Water
318.075	78.712	Water
472.3958333	78.712	Water
328.56	78.712	Water
185.3703704	78.712	Water
287.5277778	78.712	Water
302.1702128	78.712	Water
391.4102564	78.712	Water
273.2857143	78.712	Water
280.0769231	78.712	Water
363.0810811	78.712	Water
208.4864865	78.712	Water
312.0425532	78.712	Water
400.4054054	78.712	Water
324	78.712	Water
397.9767442	78.712	Water
333.0588235	78.712	Water
297.9767442	78.712	Water
344.3846154	78.712	Water
373.3870968	78.712	Water
586.5245902	78.712	Water
405.525	78.712	Water
371.3333333	78.712	Water
451.0652174	78.712	Water
427.0526316	78.712	Water
283.2380952	78.712	Water
349.0652174	78.712	Water
349.1764706	78.712	Water
559.125	78.712	Water
371.3653846	78.712	Water
589.1034483	78.712	Water
385.3584906	78.712	Water
447.6923077	78.712	Water
416.75	78.712	Water
204.097561	78.712	Water
355.0285714	78.712	Water
505.8035714	78.712	Water
383.0714286	78.712	Water
528.2112676	78.712	Water
427.0222222	78.712	Water
550.3050847	78.712	Water
418.125	78.712	Water
527.5714286	78.712	Water
376.7	78.712	Water
473.5227273	78.712	Water
308.0810811	78.712	Water
318.5172414	78.712	Water
294	78.712	Water
513.5294118	78.712	Water
327.1714286	78.712	Water
51.2	78.712	Water
412.2222222	78.712	Water
453.7254902	78.712	Water
374.2564103	78.712	Water
353.0192308	78.712	Water
358.4166667	78.712	Water
415.7894737	78.712	Water
380.4468085	78.712	Water
349.2941176	78.712	Water
506.1276596	78.712	Water
397.0769231	30.123961	Surface
444.7941176	30.123961	Surface
131.9090909	30.12397	Surface
578.5	30.12397	Surface
4113.351682	30.123934	Surface
355.3333333	30.123934	Surface
594.125	30.123961	Surface
343.0454545	30.12406	Surface
3043.25	30.124259	Surface
680.0689655	30.124782	Surface
1239.621622	30.123889	Surface
2083.18	30.125314	Surface
2084.803493	30.125314	Surface
2499.935484	30.125314	Surface
1690.983051	30.123826	Surface
817.0263158	30.123826	Surface
1247.576923	30.124755	Surface
249.2142857	30.124755	Surface
1959.070866	30.124755	Surface
1332.888889	30.124755	Surface
172.4	30.123934	Surface
318.65	30.123961	Surface
261.8	30.124466	Surface
543.0909091	30.124466	Surface
82.5	30.123465	Surface
73.85714286	30.123465	Surface
182.8333333	30.122599	Surface
1029.983871	30.122599	Surface
197.6666667	30.123492	Surface
1110.534483	30.123492	Surface
1471.25	30.124286	Surface
1217.12782	30.124358	Surface
275.0714286	30.123555	Surface
1322.369565	30.124069	Surface
131.1071429	30.123871	Surface
91	30.124394	Surface
69.5	30.123835	Surface
531.122807	30.123835	Surface
255.3684211	30.123357	Surface
58.33333333	30.123889	Surface
250.3030303	30.123889	Surface
1166.057143	30.124178	Surface
1411.61194	30.124178	Surface
154	30.125314	Surface
223.1538462	30.125008	Surface
113.7142857	30.124051	Surface
447.097561	30.124051	Surface
430.5714286	30.124051	Surface
1270.75	30.124051	Surface
165.75	38.862	Surface
113.25	38.862	Surface
211.12	38.862	Surface
72	38.862	Surface
486.7173913	38.862	Surface
2071.388235	38.862	Surface
1669.594771	38.862	Surface
1757.655629	38.862	Surface
379.0491803	38.862	Surface
433.7777778	38.862	Surface
611.1549296	38.862	Surface
76.36363636	38.862	Surface
89	44.4216	Surface
61.75	44.4216	Surface
92.125	44.4216	Surface
106.25	44.4216	Surface
89.55	44.4216	Surface
249.6	44.4512	Surface
142.5	44.4512	Surface
119.6153846	44.4453	Surface
182.0666667	44.4453	Surface
348.7567568	44.4453	Surface
822.2790698	44.597	Surface
332.6206897	44.597	Surface
277.5555556	44.597	Surface
221.5	44.597	Surface
1219.662983	44.597	Surface
1186.125	44.597	Surface
87.5	44.597	Surface
335.6956522	9.112281667	Sediment
109.5	9.112281667	Sediment
117.7142857	9.112281667	Sediment
196.3333333	20.91	Water
347.0784314	20.91	Water
351.0217391	20.586	Water
244.7380952	20.586	Water
321.0294118	20.586	Water
434.05	20.586	Water
203.1764706	20.989	Water
228	20.989	Water
783.6375	20.37	Water
370.3050847	20.91	Water
249.09375	20.91	Water
1067.409524	20.37	Water
1155	38.419	Water
999.9101796	38.419	Water
812.6810811	38.42	Water
1079.641221	38.422	Water
999.6807229	38.419	Water
863.9004739	38.419	Water
656.2426778	38.42	Water
1155.821678	38.422	Water
434.2432432	58.322	Sediment
445.0967742	58.322	Sediment
318.6341463	58.322	Sediment
281.0454545	58.322	Sediment
189.8823529	58.322	Sediment
188.5	58.322	Sediment
199.6666667	58.322	Sediment
123.25	58.322	Sediment
117.5882353	58.322	Sediment
505.4782609	58.322	Sediment
430.3225806	58.322	Sediment
429.0357143	58.322	Sediment
492.4347826	58.322	Sediment
145.7692308	58.322	Sediment
185.0526316	58.322	Sediment
133.75	58.322	Sediment
141.7142857	58.322	Sediment
1208	58.322	Sediment
1180.527273	58.322	Sediment
1111.62931	58.322	Sediment
1262.065217	58.322	Sediment
1200.888112	58.322	Sediment
