Chao1	Latitude	Location
1541.241007	13.26267	Non-saline
1634.699029	13.26267	Non-saline
1504.271777	13.26267	Non-saline
1636.354651	13.26267	Non-saline
1637.16129	13.26267	Non-saline
1624.537367	13.26267	Non-saline
1583.375887	13.26267	Non-saline
1488.234266	13.26267	Non-saline
1536.068627	13.26267	Non-saline
1813.451327	13.26267	Non-saline
1366.56917	13.26267	Non-saline
1499.253333	13.26267	Non-saline
1343.580153	13.26267	Non-saline
1373.66443	13.26267	Non-saline
1540.857616	13.26267	Non-saline
1627.403846	13.26267	Non-saline
1695.503086	13.26267	Non-saline
1551.816949	13.26267	Non-saline
1567.03367	13.26267	Non-saline
1535.106109	13.26267	Non-saline
1752.520505	13.26267	Non-saline
1912.64486	13.26267	Non-saline
1645.47	13.26267	Non-saline
1636.855172	13.26267	Non-saline
1963.181452	13.26267	Non-saline
1551.127148	13.26267	Non-saline
1545.593407	13.26267	Non-saline
1598.128571	13.26267	Non-saline
1729.079208	13.26267	Non-saline
1770.234818	13.26267	Non-saline
1371.004098	13.26267	Non-saline
1634.6	13.26267	Non-saline
1613.159509	13.26267	Non-saline
1950.679715	13.26267	Non-saline
1524.445902	13.26267	Non-saline
1830.605178	13.26267	Non-saline
1598.875	13.26267	Non-saline
1669.904918	13.26267	Non-saline
1497.521739	13.26267	Non-saline
1817.086538	13.26267	Non-saline
1506.476364	13.26267	Non-saline
1984.840989	13.26267	Non-saline
1629.442308	13.26267	Non-saline
1714.038732	13.26267	Non-saline
1636.968421	13.26267	Non-saline
1621.896552	13.26267	Non-saline
1743.175637	13.26267	Non-saline
1586.44898	13.26267	Non-saline
1429.450847	13.26267	Non-saline
1739.767908	13.26267	Non-saline
1898.818462	13.26267	Non-saline
1990.088889	13.26267	Non-saline
324.1842105	14.733	Saline
536.88	14.733	Saline
488.1392405	14.733	Saline
356.1395349	16.733	Saline
365.0638298	16.733	Saline
303.7735849	16.733	Saline
173	17.29587	Animal
111.5	17.29587	Animal
127.6	17.29587	Animal
134.1578947	17.29587	Animal
148.8823529	17.29588	Animal
185.1935484	17.29588	Animal
88.86666667	17.29588	Animal
114.8333333	17.29588	Animal
111	17.47185	Animal
84.5	17.47185	Animal
26	17.47185	Animal
47.6	17.47185	Animal
166.5769231	17.47185	Animal
143	17.47185	Animal
155.0416667	17.47185	Animal
81.5	17.47185	Animal
7	17.746	Animal
17.75	17.746	Animal
36.5	17.746	Animal
325.4772727	17.746	Animal
64	17.746	Animal
219.2352941	17.746	Animal
290.6578947	17.746	Animal
44.42857143	17.746	Animal
25	17.746	Animal
233.6470588	17.746	Animal
128.5	17.746	Animal
74	17.746	Animal
100	17.746	Animal
319.6176471	17.746	Animal
298.8372093	17.746	Animal
15	17.746	Animal
140.6666667	17.746	Animal
110.8	17.746	Animal
282.84375	17.746	Animal
33.66666667	17.746	Animal
312.3235294	17.746	Animal
65.8	17.746	Animal
27	17.746	Animal
90	17.746	Animal
92.23076923	17.746	Animal
47	17.746	Animal
394.6101695	17.746	Animal
218.5625	17.746	Animal
285.6603774	17.746	Animal
19	17.746	Animal
12	17.746	Animal
75.2	17.746	Animal
93.6	17.746	Animal
23.5	17.746	Animal
56	17.746	Animal
34	17.746	Animal
75.33333333	17.746	Animal
360.62	17.746	Animal
57	17.746	Animal
139.25	17.746	Animal
127	17.746	Animal
839.1724138	17.746	Animal
15.5	17.746	Animal
155.4545455	17.746	Animal
15	17.746	Animal
311.5652174	17.746	Animal
25	17.746	Animal
26	17.81	Animal
16	17.81	Animal
220.1351351	17.81	Animal
149.0555556	17.950367	Saline
512.08	17.950367	Saline
168.8125	17.950617	Saline
626.8586957	17.950617	Saline
194.6153846	17.951083	Saline
566.9473684	17.951083	Saline
207.5	17.95385	Saline
198.15	17.95435	Saline
300.3846154	17.954767	Saline
1449.270936	17.96725	Saline
1504.048544	17.967317	Saline
1572.259669	17.9675	Saline
398.7941176	17.973633	Saline
336.8571429	17.973633	Saline
336.8	17.975017	Saline
402.3191489	17.975017	Saline
782.4444444	18.13	Non-saline
660.9859155	18.13	Non-saline
617.8125	18.13	Non-saline
698.359375	18.13	Non-saline
729.5232558	18.13	Non-saline
580.238806	18.13	Non-saline
675.8787879	18.13	Non-saline
789.2238806	18.13	Non-saline
767.4375	18.13	Non-saline
670.6582278	18.13	Non-saline
776.1315789	18.13	Non-saline
710.1363636	18.13	Non-saline
828.6024096	18.13	Non-saline
740.625	18.13	Non-saline
772.0384615	18.13	Non-saline
757.3733333	18.13	Non-saline
784.5538462	18.13	Non-saline
642.8888889	18.13	Non-saline
588	18.13	Non-saline
684.25	18.13	Non-saline
674.3875	18.13	Non-saline
764	18.13	Non-saline
723.3559322	18.13	Non-saline
634.2727273	18.13	Non-saline
625.5428571	18.13	Non-saline
822.2957746	18.13	Non-saline
71	18.22	Animal
21.5	18.22	Animal
68	18.22	Animal
25	18.22	Animal
34.33333333	18.22	Animal
38	18.22	Animal
14	18.22	Animal
42.375	18.22	Animal
47.5	18.22	Animal
21	18.22	Animal
12	18.22	Animal
20	18.22	Animal
12	18.22	Animal
46.5	18.22	Animal
17	18.22	Animal
17.5	18.22	Animal
16	18.22	Animal
11	18.22	Animal
27	18.22	Animal
20.5	18.22	Animal
20	18.22	Animal
18.5	18.22	Animal
15.5	18.22	Animal
20	18.22	Animal
26	18.22	Animal
15	18.22	Animal
109.3333333	18.22	Animal
23	18.22	Animal
28	18.22	Animal
13	18.22	Animal
16.5	18.22	Animal
16	18.22	Animal
12	18.22	Animal
40.75	18.22	Animal
38.5	18.22	Animal
46.66666667	18.22	Animal
46	18.22	Animal
73.58823529	18.22	Animal
39	18.22	Animal
67.5	18.22	Animal
47	18.22	Animal
224.7727273	18.22	Animal
38	18.22	Animal
36	18.22	Animal
32	18.22	Animal
43	18.22	Animal
57.1	18.22	Animal
28	18.22	Animal
39.33333333	18.22	Animal
13	18.22	Animal
20	18.22	Animal
14	18.22	Animal
17	18.22	Animal
35.5	18.22	Animal
16	18.22	Animal
21	18.22	Animal
56	18.22	Animal
55	18.22	Animal
26	18.22	Animal
37.75	18.22	Animal
19.5	18.22	Animal
57.5	18.22	Animal
15.5	18.22	Animal
39	18.22	Animal
13	18.22	Animal
22	18.22	Animal
17.5	18.22	Animal
27	18.22	Animal
31.6	18.22	Animal
16	18.22	Animal
33	18.22	Animal
22	18.22	Animal
20.5	18.22	Animal
17	18.22	Animal
41	18.22	Animal
26.5	18.22	Animal
10.5	18.22	Animal
14	18.22	Animal
88.5	18.22	Animal
33.5	18.22	Animal
47.25	18.22	Animal
43	18.22	Animal
36	18.22	Animal
73.16666667	18.22	Animal
41.16666667	18.22	Animal
116	18.22	Animal
25.5	18.22	Animal
29	18.22	Animal
21	18.22	Animal
35	18.22	Animal
25.33333333	18.22	Animal
15	18.22	Animal
31.33333333	18.22	Animal
22.5	18.22	Animal
47	18.22	Animal
24	18.22	Animal
44	18.22	Animal
30	18.22	Animal
38	18.22	Animal
47	18.22	Animal
22	18.22	Animal
37	18.22	Animal
26	18.22	Animal
39	18.22	Animal
26.5	18.22	Animal
30.33333333	18.22	Animal
25	18.22	Animal
33	18.22	Animal
34	18.22	Animal
23	18.22	Animal
26.5	18.22	Animal
22.5	18.22	Animal
39	18.22	Animal
23	18.22	Animal
40	18.22	Animal
29.33333333	18.22	Animal
18	18.22	Animal
13.16666667	18.22	Animal
50.6	18.22	Animal
24.33333333	18.22	Animal
9	18.22	Animal
19.5	18.22	Animal
31	18.22	Animal
20.25	18.22	Animal
27.5	18.22	Animal
4	18.22	Animal
16.5	18.22	Animal
17.33333333	18.22	Animal
23	18.22	Animal
18	18.22	Animal
19.6	18.22	Animal
9	18.22	Animal
7	18.22	Animal
8	18.22	Animal
22	18.22	Animal
26	18.22	Animal
25	18.22	Animal
14.25	18.22	Animal
26.33333333	18.22	Animal
28.875	18.22	Animal
24.5	18.22	Animal
45.2	18.22	Animal
74.5	18.22	Animal
26.5	18.22	Animal
24	18.22	Animal
7	18.22	Animal
36.11111111	18.22	Animal
31	18.22	Animal
46	18.22	Animal
46.5	18.22	Animal
33.5	18.22	Animal
137.25	18.22	Animal
20	18.22	Animal
45	18.22	Animal
25	18.22	Animal
21	18.22	Animal
24	18.22	Animal
26.33333333	18.22	Animal
31	18.22	Animal
24.5	18.22	Animal
25	18.22	Animal
27.33333333	18.22	Animal
19	18.22	Animal
17	18.22	Animal
22	18.22	Animal
21	18.22	Animal
19.5	18.22	Animal
37	18.22	Animal
64.14285714	18.22	Animal
22.6	18.22	Animal
44.16666667	18.22	Animal
24	18.22	Animal
31.5	18.22	Animal
22.6	18.22	Animal
40	18.22	Animal
31.5	18.22	Animal
38.6	18.22	Animal
49	18.22	Animal
142.75	18.22	Animal
81.14285714	18.22	Animal
106	18.22	Animal
131.4736842	18.22	Animal
196	18.22	Animal
137.5	18.22	Animal
67.85714286	18.22	Animal
72.11111111	18.22	Animal
154.75	18.22	Animal
126	18.22	Animal
154.1071429	18.22	Animal
24.90909091	18.22	Animal
14	18.22	Animal
19	18.22	Animal
37	18.22	Animal
29.66666667	18.22	Animal
17	18.22	Animal
28.75	18.22	Animal
37	18.22	Animal
24	18.22	Animal
24.75	18.22	Animal
24	18.22	Animal
32.85714286	18.22	Animal
19.5	18.22	Animal
30.25	18.22	Animal
13	18.22	Animal
32	18.22	Animal
24.5	18.22	Animal
24	18.22	Animal
21.75	18.22	Animal
29.5	18.22	Animal
25.25	18.22	Animal
51	18.22	Animal
26	18.22	Animal
21	18.22	Animal
19.5	18.22	Animal
21.25	18.22	Animal
20.75	18.22	Animal
19	18.22	Animal
22.75	18.22	Animal
25.2	18.22	Animal
184.3333333	18.22	Animal
14.5	18.22	Animal
13.5	18.22	Animal
51	18.22	Animal
219.2	18.22	Animal
191.7741935	18.22	Animal
20.33333333	18.22	Animal
20.2	18.22	Animal
15.5	18.22	Animal
19	18.22	Animal
35.5	18.22	Animal
10	18.22	Animal
36.5	18.22	Animal
14	18.22	Animal
8	18.22	Animal
30.75	18.22	Animal
17.5	18.22	Animal
12	18.22	Animal
16	18.22	Animal
39	18.22	Animal
18	18.22	Animal
19	18.22	Animal
17.5	18.22	Animal
24	18.22	Animal
10	18.22	Animal
26	18.22	Animal
11.5	18.22	Animal
22	18.22	Animal
19.75	18.22	Animal
18.33333333	18.22	Animal
27.5	18.22	Animal
26.6	18.22	Animal
23	18.22	Animal
31	18.22	Animal
127	18.22	Animal
40.33333333	18.22	Animal
64.75	18.22	Animal
22	18.22	Animal
33.75	18.22	Animal
20	18.22	Animal
17.5	18.22	Animal
15.33333333	18.22	Animal
23	18.22	Animal
13.16666667	18.22	Animal
20	18.22	Animal
31	18.22	Animal
26.33333333	18.22	Animal
33	18.22	Animal
34	18.22	Animal
18.75	18.22	Animal
26	18.22	Animal
37.5	18.22	Animal
41.5	18.22	Animal
50.25	18.22	Animal
33	18.22	Animal
40.5	18.22	Animal
327.2413793	18.22	Animal
1243.024	18.3	Non-saline
885.960396	18.3	Non-saline
162.3636364	18.47	Animal
417.2535211	18.47	Animal
85	18.47	Animal
93.23529412	18.47	Animal
292.9375	18.47	Animal
89	18.47	Animal
88.75	18.47	Animal
14	18.47	Animal
82.23076923	18.47	Animal
197.1666667	18.47	Animal
191.7894737	18.47	Animal
187.6521739	18.47	Animal
201.3333333	18.47	Animal
52.42857143	18.47	Animal
168.25	18.47	Animal
403.125	18.47	Animal
338.5	18.47	Animal
101	18.47	Animal
263.7857143	18.47	Animal
211.3157895	18.47	Animal
581.8	18.47	Animal
106.5	18.47	Animal
9	18.47	Animal
106.6470588	18.47	Animal
297.5849057	18.47	Animal
239.5454545	18.47	Animal
880.3392857	18.47	Animal
138.4	18.47	Animal
753.168	18.47	Animal
64.14285714	18.47	Animal
391.275	18.47	Animal
289	18.47	Animal
131	18.47	Animal
96.125	18.47	Animal
42.375	18.47	Animal
62	18.47	Animal
221.3636364	18.47	Animal
297.030303	18.47	Animal
86.375	18.47	Animal
16.5	18.47	Animal
65.1	18.47	Animal
374.2777778	18.47	Animal
335.1463415	18.47	Animal
701.2413793	18.47	Animal
76.11111111	18.47	Animal
80	18.47	Animal
121.5	18.47	Animal
71.92857143	18.47	Animal
347.4444444	18.47	Animal
285.65	18.47	Animal
7	18.47	Animal
55.5	18.47	Animal
271.8965517	18.47	Animal
287.9230769	18.47	Animal
206.5384615	18.47	Animal
183.3333333	18.47	Animal
118.2307692	18.47	Animal
395.6612903	18.47	Animal
75.90909091	18.47	Animal
258.0222222	18.47	Animal
460.3448276	18.47	Animal
438.2439024	18.47	Animal
157.5263158	18.47	Animal
659.9338843	18.47	Animal
20	18.47	Animal
95.125	18.47	Animal
59.875	18.47	Animal
131.75	18.47	Animal
120.3076923	18.47	Animal
402.0151515	18.47	Animal
206.2	18.47	Animal
140.1052632	18.47	Animal
164.1538462	18.47	Animal
87.14285714	18.47	Animal
435.8352941	18.47	Animal
686.0666667	18.47	Animal
94.92857143	18.47	Animal
1012.356436	18.47	Animal
243.0357143	18.47	Animal
102.875	18.47	Animal
523.9166667	18.47	Animal
554.3793103	18.47	Animal
1164.030612	18.47	Animal
127	18.47	Animal
95.6	18.47	Animal
157.1764706	18.47	Animal
216.375	18.47	Animal
180.2608696	18.47	Animal
60.85714286	18.47	Animal
44	18.47	Animal
173.3333333	18.47	Animal
209.5454545	18.47	Animal
110.3	18.47	Animal
36.2	18.47	Animal
115.75	18.47	Animal
249.4347826	18.47	Animal
360.9230769	18.47	Animal
149.25	18.47	Animal
10	18.47	Animal
245.0909091	18.47	Animal
31.5	18.47	Animal
214.8484848	18.47	Animal
80.08333333	18.47	Animal
90.125	18.47	Animal
180.5	18.47	Animal
218.0769231	18.47	Animal
155.875	18.47	Animal
182.9090909	18.47	Animal
138.6666667	18.47	Animal
192.1363636	18.47	Animal
179.4	18.47	Animal
99.6	18.47	Animal
124.25	18.47	Animal
113.25	18.47	Animal
167.7916667	18.47	Animal
338.3409091	18.47	Animal
39.46153846	18.47	Animal
200	18.47	Animal
40	18.47	Animal
280.0588235	18.47	Animal
460.5584416	18.47	Animal
25.5	18.47	Animal
111.5625	18.47	Animal
80.75	18.47	Animal
44.5	18.47	Animal
279.6	18.47	Animal
156.9655172	18.47	Animal
156.1052632	18.47	Animal
243.5	18.47	Animal
149.24	18.47	Animal
57.25	18.47	Animal
81	18.47	Animal
120	18.47	Animal
815.6267606	18.47	Animal
91.8	18.47	Animal
135.2727273	18.47	Animal
156.5	18.47	Animal
171.7142857	18.47	Animal
217.7307692	18.47	Animal
117.8823529	18.47	Animal
70.25	18.47	Animal
73.66666667	18.47	Animal
89	18.47	Animal
443.8461538	18.47	Animal
900.75	18.47	Animal
84.42857143	18.47	Animal
275.7346939	18.47	Animal
90	18.47	Animal
81.16666667	18.47	Animal
155.6666667	18.47	Animal
217	18.47	Animal
106.0625	18.47	Animal
79.42857143	18.47	Animal
189	18.47	Animal
50	18.47	Animal
61.66666667	18.47	Animal
251.1111111	18.47	Animal
251.037037	18.47	Animal
123.75	18.47	Animal
78.88235294	18.47	Animal
160.8947368	18.47	Animal
76.11111111	18.47	Animal
426.7777778	18.47	Animal
968.3814433	18.47	Animal
242	18.47	Animal
30.6	18.47	Animal
40.875	18.47	Animal
264.0285714	18.47	Animal
108.5769231	18.47	Animal
488.060241	18.47	Animal
34.75	18.47	Animal
106.6666667	18.47	Animal
75.90909091	18.47	Animal
73.83333333	18.47	Animal
142.1764706	18.47	Animal
41	18.47	Animal
9	18.47	Animal
103	18.47	Animal
43.5	18.47	Animal
159.5	18.47	Animal
247.122449	18.47	Animal
155.5	18.47	Animal
475.78	18.47	Animal
73.1	18.47	Animal
70.2	18.47	Animal
262.2413793	18.47	Animal
691.0555556	18.47	Animal
200.3333333	18.47	Animal
106	18.47	Animal
61.14285714	18.47	Animal
77.11111111	18.47	Animal
83	18.47	Animal
234.05	18.47	Animal
319.125	18.47	Animal
190	18.47	Animal
33.5	18.47	Animal
70.66666667	18.47	Animal
261.0333333	18.47	Animal
297.483871	18.47	Animal
264	18.47	Animal
88.8	18.47	Animal
297.2264151	18.47	Animal
166	18.47	Animal
109.6666667	18.47	Animal
52.14285714	18.47	Animal
135.7727273	18.47	Animal
264.82	18.47	Animal
105.0769231	18.47	Animal
82	18.47	Animal
83.27272727	18.47	Animal
65.6	18.47	Animal
189.4615385	18.47	Animal
156.25	18.47	Animal
79.14285714	18.47	Animal
120	18.47	Animal
145	18.47	Animal
238.7317073	18.47	Animal
111.2142857	18.47	Animal
91.5	18.47	Animal
57	18.47	Animal
171.5555556	18.47	Animal
428.8870968	18.47	Animal
111.2	18.47	Animal
69.11111111	18.47	Animal
91.64705882	18.47	Animal
52.875	18.47	Animal
92.25	18.47	Animal
99.89473684	18.47	Animal
152.5	18.47	Animal
177.7142857	18.47	Animal
117	18.47	Animal
150	18.47	Animal
181.047619	18.47	Animal
101.6	18.47	Animal
55	18.47	Animal
36.5	18.47	Animal
115.1	18.47	Animal
158.1538462	18.47	Animal
63.6	18.47	Animal
56.66666667	18.47	Animal
142.5	18.47	Animal
701.1	18.47	Animal
126.55	18.47	Animal
57	18.47	Animal
43	18.47	Animal
121.2	18.47	Animal
190.0555556	18.47	Animal
76	18.47	Animal
28.75	18.47	Animal
190.3	18.47	Animal
204.047619	18.47	Animal
29	18.47	Animal
34.66666667	18.47	Animal
179.3529412	18.47	Animal
220.0714286	18.47	Animal
342.1707317	18.47	Animal
36.75	18.47	Animal
71.5	18.47	Animal
83	18.47	Animal
203.1875	18.47	Animal
812.1056911	18.47	Animal
123.2307692	18.47	Animal
37.85714286	18.47	Animal
34	18.47	Animal
139.1428571	18.47	Animal
102.1111111	18.47	Animal
123.3333333	18.47	Animal
110.0833333	18.47	Animal
338.7906977	18.47	Animal
368	18.47	Animal
62.14285714	18.47	Animal
62.5	18.47	Animal
91.66666667	18.47	Animal
207	18.47	Animal
207.2758621	18.47	Animal
381.6666667	18.47	Animal
65.42857143	18.47	Animal
75.42857143	18.47	Animal
189	18.47	Animal
244.4545455	18.47	Animal
150.1818182	18.47	Animal
109.3157895	18.47	Animal
51.14285714	18.47	Animal
59.5	18.47	Animal
218	18.47	Animal
180.5	18.47	Animal
89.71428571	18.47	Animal
91.5	18.47	Animal
46	18.47	Animal
915.0222222	18.47	Animal
986.8039216	18.47	Animal
59.4	18.47	Animal
117.8823529	18.47	Animal
116.5	18.47	Animal
75.39130435	18.47	Animal
152.25	18.47	Animal
144.05	18.47	Animal
94.54545455	18.47	Animal
36.5	18.47	Animal
88.42857143	18.47	Animal
119.9130435	18.47	Animal
316.1162791	18.47	Animal
637.0111111	18.47	Animal
81	18.47	Animal
117.2	18.47	Animal
116	18.47	Animal
114.25	18.47	Animal
156.4	18.47	Animal
74.36363636	18.47	Animal
62	18.47	Animal
201.12	18.47	Animal
95.61904762	18.47	Animal
81.90909091	18.47	Animal
91.36363636	18.47	Animal
26.2	18.47	Animal
76.42857143	18.47	Animal
110.5	18.47	Animal
233	18.47	Animal
198.1176471	18.47	Animal
101.125	18.47	Animal
81.57142857	18.47	Animal
256.8965517	18.47	Animal
85.5	18.47	Animal
294.2857143	18.47	Animal
15	18.47	Animal
143	18.47	Animal
84.58823529	18.47	Animal
94	18.47	Animal
220.7307692	18.47	Animal
190	18.47	Animal
64	18.47	Animal
15.5	18.47	Animal
78.5	18.47	Animal
229.6578947	18.47	Animal
164.1428571	18.47	Animal
246	18.47	Animal
112.8823529	18.47	Animal
274	18.47	Animal
171.7894737	18.47	Animal
86.58333333	18.47	Animal
143.6	18.47	Animal
172	18.47	Animal
91.85714286	18.47	Animal
92.76923077	18.47	Animal
6.5	18.47	Animal
109.3	18.47	Animal
111.1538462	18.47	Animal
138.2727273	18.47	Animal
105.8333333	18.47	Animal
94	18.47	Animal
135.4761905	18.47	Animal
103.125	18.47	Animal
36.33333333	18.47	Animal
159.125	18.47	Animal
89	18.47	Animal
177	18.47	Animal
231.3225806	18.47	Animal
642	18.47	Animal
101.4	18.47	Animal
99.125	18.47	Animal
105.6666667	18.47	Animal
76.5	18.47	Animal
133.2142857	18.47	Animal
60.5	18.47	Animal
114.4615385	18.47	Animal
83.11111111	18.47	Animal
193.2307692	18.47	Animal
362	18.47	Animal
148.2352941	18.47	Animal
56.33333333	18.47	Animal
49.5	18.47	Animal
59.5	18.47	Animal
155.6666667	18.47	Animal
150.1875	18.47	Animal
180.12	18.47	Animal
78.75	18.47	Animal
92.90909091	18.47	Animal
111.25	18.47	Animal
197.4444444	18.47	Animal
217.6774194	18.47	Animal
657.008547	18.47	Animal
130.7142857	18.47	Animal
161.1428571	18.47	Animal
118	19.389	Non-saline
76.14285714	19.389	Non-saline
65	19.389	Non-saline
80.33333333	19.389	Non-saline
96.5	19.389	Non-saline
50.2	19.63999	Animal
46.42857143	19.63999	Animal
23	19.63999	Animal
35.2	19.63999	Animal
29.75	19.63999	Animal
25.33333333	19.63999	Animal
13	19.63999	Animal
30	19.63999	Animal
47.25	19.63999	Animal
28	19.63999	Animal
79.875	19.63999	Animal
29	19.63999	Animal
111.4285714	19.63999	Animal
65.76923077	19.63999	Animal
32	19.63999	Animal
20	19.63999	Animal
79	19.63999	Animal
10	19.63999	Animal
110.7142857	19.63999	Animal
19	19.63999	Animal
17	19.63999	Animal
32.5	19.63999	Animal
33	19.63999	Animal
35.5	19.63999	Animal
87.6	19.63999	Animal
35	19.63999	Animal
7	19.9	Animal
5	19.9	Animal
14.85714286	19.9	Animal
20	19.9	Animal
8.25	19.9	Animal
10.5	19.9	Animal
15.2	19.9	Animal
42.11111111	19.9	Animal
13.5	19.9	Animal
13	19.9	Animal
13.2	19.9	Animal
137.0526316	19.9	Animal
39.66666667	19.9	Animal
48	19.9	Animal
85.33333333	19.9	Animal
24.5	19.9	Animal
26	19.9	Animal
22	19.9	Animal
89	19.9	Animal
143.9166667	19.9	Animal
34	19.9	Animal
8.5	19.9	Animal
47.2	19.9	Animal
48.5	19.9	Animal
68.3	19.9	Animal
93	19.9	Animal
171	19.9	Animal
260.1428571	19.9	Animal
157.2307692	19.9	Animal
155.8333333	19.9	Animal
207.55	19.9	Animal
46.75	19.9	Animal
84.90909091	19.9	Animal
73.66666667	19.9	Animal
143.8666667	19.9	Animal
46	19.9	Animal
39.25	19.9	Animal
38	19.9	Animal
35.5	19.9	Animal
47	19.9	Animal
186.1818182	19.9	Animal
25.33333333	19.9	Animal
163	19.9	Animal
153.5	19.9	Animal
158.5	19.9	Animal
177.8125	19.9	Animal
148	19.9	Animal
162.6666667	19.9	Animal
17	19.9	Animal
17	19.9	Animal
23.5	19.9	Animal
126	19.9	Animal
86.42857143	19.9	Animal
43	19.9	Animal
20.5	19.9	Animal
97.23529412	19.9	Animal
14	19.9	Animal
17	19.9	Animal
96.5	19.9	Animal
46.61538462	19.9	Animal
75.1	19.9	Animal
60.66666667	19.9	Animal
24.25	19.9	Animal
62.6	19.9	Animal
696.8214286	19.9	Animal
29.25	19.9	Animal
30.5	19.9	Animal
32	19.9	Animal
39.25	19.9	Animal
32.5	19.9	Animal
39.1	19.9	Animal
20.6	19.9	Animal
140.1111111	19.9	Animal
377.1549296	19.9	Animal
6	19.9	Animal
60.5	19.9	Animal
147.4761905	19.9	Animal
168.7894737	19.9	Animal
178.5	19.9	Animal
100.75	19.9	Animal
420.4444444	19.9	Animal
147.1764706	19.9	Animal
263.1111111	19.9	Animal
148.24	19.9	Animal
135.5	19.9	Animal
314.4423077	19.9	Animal
205.6	19.9	Animal
219.2068966	19.9	Animal
435.0434783	19.9	Animal
84.14285714	19.9	Animal
18	19.9	Animal
503.4705882	19.9	Animal
49.95454545	19.9	Animal
5	19.9	Animal
6	19.9	Animal
11	19.9	Animal
7	19.9	Animal
7	19.9	Animal
6	19.9	Animal
8	19.9	Animal
12.75	19.9	Animal
19.5	19.9	Animal
13	19.9	Animal
6	19.9	Animal
5	19.9	Animal
352.64	19.9	Animal
48	19.9	Animal
155.5263158	19.9	Animal
450.8035714	19.9	Animal
318	19.9	Animal
11.75	19.9	Animal
20.1	19.9	Animal
1479.824675	19.931	Non-saline
1432.644295	19.931	Non-saline
1000.776786	20.08	Non-saline
2163.757009	20.08	Non-saline
561.3291139	20.08	Non-saline
1615.362319	20.086	Non-saline
1452.348684	20.086	Non-saline
940.5608108	20.086	Non-saline
1684.895833	20.086	Non-saline
771.6516854	20.086	Non-saline
562.3278689	20.086	Non-saline
1389.04	20.086	Non-saline
1494.48913	20.086	Non-saline
1296.054878	20.092	Non-saline
1419.925	20.092	Non-saline
817.4574468	20.092	Non-saline
934.6391753	20.092	Non-saline
1475.409091	20.092	Non-saline
555.1492537	20.092	Non-saline
428.4186047	20.092	Non-saline
1296.311765	20.092	Non-saline
1857.764398	20.098	Non-saline
1332.310881	20.098	Non-saline
118.2	20.098	Non-saline
1700.45	20.098	Non-saline
1266.043478	20.098	Non-saline
1705.062893	20.098	Non-saline
1655.18543	20.098	Non-saline
1678.742718	20.098	Non-saline
1441.769231	20.099	Non-saline
1756.062112	20.099	Non-saline
1380.841463	20.099	Non-saline
161.6	20.099	Non-saline
1434.165605	20.099	Non-saline
1115.960938	20.099	Non-saline
141.75	20.105	Non-saline
1773.558824	20.105	Non-saline
523.3962264	20.105	Non-saline
337.3333333	20.105	Non-saline
951.1651376	20.105	Non-saline
1155.627907	20.105	Non-saline
1224.647887	20.105	Non-saline
173	20.105	Non-saline
1670.636364	20.105	Non-saline
248.5	20.105	Non-saline
1079.820144	20.108	Non-saline
188.5	20.108	Non-saline
1379.916031	20.108	Non-saline
273.4615385	20.108	Non-saline
245	20.108	Non-saline
978.9052632	20.108	Non-saline
672.2068966	20.108	Non-saline
472.1176471	20.108	Non-saline
1157.07947	20.108	Non-saline
1422.96988	20.108	Non-saline
1616.487437	20.108	Non-saline
903.6725664	20.108	Non-saline
1564.163934	20.108	Non-saline
1489.52	20.108	Non-saline
884.7765957	20.108	Non-saline
1535.890244	20.108	Non-saline
1204.117647	20.108	Non-saline
974.16	20.108	Non-saline
1524.774869	20.108	Non-saline
1279.903448	20.108	Non-saline
1098.641026	20.108	Non-saline
1559.025478	20.109	Non-saline
266.6363636	20.109	Non-saline
203.4285714	20.109	Non-saline
1354.314815	20.109	Non-saline
657.2413793	20.109	Non-saline
122	20.109	Non-saline
1432.005848	20.109	Non-saline
1344.106383	20.109	Non-saline
745.5344828	20.109	Non-saline
1489.888158	20.109	Non-saline
1398.082902	20.109	Non-saline
140.5	20.109	Non-saline
968.2622951	20.109	Non-saline
662.5607477	20.109	Non-saline
794.2340426	20.109	Non-saline
516.25	20.109	Non-saline
691.71875	20.109	Non-saline
513.4545455	20.109	Non-saline
349.4375	20.109	Non-saline
348.3870968	20.109	Non-saline
369.3409091	20.109	Non-saline
390.2777778	20.109	Non-saline
314.6666667	20.109	Non-saline
463.3170732	20.109	Non-saline
319.2857143	20.109	Non-saline
492.1086957	20.109	Non-saline
409.9361702	20.109	Non-saline
1122.507143	20.109	Non-saline
1288.05	20.122	Non-saline
1141.309211	20.122	Non-saline
1163.042373	20.122	Non-saline
1140.964286	20.122	Non-saline
1055.72093	20.122	Non-saline
641.880597	20.122	Non-saline
1233.221429	20.122	Non-saline
893.345679	20.122	Non-saline
934.1440678	20.122	Animal
1635.985507	20.123	Non-saline
1601.130952	20.123	Non-saline
1528.06383	20.123	Non-saline
887.5247525	20.123	Non-saline
1300.777778	20.123	Non-saline
719.1176471	20.123	Non-saline
895.8913043	20.123	Non-saline
563.7818182	20.123	Non-saline
1092.661157	20.123	Non-saline
1370.032258	20.123	Non-saline
1717.539326	20.123	Non-saline
1471.881579	20.123	Non-saline
563.5	20.123	Non-saline
851.407767	20.123	Non-saline
846.7027027	20.123	Non-saline
795.8	20.123	Non-saline
