ID	group
723.AcidMid3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[4,5)"
1235.sp1640	"[4,5)"
1235.sp1636	"[4,5)"
1235.sp1612	"[4,5)"
1235.sp1271	"[4,5)"
1235.sp1275	"[4,5)"
1235.sp1089	"[4,5)"
1235.sp1611	"[4,5)"
723.C9.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[4,5)"
1235.sp1036	"[4,5)"
1235.sp1627	"[4,5)"
1235.sp1601	"[4,5)"
1235.sp0752	"[4,5)"
1240.1305B	"[4,5)"
1235.sp1158	"[4,5)"
1240.1307TCDNA	"[4,5)"
1235.sp1149	"[4,5)"
1235.sp0739	"[4,5)"
1235.sp0759	"[4,5)"
1883.2011.562.Crump.Artic.LTREB.main.lane3.NoIndex	"[4,5)"
1235.sp1345	"[4,5)"
1240.2105TCDNA	"[4,5)"
2080.S39D5329.2	"[4,5)"
1235.sp1384	"[4,5)"
1235.sp1100	"[4,5)"
1235.sp1400	"[4,5)"
1235.sp1936	"[4,5)"
1235.sp0701	"[4,5)"
1235.sp1386	"[4,5)"
1235.sp1555	"[4,5)"
1235.sp1164	"[4,5)"
1235.sp1541	"[4,5)"
1235.sp1613	"[4,5)"
1235.sp0200	"[4,5)"
1235.sp1608	"[4,5)"
1235.sp0729	"[4,5)"
1240.2604BCDNA	"[4,5)"
1235.sp1000	"[4,5)"
662.M9	"[4,5)"
804.H03.072705.R0424	"[4,5)"
1235.sp1614	"[4,5)"
1235.sp1620	"[4,5)"
1235.sp1312	"[4,5)"
1235.sp1165	"[4,5)"
1883.2011.489.Crump.Artic.LTREB.main.lane4.NoIndex	"[4,5)"
1235.sp0767	"[4,5)"
723.C11.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[4,5)"
723.C10.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[4,5)"
1235.sp1014	"[4,5)"
1222.B5.5.15.06	"[4,5)"
1235.sp1015	"[4,5)"
1235.sp1019	"[4,5)"
1235.sp1566	"[4,5)"
1222.B5.5.18.06	"[4,5)"
1673.MBS119.4	"[4,5)"
1222.B3.5.13.06	"[4,5)"
1235.sp1282	"[4,5)"
1235.sp0768	"[4,5)"
1235.sp1348	"[4,5)"
1883.2011.558.Crump.Artic.LTREB.main.lane3.NoIndex	"[4,5)"
1235.sp1308	"[4,5)"
2080.S60D5450	"[4,5)"
1235.sp1286	"[4,5)"
1235.sp1279	"[4,5)"
1235.sp1626	"[4,5)"
1235.sp1281	"[4,5)"
1235.sp1378	"[4,5)"
723.AcidCtrl2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[4,5)"
1235.sp1294	"[4,5)"
1235.sp1338	"[4,5)"
1235.sp1147	"[4,5)"
1235.sp1309	"[4,5)"
1235.sp1023	"[4,5)"
1240.0707TCDNA	"[4,5)"
1235.sp1284	"[4,5)"
1222.B3.5.10.06	"[4,5)"
1222.B2.5.10.06	"[4,5)"
1235.sp1140	"[4,5)"
2080.S33D365	"[4,5)"
1235.sp1565	"[4,5)"
1240.2906BCDNA	"[4,5)"
1235.sp0195	"[4,5)"
1222.B5.5.17.06	"[4,5)"
1235.sp0192	"[4,5)"
1235.sp0757	"[4,5)"
1235.sp0329	"[4,5)"
1240.1708T	"[4,5)"
1235.sp1402	"[4,5)"
1235.sp0736	"[4,5)"
1235.sp1548	"[4,5)"
1235.sp0314	"[4,5)"
1235.sp1404	"[4,5)"
1222.B1.5.11.06	"[4,5)"
1235.sp1005	"[4,5)"
1235.sp1155	"[4,5)"
1235.sp0721	"[4,5)"
1235.sp0769	"[4,5)"
1235.sp1144	"[4,5)"
1673.MBS0119.3	"[4,5)"
1235.sp0370	"[4,5)"
1235.sp1011	"[4,5)"
1235.sp1553	"[4,5)"
1240.0206TCDNA	"[4,5)"
1235.sp1272	"[4,5)"
1235.sp1299	"[4,5)"
1222.B1.5.7.06	"[4,5)"
1235.sp1935	"[4,5)"
1235.sp1374	"[4,5)"
1222.B2.5.17.06	"[4,5)"
1580.WPA.filt.	"[4,5)"
804.3881.1228.1	"[4,5)"
1240.0206T	"[4,5)"
1235.sp1274	"[4,5)"
1235.sp1160	"[4,5)"
1235.sp1527	"[4,5)"
1235.sp0754	"[4,5)"
1883.2011.533.Crump.Artic.LTREB.main.lane4.NoIndex	"[4,5)"
