OO	Latitude	Location
261	53.167	Water
323	53.167	Water
95	53.167	Water
132	53.167	Water
569	53.167	Water
1586	53.167	Water
321	53.167	Water
138	53.167	Water
642	53.167	Water
445	53.167	Water
224	53.167	Water
248	53.167	Water
231	53.167	Water
105	53.167	Water
146	53.167	Water
1686	53.167	Water
247	53.167	Water
242	53.167	Water
138	53.167	Water
650	53.167	Water
385	53.167	Water
255	53.167	Water
1702	53.167	Water
410	53.167	Water
211	53.167	Water
380	53.167	Water
359	53.167	Water
328	53.167	Water
207	53.167	Water
324	53.167	Water
185	53.167	Water
334	53.167	Water
140	53.167	Water
448	53.167	Water
414	53.167	Water
239	53.167	Water
279	53.167	Water
387	53.167	Water
193	53.167	Water
159	53.167	Water
463	53.167	Water
192	53.167	Water
307	53.167	Water
528	53.167	Water
293	53.167	Water
298	53.167	Water
302	53.167	Water
197	53.167	Water
119	53.167	Water
168	53.167	Water
218	53.167	Water
273	53.167	Water
42	53.167	Water
600	53.167	Water
311	53.167	Water
1513	53.167	Water
261	53.167	Water
280	53.167	Water
194	53.167	Water
152	53.167	Water
210	53.167	Water
280	53.167	Water
131	53.167	Water
688	53.167	Water
220	53.167	Water
284	53.167	Water
119	53.167	Water
302	53.167	Water
211	53.167	Water
209	53.167	Water
580	53.167	Water
334	53.167	Water
159	53.167	Water
716	53.167	Water
259	53.167	Water
121	53.167	Water
313	53.167	Water
245	53.167	Water
188	53.167	Water
498	53.167	Water
296	53.167	Water
345	53.167	Water
458	53.167	Water
252	53.167	Water
308	53.167	Water
240	53.167	Water
266	53.167	Water
457	53.167	Water
93	53.167	Water
241	53.167	Water
291	53.167	Water
284	53.167	Water
268	53.167	Water
324	53.167	Water
185	53.167	Water
467	53.167	Water
208	53.167	Water
330	53.167	Water
1514	53.167	Water
316	53.167	Water
297	53.167	Water
241	53.167	Water
154	53.167	Water
667	53.167	Water
255	53.167	Water
228	53.167	Water
520	53.167	Water
1058	41.841526	Soil
1199	41.840726	Soil
1223	41.841118	Soil
1230	41.841518	Soil
1221	41.840732	Soil
861	41.841121	Soil
1346	41.841514	Soil
1188	41.841508	Soil
1208	41.840733	Soil
1241	41.841126	Soil
1139	41.841126	Soil
1246	41.840715	Soil
1235	41.841124	Soil
1170	41.841125	Soil
1097	41.841508	Soil
1113	41.841116	Soil
1083	41.841121	Soil
1179	41.841118	Soil
1144	41.841521	Soil
1044	41.840717	Soil
1245	41.841118	Soil
1253	41.840733	Soil
1210	41.841116	Soil
1324	41.840733	Soil
1212	41.840725	Soil
1232	41.840725	Soil
1332	41.841521	Soil
971	41.840717	Soil
1243	41.841124	Soil
1199	41.840732	Soil
1178	41.841118	Soil
1033	41.840715	Soil
1172	41.841508	Soil
996	41.841519	Soil
1222	41.841518	Soil
1168	41.840719	Soil
1191	41.84151	Soil
1235	41.841126	Soil
1493	41.841125	Soil
1175	41.840733	Soil
1208	41.841126	Soil
1115	41.841121	Soil
1015	41.841522	Soil
1102	41.840733	Soil
1173	41.841126	Soil
1176	41.840717	Soil
1105	41.841124	Soil
1304	41.840732	Soil
1357	41.841514	Soil
994	41.841121	Soil
1132	41.841522	Soil
1401	41.840718	Soil
1341	41.841518	Soil
1231	41.840733	Soil
1161	41.841125	Soil
1141	41.84151	Soil
1360	41.841514	Soil
1106	41.841121	Soil
889	41.840726	Soil
1263	41.840719	Soil
1441	41.84073	Soil
1285	41.841126	Soil
1157	41.841124	Soil
1264	41.840732	Soil
1395	41.84112	Soil
1255	41.841522	Soil
1195	41.84151	Soil
1277	41.840726	Soil
1292	41.840719	Soil
1219	41.841514	Soil
974	41.841518	Soil
1289	41.841527	Soil
1041	41.841519	Soil
1331	41.841126	Soil
1146	41.841518	Soil
1121	41.841526	Soil
1287	41.841111	Soil
1372	41.841125	Soil
1144	41.841518	Soil
1203	41.841125	Soil
1267	41.84112	Soil
1358	41.841116	Soil
1088	41.840733	Soil
1038	41.840719	Soil
1199	41.841522	Soil
1029	41.840715	Soil
1094	41.84151	Soil
1380	41.841126	Soil
1274	41.841521	Soil
1154	41.84112	Soil
1299	41.840732	Soil
1107	41.841123	Soil
975	41.841124	Soil
1345	41.841121	Soil
1400	41.840718	Soil
1275	41.841521	Soil
938	41.841126	Soil
1234	41.84112	Soil
900	41.841521	Soil
1161	41.841118	Soil
1114	41.841124	Soil
1295	41.841116	Soil
1097	41.841123	Soil
1241	41.841125	Soil
1456	41.840718	Soil
1355	41.841521	Soil
1330	41.841521	Soil
1152	41.841116	Soil
1202	41.841526	Soil
1279	41.840715	Soil
1127	41.84151	Soil
1122	41.841116	Soil
1251	41.840733	Soil
1448	41.840718	Soil
924	41.841519	Soil
1098	41.840715	Soil
1090	41.841518	Soil
1257	41.841522	Soil
1239	41.841527	Soil
986	41.841522	Soil
1453	41.841521	Soil
943	41.841121	Soil
1388	41.841508	Soil
1330	41.841508	Soil
1346	41.841521	Soil
1285	41.841514	Soil
1351	41.840718	Soil
1234	41.841125	Soil
1220	41.840719	Soil
1166	41.841125	Soil
1224	41.841114	Soil
1273	41.840733	Soil
1244	41.840733	Soil
1269	41.841114	Soil
1183	41.840715	Soil
947	41.840725	Soil
1265	41.84073	Soil
1315	41.840732	Soil
1130	41.841526	Soil
1137	41.841116	Soil
1342	41.841527	Soil
1241	41.841526	Soil
1352	41.841123	Soil
1189	41.841118	Soil
1171	41.841125	Soil
1149	41.841124	Soil
850	41.84112	Soil
1301	41.841111	Soil
1172	41.841124	Soil
1184	41.840725	Soil
1094	41.84151	Soil
1005	41.841118	Soil
1165	41.841111	Soil
1198	41.841114	Soil
1096	41.841526	Soil
1385	41.84073	Soil
1297	41.840725	Soil
1183	41.841126	Soil
1108	41.841114	Soil
1224	41.841508	Soil
1310	41.841522	Soil
1347	41.841514	Soil
1310	41.841522	Soil
1125	41.84112	Soil
1244	41.840733	Soil
1178	41.840715	Soil
1110	41.840719	Soil
1010	41.841519	Soil
1217	41.841527	Soil
1054	41.841519	Soil
1195	41.841114	Soil
1142	41.841519	Soil
953	41.841519	Soil
1242	41.841508	Soil
893	41.841519	Soil
1205	41.840725	Soil
1269	41.841518	Soil
1090	41.841526	Soil
1272	41.841125	Soil
1322	41.840732	Soil
1062	41.840717	Soil
1311	41.841118	Soil
1106	41.841521	Soil
906	41.840732	Soil
1158	41.840717	Soil
1164	41.84112	Soil
1232	41.841527	Soil
1251	41.840717	Soil
1195	41.841527	Soil
1385	41.840732	Soil
1272	41.840732	Soil
1243	41.841123	Soil
1193	41.840725	Soil
948	41.841527	Soil
1222	41.841118	Soil
1366	41.840733	Soil
1274	41.840733	Soil
1272	41.841527	Soil
915	41.840717	Soil
1285	41.840733	Soil
1302	41.840726	Soil
945	41.840717	Soil
1248	41.841123	Soil
1397	41.840732	Soil
1113	41.840715	Soil
1095	41.841527	Soil
1095	41.840732	Soil
613	41.840733	Soil
1356	41.841521	Soil
1256	41.841126	Soil
1319	41.840733	Soil
1107	41.841114	Soil
1527	41.841111	Soil
1106	41.841508	Soil
1258	41.840719	Soil
1160	41.841521	Soil
1184	41.841118	Soil
1287	41.841126	Soil
887	41.841123	Soil
1253	41.841111	Soil
1360	41.841521	Soil
1025	41.841126	Soil
1155	41.840719	Soil
1378	41.841111	Soil
1054	41.840725	Soil
1231	41.841521	Soil
1249	41.841518	Soil
1165	41.84112	Soil
1002	41.841519	Soil
1395	41.841121	Soil
842	41.841121	Soil
1384	41.841508	Soil
1436	41.84073	Soil
1253	41.840715	Soil
1152	41.841111	Soil
1191	41.841124	Soil
1273	41.841114	Soil
1256	41.84112	Soil
1273	41.841116	Soil
1107	41.841121	Soil
1293	41.841123	Soil
1254	41.840733	Soil
1121	41.841518	Soil
1383	41.84073	Soil
1144	41.841518	Soil
1249	41.84112	Soil
1504	41.841125	Soil
1369	41.841111	Soil
1186	41.840732	Soil
1196	41.841508	Soil
1049	41.84151	Soil
1309	41.84112	Soil
1415	41.841514	Soil
1000	41.840717	Soil
1418	41.840719	Soil
1084	41.841508	Soil
1261	41.841526	Soil
976	41.841526	Soil
1179	41.840719	Soil
1225	41.840733	Soil
919	41.841123	Soil
1153	41.841124	Soil
1244	41.841118	Soil
1112	41.841118	Soil
1258	41.841124	Soil
1135	41.840726	Soil
1134	41.84151	Soil
1167	41.840733	Soil
1227	41.841124	Soil
1224	41.841521	Soil
1383	41.84073	Soil
1378	41.840718	Soil
1233	41.840733	Soil
1394	41.84073	Soil
1363	41.84073	Soil
1017	41.841522	Soil
1186	41.841522	Soil
1212	41.840726	Soil
1073	41.840732	Soil
1241	41.841125	Soil
1187	41.841526	Soil
1326	41.841116	Soil
1097	41.841521	Soil
1035	41.841522	Soil
1299	41.841508	Soil
1252	41.841126	Soil
1187	41.841519	Soil
1403	41.841522	Soil
1126	41.841111	Soil
1296	41.840718	Soil
1112	41.841114	Soil
1393	41.840718	Soil
1342	41.841518	Soil
1299	41.841123	Soil
1293	41.841514	Soil
1036	41.841123	Soil
1340	41.841522	Soil
1080	41.840733	Soil
1063	41.840725	Soil
1141	41.841521	Soil
1436	41.84073	Soil
1232	41.841521	Soil
824	41.84112	Soil
1427	41.840718	Soil
1370	41.841521	Soil
1153	41.840726	Soil
931	41.841121	Soil
1213	41.840733	Soil
918	41.841121	Soil
806	41.841121	Soil
980	41.84112	Soil
1232	41.840733	Soil
1305	41.840718	Soil
1245	41.841522	Soil
1114	41.840717	Soil
1132	41.841527	Soil
1418	41.841514	Soil
1160	41.841522	Soil
987	41.841121	Soil
1294	41.841522	Soil
1045	41.841121	Soil
1365	41.841521	Soil
1046	41.841518	Soil
1256	41.841521	Soil
1326	41.84151	Soil
1253	41.841111	Soil
1225	41.841118	Soil
946	41.841124	Soil
1289	41.841518	Soil
1158	41.841123	Soil
1344	41.84073	Soil
1235	41.841521	Soil
1192	41.841126	Soil
1024	41.841121	Soil
1137	41.84112	Soil
1285	41.841118	Soil
1145	41.841125	Soil
1357	41.841111	Soil
1234	41.840733	Soil
1274	41.840733	Soil
974	41.84151	Soil
1085	41.841126	Soil
1029	41.840719	Soil
1160	41.841118	Soil
1069	41.841114	Soil
1271	41.840733	Soil
1145	41.841114	Soil
1143	41.840725	Soil
1250	41.841114	Soil
1363	41.840719	Soil
1182	41.841123	Soil
1114	41.841521	Soil
1387	41.840733	Soil
1249	41.841522	Soil
1049	41.841118	Soil
1200	41.841526	Soil
1115	41.841527	Soil
1100	41.841527	Soil
1277	41.841518	Soil
1102	41.841116	Soil
1118	41.841125	Soil
1134	41.841521	Soil
998	41.841527	Soil
1227	41.841118	Soil
1202	41.84151	Soil
1092	41.84151	Soil
1211	41.841521	Soil
1128	41.841521	Soil
1271	41.84073	Soil
1095	41.840725	Soil
1245	41.840718	Soil
1302	41.841514	Soil
1157	41.840726	Soil
1120	41.841121	Soil
1304	41.841111	Soil
1124	41.841114	Soil
1212	41.841111	Soil
1294	41.840733	Soil
1194	41.841111	Soil
1126	41.841508	Soil
1110	41.840726	Soil
967	41.841121	Soil
1187	41.841123	Soil
1347	41.841521	Soil
1199	41.840725	Soil
1343	41.841125	Soil
1226	41.841518	Soil
1213	41.840715	Soil
1278	41.840733	Soil
1194	41.841111	Soil
1392	41.84073	Soil
1204	41.840733	Soil
1171	41.840715	Soil
907	41.841522	Soil
1073	41.841114	Soil
1358	41.841121	Soil
1144	41.841124	Soil
1233	41.840726	Soil
1411	41.841111	Soil
1350	41.84073	Soil
1261	41.841118	Soil
1197	41.840715	Soil
1279	41.841518	Soil
1076	41.841121	Soil
1281	41.841125	Soil
1361	41.840718	Soil
1157	41.841518	Soil
1199	41.841526	Soil
1132	41.840717	Soil
1251	41.841126	Soil
1354	41.841521	Soil
1311	41.841521	Soil
1074	41.84151	Soil
1118	41.841514	Soil
1311	41.841124	Soil
1102	41.841526	Soil
1073	41.841118	Soil
1254	41.841508	Soil
1089	41.84151	Soil
967	41.840725	Soil
1358	41.840732	Soil
829	41.840717	Soil
1170	41.841116	Soil
1186	41.841114	Soil
1162	41.840726	Soil
1365	41.841514	Soil
1256	41.841114	Soil
1073	41.840733	Soil
1243	41.840715	Soil
1145	41.840733	Soil
1372	41.841111	Soil
1239	41.841124	Soil
1225	41.841124	Soil
1220	41.841514	Soil
1195	41.840725	Soil
1170	41.841519	Soil
1108	41.840726	Soil
1215	41.840718	Soil
1273	41.840719	Soil
1279	41.841126	Soil
1087	41.841118	Soil
1085	41.841116	Soil
752	41.840725	Soil
1006	41.84151	Soil
1339	41.841521	Soil
1239	41.841116	Soil
1169	41.841116	Soil
1324	41.840719	Soil
1014	41.840726	Soil
1200	41.841521	Soil
1172	41.840719	Soil
1082	41.840725	Soil
1208	41.840726	Soil
989	41.841519	Soil
1259	41.841508	Soil
1182	41.841514	Soil
1095	41.841118	Soil
1097	41.841114	Soil
1064	41.841124	Soil
1286	41.840715	Soil
1262	41.840725	Soil
1178	41.840715	Soil
1288	41.841526	Soil
1330	41.840732	Soil
1091	41.84112	Soil
1138	41.841519	Soil
1027	41.840717	Soil
1182	41.841123	Soil
1155	41.840733	Soil
1167	41.841519	Soil
1113	41.840733	Soil
1142	41.840726	Soil
1094	41.841518	Soil
1293	41.841111	Soil
1202	41.840732	Soil
1477	41.841111	Soil
1100	41.841522	Soil
1188	41.840718	Soil
1139	41.84151	Soil
1176	41.840719	Soil
1006	41.841124	Soil
1022	41.840726	Soil
1180	41.841124	Soil
1304	41.841526	Soil
1094	41.840719	Soil
811	41.841519	Soil
1050	41.840717	Soil
1083	41.841518	Soil
1128	41.841125	Soil
1437	41.84073	Soil
1067	41.841527	Soil
1074	41.841116	Soil
1193	41.841121	Soil
812	41.840717	Soil
1262	41.841521	Soil
1072	41.841519	Soil
1226	41.841514	Soil
1056	41.840725	Soil
1139	41.841114	Soil
1387	41.84073	Soil
1267	41.841125	Soil
1277	41.841125	Soil
1203	41.841116	Soil
1125	41.840733	Soil
1240	41.841508	Soil
1224	41.840719	Soil
1263	41.841521	Soil
1192	41.841519	Soil
942	41.841521	Soil
1354	41.840732	Soil
1372	41.840733	Soil
1133	41.84151	Soil
1290	41.840718	Soil
1025	41.841526	Soil
1267	41.841522	Soil
1266	41.84151	Soil
1224	41.841116	Soil
1098	41.841116	Soil
1310	41.841111	Soil
1117	41.840733	Soil
1360	41.840733	Soil
1078	41.840717	Soil
1002	41.840717	Soil
1400	41.840718	Soil
1142	41.840717	Soil
1141	41.840733	Soil
1192	41.841114	Soil
1168	41.840726	Soil
982	41.840725	Soil
1235	41.841123	Soil
1245	41.841123	Soil
1132	41.840715	Soil
1293	41.840719	Soil
1255	41.841111	Soil
1284	41.841508	Soil
967	41.841519	Soil
1069	41.84151	Soil
945	41.840717	Soil
1146	41.840715	Soil
1163	41.841118	Soil
1240	41.841514	Soil
1146	41.840725	Soil
1250	41.840733	Soil
1338	41.84073	Soil
1293	41.841123	Soil
1218	41.841508	Soil
1220	41.841521	Soil
1276	41.840732	Soil
1466	41.84073	Soil
1265	41.841126	Soil
1249	41.841123	Soil
1092	41.841116	Soil
1027	41.841519	Soil
1384	41.840733	Soil
1156	41.840715	Soil
1156	41.841124	Soil
1226	41.84112	Soil
1169	41.840726	Soil
1206	41.840718	Soil
1297	41.841521	Soil
1181	41.841527	Soil
1521	41.84073	Soil
1212	41.841514	Soil
1458	41.84073	Soil
1138	41.840719	Soil
1136	41.841123	Soil
1062	41.840726	Soil
1287	41.841116	Soil
1192	41.841114	Soil
1130	41.841521	Soil
1363	41.840718	Soil
1291	41.841125	Soil
817	41.84112	Soil
1073	41.841114	Soil
1257	41.841124	Soil
1254	41.840718	Soil
1329	41.841522	Soil
1028	41.841526	Soil
1494	41.84073	Soil
1140	41.841522	Soil
941	41.841519	Soil
1140	41.841527	Soil
1173	41.841526	Soil
1389	41.841125	Soil
1095	41.84151	Soil
1320	41.840733	Soil
1060	41.840725	Soil
937	41.840717	Soil
1087	41.841519	Soil
1169	41.841508	Soil
1135	41.84112	Soil
1350	41.840733	Soil
1209	41.841522	Soil
1259	41.840733	Soil
1095	41.84112	Soil
1209	41.841116	Soil
1060	41.84151	Soil
1095	41.841114	Soil
1470	41.840732	Soil
1132	41.841521	Soil
1179	41.840732	Soil
1399	41.840718	Soil
1008	41.841123	Soil
1357	41.841514	Soil
1332	41.841521	Soil
1258	41.841527	Soil
1198	41.841527	Soil
1359	41.841126	Soil
1308	41.840733	Soil
1096	41.841116	Soil
821	41.841526	Soil
1033	41.841527	Soil
1112	41.840726	Soil
1408	41.84073	Soil
1092	41.840725	Soil
1341	41.841514	Soil
985	41.841114	Soil
1445	41.840718	Soil
1220	41.841123	Soil
1341	41.840718	Soil
1450	41.841514	Soil
1000	41.841527	Soil
930	41.840726	Soil
1235	41.841508	Soil
1263	41.841123	Soil
1205	41.841521	Soil
1199	41.84151	Soil
1104	41.841123	Soil
1442	41.840718	Soil
1249	41.841521	Soil
1154	41.840717	Soil
1111	41.841508	Soil
1223	41.841508	Soil
1141	41.841111	Soil
1074	41.841526	Soil
1343	41.84112	Soil
957	41.840717	Soil
1274	41.841521	Soil
1244	41.841118	Soil
1175	41.840725	Soil
1370	41.841116	Soil
1033	41.840719	Soil
1260	41.841125	Soil
1257	41.841521	Soil
1305	41.841514	Soil
1116	41.841521	Soil
1519	41.84073	Soil
1062	41.841121	Soil
873	41.841519	Soil
1088	41.841519	Soil
1248	41.841521	Soil
1295	41.841522	Soil
1259	41.841518	Soil
1112	41.841123	Soil
1089	41.841116	Soil
1251	41.841126	Soil
1306	41.840718	Soil
1132	41.840733	Soil
1215	41.84151	Soil
1078	41.84151	Soil
1090	41.841518	Soil
1419	41.84073	Soil
1016	41.840715	Soil
1015	41.841111	Soil
1145	41.841526	Soil
1050	41.840715	Soil
1257	41.841123	Soil
1366	41.841126	Soil
1245	41.841118	Soil
1083	41.841519	Soil
913	41.841519	Soil
1417	41.841126	Soil
1230	41.841125	Soil
1204	41.841518	Soil
1244	41.841116	Soil
1302	41.84151	Soil
1275	41.840733	Soil
1241	41.841514	Soil
1022	41.841508	Soil
1224	41.841521	Soil
1110	41.841111	Soil
1355	41.841521	Soil
1150	41.840733	Soil
1130	41.841527	Soil
1260	41.841125	Soil
1280	41.840732	Soil
1185	41.841508	Soil
920	41.840725	Soil
1048	41.840715	Soil
1305	41.840717	Soil
1148	41.840726	Soil
1086	41.841526	Soil
1220	41.84112	Soil
1056	41.841124	Soil
1042	41.841521	Soil
1164	41.841527	Soil
945	33.194	Soil
1032	33.194	Soil
1019	33.194	Soil
851	33.194	Soil
814	33.194	Soil
828	33.194	Soil
824	33.194	Soil
949	33.194	Soil
1067	33.194	Soil
862	33.194	Soil
865	33.194	Soil
1045	33.194	Soil
733	33.194	Soil
822	33.194	Soil
1144	41.00935	Soil
1192	41.00935	Soil
1105	41.00935	Soil
1074	41.00935	Soil
987	41.01025	Soil
1051	41.01441	Soil
1063	41.01441	Soil
1051	41.01441	Soil
1080	41.01441	Soil
1132	41.06283	Soil
1133	41.06283	Soil
1152	41.01534	Soil
1142	41.01534	Soil
1187	41.00938	Soil
969	41.01025	Soil
1081	41.02534	Soil
1144	41.02536	Soil
1064	41.02531	Soil
1265	41.01508	Soil
1116	41.01525	Soil
1093	41.015	Soil
552	64.35	Soil
621	64.35	Soil
908	64.35	Soil
708	64.35	Soil
624	64.35	Soil
552	64.35	Soil
406	64.35	Soil
478	64.33	Soil
687	64.33	Soil
575	64.33	Soil
443	64.33	Soil
486	64.33	Soil
599	64.33	Soil
1014	64.35	Soil
824	64.35	Soil
888	64.35	Soil
383	64.33	Soil
220	64.33	Soil
187	64.33	Soil
588	64.33	Soil
639	64.33	Soil
419	64.33	Soil
359	64.33	Soil
537	64.33	Soil
575	64.33	Soil
988	64.35	Soil
492	64.35	Soil
765	64.35	Soil
390	64.33	Soil
296	64.33	Soil
264	64.33	Soil
558	64.33	Soil
530	64.33	Soil
472	64.33	Soil
382	64.33	Soil
474	64.33	Soil
580	64.35	Soil
683	64.35	Soil
647	64.35	Soil
828	64.35	Soil
411	64.33	Soil
348	64.33	Soil
542	64.33	Soil
781	64.33	Soil
505	64.33	Soil
595	64.33	Soil
658	64.33	Soil
516	64.35	Soil
999	64.35	Soil
534	64.35	Soil
287	64.33	Soil
435	64.33	Soil
299	64.33	Soil
117	64.33	Soil
431	64.33	Soil
432	64.33	Soil
337	64.33	Soil
506	64.33	Soil
547	64.33	Soil
614	64.35	Soil
812	64.35	Soil
479	64.35	Soil
317	64.33	Soil
482	64.33	Soil
554	64.33	Soil
348	64.33	Soil
473	64.33	Soil
344	64.33	Soil
556	64.33	Soil
401	64.33	Soil
370	64.33	Soil
583	64.35	Soil
910	64.35	Soil
974	64.35	Soil
236	64.33	Soil
402	64.33	Soil
406	64.33	Soil
784	64.33	Soil
315	64.33	Soil
268	64.33	Soil
421	64.33	Soil
588	64.33	Soil
319	64.33	Soil
636	64.35	Soil
941	64.35	Soil
311	64.33	Soil
748	64.33	Soil
459	64.33	Soil
805	64.33	Soil
721	64.33	Soil
531	64.33	Soil
288	64.33	Soil
577	64.33	Soil
594	64.33	Soil
955	64.35	Soil
784	64.35	Soil
786	64.35	Soil
520	64.33	Soil
346	64.33	Soil
617	64.33	Soil
794	64.33	Soil
717	64.33	Soil
343	64.33	Soil
734	64.33	Soil
866	64.33	Soil
385	64.33	Soil
492	64.33	Soil
1034	64.33	Soil
485	64.33	Soil
478	64.33	Soil
952	64.33	Soil
236	64.33	Soil
561	64.33	Soil
813	64.33	Soil
777	64.33	Soil
882	64.33	Soil
546	64.33	Soil
566	64.33	Soil
661	64.33	Soil
583	64.33	Soil
399	64.33	Soil
786	64.33	Soil
651	64.33	Soil
847	64.33	Soil
869	64.33	Soil
717	64.33	Soil
485	64.33	Soil
639	64.35	Soil
661	64.35	Soil
733	64.33	Soil
781	64.35	Soil
714	64.35	Soil
702	64.33	Soil
867	64.35	Soil
562	64.35	Soil
615	64.35	Soil
702	64.35	Soil
705	64.35	Soil
639	64.35	Soil
798	64.35	Soil
501	64.35	Soil
630	64.35	Soil
792	64.35	Soil
624	64.35	Soil
810	64.35	Soil
797	64.35	Soil
574	64.35	Soil
692	45.04	Soil
813	44.23	Soil
788	44.23	Soil
771	45.05	Soil
854	44.23	Soil
747	45.04	Soil
882	44.23	Soil
586	45.04	Soil
755	44.23	Soil
689	45.05	Soil
876	44.23	Soil
553	62.05	Soil
231	62.05	Soil
213	62.05	Soil
327	62.05	Soil
72	62.05	Soil
637	69.438	Soil
770	69.438	Soil
1049	69.438	Soil
1213	69.438	Soil
625	69.438	Soil
617	69.438	Soil
76	69.435	Soil
141	69.435	Soil
820	69.435	Soil
58	69.435	Soil
716	69.435	Soil
1074	69.435	Soil
1188	69.435	Soil
501	69.435	Soil
368	69.435	Soil
530	69.435	Soil
245	69.434	Soil
364	69.434	Soil
670	69.434	Soil
987	69.434	Soil
1184	69.434	Soil
1117	69.434	Soil
642	69.434	Soil
139	69.434	Soil
759	69.434	Soil
782	69.434	Soil
790	69.434	Soil
352	69.434	Soil
325	69.434	Soil
592	69.434	Soil
257	69.434	Soil
162	69.446	Soil
1018	69.446	Soil
304	69.446	Soil
644	69.446	Soil
381	69.446	Soil
481	69.446	Soil
740	69.446	Soil
1122	69.446	Soil
998	69.446	Soil
349	69.442	Soil
341	69.442	Soil
865	69.442	Soil
977	69.442	Soil
1297	69.44242	Soil
264	69.44242	Soil
278	69.44242	Soil
127	69.44242	Soil
115	69.44242	Soil
1072	69.44242	Soil
871	69.44242	Soil
205	69.44242	Soil
305	68.74776	Soil
989	68.74776	Soil
938	68.74776	Soil
425	68.74776	Soil
647	68.74776	Soil
1312	68.74776	Soil
761	68.74792	Soil
230	68.74792	Soil
410	68.74792	Soil
923	68.74792	Soil
901	68.74792	Soil
804	68.74792	Soil
625	68.74792	Soil
883	68.74792	Soil
103	68.74792	Soil
1087	68.74792	Soil
200	68.74792	Soil
991	74.48202	Soil
1063	74.48202	Soil
508	74.48202	Soil
1022	74.48202	Soil
1063	74.48197	Soil
792	74.48197	Soil
48	74.48197	Soil
1064	74.48039	Soil
169	74.48039	Soil
292	74.48039	Soil
324	74.48	Soil
377	74.48	Soil
43	74.48	Soil
426	74.48	Soil
1062	74.46254	Soil
1082	74.46254	Soil
1130	74.46254	Soil
117	74.46262	Soil
504	74.46254	Soil
145	74.46254	Soil
365	78.001	Soil
330	78.009	Soil
668	78.009	Soil
591	78.014	Soil
695	78.024	Soil
326	78.023	Soil
357	78.027	Soil
313	78.152	Soil
251	78.152	Soil
225	78.139	Soil
305	78.148	Soil
220	78.151	Soil
226	78.165	Soil
292	78.141	Soil
215	78.153	Soil
210	78.172	Soil
353	78.12	Soil
308	78.122	Soil
306	78.122	Soil
252	78.148	Soil
385	78.031	Soil
487	78.036	Soil
523	78.036	Soil
329	78.039	Soil
433	78.043	Soil
295	78.042	Soil
132	78.04	Soil
330	78.042	Soil
228	78.047	Soil
327	78.046	Soil
257	78.044	Soil
216	78.044	Soil
733	78.047	Soil
443	78.048	Soil
603	78.053	Soil
371	78.049	Soil
371	78.053	Soil
301	78.056	Soil
323	78.058	Soil
429	78.057	Soil
356	78.058	Soil
558	78.056	Soil
260	78.061	Soil
464	78.059	Soil
348	78.059	Soil
379	78.065	Soil
253	78.066	Soil
470	78.066	Soil
316	78.065	Soil
523	78.059	Soil
480	78.063	Soil
669	78.07	Soil
328	78.068	Soil
467	78.073	Soil
547	78.071	Soil
332	78.074	Soil
469	78.073	Soil
302	78.079	Soil
357	78.086	Soil
327	78.094	Soil
142	78.092	Soil
192	78.093	Soil
357	78.096	Soil
324	78.093	Soil
380	78.095	Soil
291	78.101	Soil
227	78.102	Soil
639	78.11	Soil
289	78.109	Soil
461	78.112	Soil
314	78.113	Soil
389	78.119	Soil
161	78.121	Soil
242	78.134	Soil
398	78.135	Soil
316	78.132	Soil
298	78.033	Soil
257	78.03	Soil
249	78.036	Soil
361	78.034	Soil
444	78.036	Soil
424	78.039	Soil
380	78.04	Soil
290	78.048	Soil
293	78.047	Soil
687	78.047	Soil
556	78.057	Soil
358	78.058	Soil
582	78.056	Soil
281	78.058	Soil
317	78.073	Soil
365	78.072	Soil
266	78.073	Soil
327	78.074	Soil
386	78.074	Soil
273	78.074	Soil
300	78.075	Soil
276	78.078	Soil
260	78.077	Soil
292	78.079	Soil
322	78.079	Soil
430	78.078	Soil
280	78.078	Soil
259	78.087	Soil
187	78.083	Soil
202	78.086	Soil
247	78.087	Soil
260	78.09	Soil
258	78.127	Soil
172	78.135	Soil
579	78.047	Soil
475	64.49	Soil
499	64.49	Soil
442	64.49	Soil
495	64.49	Soil
477	64.49	Soil
499	64.49	Soil
481	64.49	Soil
509	64.49	Soil
522	64.49	Soil
523	64.49	Soil
422	64.49	Soil
451	64.49	Soil
487	64.49	Soil
517	64.49	Soil
451	64.49	Soil
519	64.49	Soil
537	64.49	Soil
487	64.49	Soil
458	64.49	Soil
509	64.49	Soil
467	64.49	Soil
443	64.49	Soil
459	64.49	Soil
521	64.49	Soil
517	64.49	Soil
485	64.49	Soil
611	64.49	Soil
593	64.49	Soil
542	64.49	Soil
608	64.49	Soil
555	64.49	Soil
600	64.49	Soil
585	64.49	Soil
612	64.49	Soil
574	64.49	Soil
577	64.49	Soil
492	64.49	Soil
559	64.49	Soil
631	64.49	Soil
609	64.49	Soil
622	64.49	Soil
616	64.49	Soil
638	64.49	Soil
590	64.49	Soil
594	64.49	Soil
602	64.49	Soil
613	64.49	Soil
563	64.49	Soil
569	64.49	Soil
463	64.49	Soil
771	64.49	Soil
654	64.49	Soil
730	64.49	Soil
823	64.49	Soil
665	64.49	Soil
747	64.49	Soil
685	64.49	Soil
802	64.49	Soil
736	64.49	Soil
773	64.49	Soil
776	64.49	Soil
785	64.49	Soil
735	64.49	Soil
646	64.49	Soil
